cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/9/06 7:00,2315 STOCKTON BLVD,6,6B        ,1005,THREATS - I RPT,7000,38.55426406,-121.4546045
1/9/06 7:00,HOWE AVE / AMERICAN RIVER DR,3,3C        ,877,TRAFFIC-ACCIDENT INJURY,5400,38.5695415,-121.409084
1/9/06 7:00,8583 ELDER CREEK RD,6,6C        ,1427,459 PC  BURGLARY VEHICLE,2299,38.51141318,-121.3865549
1/9/06 7:20,1955 71ST AVE,5,5A        ,1502,459 PC  BURGLARY RESIDENCE,2204,38.477606,-121.4933388
1/9/06 7:28,35TH ST / 3RD AVE,6,6A        ,1013,TOWED/STORED VEHICLE,7000,38.55155803,-121.4684935
1/9/06 7:39,1201 FRONT ST,3,3M        ,751,594(B)(2)(A) VANDALISM/ -$400,2999,38.58102646,-121.5060865
1/9/06 7:45,425 UNIVERSITY AVE,3,3C        ,876,10851(A)VC TAKE VEH W/O OWNER,2404,38.57039642,-121.4184859
1/9/06 7:45,VALLEY HI DR / BRUCEVILLE RD,5,5C        ,1624,TOWED/STORED VEHICLE,7000,38.4706931,-121.4271773
1/9/06 7:56,1630 59TH AVE,4,4B        ,1351,5150 WI DANGER SELF/OTHERS,7000,38.49696354,-121.4999731
1/9/06 8:00,1407 COMMONS DR,3,3C        ,876,10851(A)VC TAKE VEH W/O OWNER,2404,38.56374026,-121.4119685
1/9/06 8:00,7633 22ND ST,5,5A        ,1503,LOST PROPERTY - I RPT,7000,38.47952023,-121.4865622
1/9/06 8:00,1672 ROSALIND ST,2,2B        ,526,484 PC   THEFT-LIC PLATE TABS,2399,38.63082118,-121.4278895
1/9/06 8:00,999 ARCADE BLVD,2,2B        ,544,484 PC  PETTY THEFT/ OUTSIDE,2309,38.62592964,-121.4440379
1/9/06 8:00,6715 GLORIA DR,4,4C        ,1272,MISSING PERSON,7000,38.50298477,-121.5346969
1/9/06 8:15,MARTIN LUTHER KING JR BLVD / BROADWAY,6,6A        ,1014,TOWED/STORED VEH-14602.6,7000,38.54718283,-121.4647218
1/9/06 8:18,BROADWAY / STOCKTON BLVD,6,6A        ,1007,TOWED/STORED VEHICLE,7000,38.54675579,-121.4538401
1/9/06 8:20,TRUXEL RD / GATEWAY PARK BLVD,1,1A        ,338,484 PETTY THEFT CLOUT UNLOCKED,2305,38.63747898,-121.5038958
1/9/06 8:26,37TH ST / 2ND AVE,6,6A        ,1014,TOWED/STORED VEHICLE,7000,38.55196925,-121.4653678
1/9/06 8:30,1551 UNIVERSITY AVE,3,3C        ,876,484 PETTY THEFT/LICENSE PLATE,2399,38.56140588,-121.4113652
1/9/06 8:30,1551 UNIVERSITY AVE,3,3C        ,876,10851(A)VC TAKE VEH W/O OWNER,2404,38.56140588,-121.4113652
1/9/06 8:30,8233 BELVEDERE AVE,6,6C        ,1134,242 PC  BATTERY CIVILIAN,1313,38.53912989,-121.403165
1/9/06 8:36,2338 FLORIN RD,5,5A        ,1364,647(F) PC PUB INTOX-DETOX ONLY,5311,38.49502927,-121.4847037
1/9/06 8:40,ELEANOR AVE / RIO LINDA BLVD,2,2B        ,553,TRAFFIC-ACCIDENT INJURY,5400,38.61655968,-121.4461619
1/9/06 8:45,8557 MELVILLE DR,5,5C        ,1654,459 PC  BURGLARY RESIDENCE,2204,38.44502931,-121.4059375
1/9/06 8:49,BRUCEVILLE RD / CALVINE RD,5,5C        ,1654,TRAFFIC-ACCIDENT INJURY,5400,38.44973707,-121.4180465
1/9/06 8:58,5593 BRAMPTON WAY,1,1A        ,104,10851(A)VC TAKE VEH W/O OWNER,2404,38.67808799,-121.5154531
1/9/06 9:00,720 9TH ST,3,3A        ,732,290(A)(1)(D) FAIL TO REG-5 DAY,3699,38.58357594,-121.4942898
1/9/06 9:00,5041 WHITTIER DR,6,6C        ,1152,242 PC  BATTERY CIVILIAN,1313,38.52929929,-121.4215299
1/9/06 9:00,7000 FRANKLIN BLVD,5,5B        ,1359,484G(B) PC ACCESS CARD FRAUD,2605,38.49940254,-121.4627597
1/9/06 9:00,STOCKTON BLVD / BROADWAY,6,6A        ,1007,TOWED/STORED VEH-14602.6,7000,38.54675579,-121.4538401
1/9/06 9:06,ECKERT CT / EHRHARDT AVE,5,5C        ,1634,TRAFFIC-ACCIDENT-NON INJURY,5400,38.46073053,-121.4457074
1/9/06 9:06,MANDY DR / SALT CT,5,5B        ,1399,TOWED/STORED VEH-14602.6,7000,38.48677948,-121.4598222
1/9/06 9:15,BRUCEVILLE RD / JACINTO AVE,5,5C        ,1654,TOWED/STORED VEH-14602.6,7000,38.44697363,-121.4178456
1/9/06 9:15,39TH ST / BROADWAY,6,6A        ,1014,TOWED/STORED VEH-14602.6,7000,38.54700614,-121.4633315
1/9/06 9:18,BROADWAY / LA SOLIDAD WAY,6,6A        ,1014,TRAFFIC-ACCIDENT INJURY,5400,38.54680076,-121.4616791
1/9/06 9:30,3865 J ST,3,3C        ,832,459 PC  BURGLARY VEHICLE,2299,38.57069163,-121.4548846
1/9/06 9:30,3109 CRANDALL AVE,2,2B        ,545,459 PC  BURGLARY RESIDENCE,2204,38.62465729,-121.4381426
1/9/06 9:30,14TH AVE / POWER INN RD,6,6C        ,1124,459 PC  BURGLARY VEHICLE,2299,38.53954773,-121.4091401
1/9/06 9:30,2112 3RD ST,3,3A        ,782,487(A) PC GRAND THEFT,2303,38.57043064,-121.5081955
1/9/06 9:34,3000 J ST,3,3C        ,841,NON INJ HR/MAIL OUT REPORT,7000,38.57271087,-121.4662897
