cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/8/06 12:00,1511 EDGEMORE AVE,1,1A        ,136,459 PC  BURGLARY RESIDENCE,2204,38.66131821,-121.4941478
1/8/06 12:15,3069 MARYSVILLE BLVD,2,2B        ,545,10851(A)VC TAKE VEH W/O OWNER,2404,38.62295396,-121.4351458
1/8/06 12:30,6730 4TH AVE,6,6C        ,1111,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.54783739,-121.4243203
1/8/06 12:30,7655 MARALEE WAY,6,6C        ,1424,MISSING PERSON,7000,38.5125956,-121.4144237
1/8/06 12:58,MARTIN LUTHER KING JR BLVD / 23RD AVE,6,6A        ,1081,23153(A) VC DUI CAUSE INJURY,5404,38.53182194,-121.4647041
1/8/06 13:00,101 DEL VERDE CIR,1,1B        ,412,MISSING PERSON,7000,38.62713181,-121.5012199
1/8/06 13:00,4151 CLYDE CT,3,3C        ,871,459 PC  BURGLARY RESIDENCE,2204,38.58286126,-121.444405
1/8/06 13:30,8101 COSUMNES RIVER BLVD,5,5C        ,1639,484 PC   PETTY THEFT/INSIDE,2308,38.45718227,-121.4133413
1/8/06 13:31,1967 WHITMAN WAY,5,5A        ,1371,NEIGHBORHOOD DISTURBANCE-I RPT,7000,38.49136309,-121.4939505
1/8/06 13:35,2787 WISSEMANN DR,3,3C        ,1106,166(A)(4) WILFUL DISOBEY CT OR,5005,38.55495326,-121.3850336
1/8/06 13:41,5051 FRUITRIDGE RD,6,6B        ,1084,459 PC  BURGLARY VEHICLE,2299,38.52573067,-121.4453076
1/8/06 14:00,2526 L ST,3,3B        ,748,459 PC  BURGLARY RESIDENCE,2204,38.57223488,-121.4732784
1/8/06 14:00,1125 2ND ST,3,3M        ,741,594(B)(2)(A) VANDALISM/ -$400,2999,38.58121896,-121.5048678
1/8/06 15:00,6854 BUENA TERRA WAY,4,4C        ,1279,MISSING PERSON,7000,38.5012492,-121.5074769
1/8/06 15:00,4200 NORTON WAY,4,4B        ,958,487(A) PC GRAND THEFT,2303,38.53684169,-121.4785704
1/8/06 15:00,7534 ADDISON WAY,5,5A        ,1394,MISSING PERSON I RPT,7000,38.4853609,-121.4834913
1/8/06 15:00,712 DUNBARTON CIR,3,3C        ,876,459 PC  BURGLARY RESIDENCE,2204,38.56345574,-121.4110965
1/8/06 15:15,43RD ST / 2ND AVE,6,6A        ,1015,10851 VC AUTO THEFT LOCATE,2404,38.55100213,-121.4569932
1/8/06 15:30,FIREHOUSE ALY / K ST,3,3M        ,741,459 PC  BURGLARY VEHICLE,2299,38.58221746,-121.5052701
1/8/06 15:30,1990 3RD ST,3,3A        ,772,459 PC  BURGLARY BUSINESS,2203,38.57206419,-121.5074847
1/8/06 15:30,EXPOSITION BLVD / CHALLENGE WAY,2,2C        ,628,NON INJ HR/MAIL OUT REPORT,7000,38.59513553,-121.4280253
1/8/06 15:47,1071 SANTIAGO AVE,2,2B        ,564,10851 VC AUTO THEFT LOCATE,2404,38.61227299,-121.4421005
1/8/06 15:51,1063 SANTIAGO AVE,2,2B        ,564,RECOVERED PROPERTY - I RPT,7000,38.61209749,-121.4427213
1/8/06 16:00,2761 29TH AVE,4,4B        ,969,MISSING PERSON,7000,38.52700121,-121.4781774
1/8/06 16:00,7655 MARALEE WAY,6,6C        ,1424,MISSING PERSON,7000,38.5125956,-121.4144237
1/8/06 16:00,7814 SUMMERSDALE DR,5,5B        ,1621,459 PC  BURGLARY RESIDENCE,2204,38.47363779,-121.4425544
1/8/06 16:00,6001 RIZA AVE,6,6C        ,1441,CASUALTY REPORT,7000,38.5057826,-121.4359118
1/8/06 16:01,ALHAMBRA BLVD / P ST,3,3C        ,851,11377(A)HS POSS AMPHETAMINES,3572,38.56613712,-121.4680876
1/8/06 16:30,FRUITRIDGE RD / 28TH ST,4,4B        ,969,22435.2(A) BP POSS SHOP CART,2399,38.52484987,-121.4772878
1/8/06 16:30,1164 25TH AVE,4,4A        ,1206,459 PC  BURGLARY RESIDENCE,2204,38.53190991,-121.513869
1/8/06 16:30,28TH ST / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEHICLE,7000,38.52484987,-121.4772878
1/8/06 16:52,MACK RD / FRANKLIN BLVD,5,5B        ,1603,TRAFFIC-ACCIDENT INJURY,5400,38.47429277,-121.4503108
1/8/06 17:00,8 BRIAR CREEK CT,2,2A        ,224,10851(A)VC TAKE VEH W/O OWNER,2404,38.65685581,-121.443751
1/8/06 17:00,7550 18TH ST,5,5A        ,1392,484 PETTY THEFT/LICENSE PLATE,2399,38.48326162,-121.4956183
1/8/06 17:00,156 CREEKSIDE CIR,5,5B        ,1614,459 PC  BURGLARY RESIDENCE,2204,38.47822749,-121.4584092
1/8/06 17:00,4100 NORTHGATE BLVD,1,1C        ,309,459 PC  BURGLARY VEHICLE,2299,38.64316291,-121.4745819
1/8/06 17:00,2520 K ST,3,3B        ,748,SUSP PERS-NO CRIME - I RPT,7000,38.5733534,-121.4728783
1/8/06 17:01,4285 65TH ST,6,6B        ,1068,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.53632427,-121.4283287
1/8/06 17:05,FRUITRIDGE RD / 28TH ST,4,4B        ,969,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.52484987,-121.4772878
1/8/06 17:09,ALPINE FROST DR / COVEY CREEK WAY,5,5C        ,1637,TOWED/STORED VEHICLE,7000,38.46009782,-121.4197397
