cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/23/06 0:30,16 BONAVENTURE CT,5,5C        ,1637,10851 VC AUTO THEFT LOCATE,2404,38.46383938,-121.4195068
1/23/06 0:40,ALHAMBRA BLVD / N ST,3,3C        ,851,647(F) PC DIP - DISORDERLY,5311,38.56833498,-121.4671338
1/23/06 0:44,5399 FRUITRIDGE RD,6,6B        ,1084,10851(A)VC TAKE VEH W/O OWNER,2404,38.52532233,-121.4431889
1/23/06 0:50,SANTIAGO AVE / EDGEWATER RD,2,2B        ,551,11357(B)HS POSS -28.5GR MARIJ,3562,38.61214382,-121.4618088
1/23/06 1:00,6627 COUGAR DR,6,6C        ,1443,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.50673978,-121.4184906
1/23/06 1:20,BOXWOOD ST / EL CAMINO AVE,2,2C        ,564,11364 HS POSS DRUG PARAPH,3599,38.61112011,-121.4461937
1/23/06 1:58,16TH ST / J ST,3,3M        ,736,TOWED/STORED VEH-14602.6,7000,38.57810996,-121.4852125
1/23/06 2:13,1929 16TH ST,3,3A        ,775,459 PC  BURGLARY BUSINESS,2203,38.56723092,-121.4896385
1/23/06 2:39,17TH ST / R ST S ST ALY,3,3A        ,775,11377(A)HS POSS AMPHETAMINES,3572,38.56837397,-121.4879409
1/23/06 3:00,8001 FRUITRIDGE RD,6,6C        ,1153,459 PC  BURGLARY BUSINESS,2203,38.52578019,-121.4103481
1/23/06 3:00,2827 43RD ST,6,6A        ,1015,484 PC PETTY THEFT,2399,38.54871866,-121.4566539
1/23/06 3:20,480 REDWOOD AVE,2,2C        ,602,12021(A)(1)PC FELON POSS FRARM,5212,38.60955023,-121.4567993
1/23/06 3:20,12TH AVE / 38TH ST,6,6A        ,1041,TOWED/STORED VEH-14602.6,7000,38.54119328,-121.4663645
1/23/06 3:25,13TH AVE / STOCKTON BLVD,6,6A        ,1054,10851 VC AUTO THEFT LOCATE,2404,38.54031312,-121.4502184
1/23/06 3:34,STOCKTON BLVD / LEMON HILL AVE,6,6B        ,1401,1551(A) FUGITIVE FROM JUSTICE,4902,38.51585289,-121.4383522
1/23/06 4:00,FLORIN RD / FREEPORT BLVD,4,5A        ,1351,TRAFFIC - I RPT,7000,38.49563049,-121.5060656
1/23/06 4:25,2530 J ST,3,3B        ,748,594(B)(1)PC  VANDALISM +$400,2999,38.57432818,-121.4722695
1/23/06 4:49,600 RIO TIERRA AVE,1,1C        ,418,215(A) PC    CARJACKING,1212,38.62717997,-121.4760509
1/23/06 5:00,7637 BETH ST,5,5A        ,1502,10851(A)VC TAKE VEH W/O OWNER,2404,38.47979104,-121.4875664
1/23/06 6:36,3742 RIO LINDA BLVD,2,2A        ,513,459 PC  BURGLARY BUSINESS,2203,38.63651514,-121.4457338
1/23/06 6:41,4625 FREEPORT BLVD,4,4B        ,966,459 PC  BURGLARY BUSINESS,2203,38.533107,-121.4939831
1/23/06 6:47,5TH ST / I ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.58316799,-121.4996207
1/23/06 7:00,400 R ST,3,3A        ,772,10851(A)VC TAKE VEH W/O OWNER,2404,38.57316266,-121.5049307
1/23/06 7:15,19 ESTUARY CT,4,4C        ,1284,459 PC  BURGLARY RESIDENCE,2204,38.48973627,-121.5445064
1/23/06 7:15,2818 E ST,3,3B        ,728,459 PC  BURGLARY RESIDENCE,2204,38.57879568,-121.4662476
1/23/06 7:15,N B ST / 7TH ST,3,3A        ,705,TOWED/STORED VEHICLE,7000,38.5923559,-121.4926811
1/23/06 7:20,2820 14TH AVE,4,4B        ,958,459 PC  BURGLARY VEHICLE,2299,38.53966813,-121.476938
1/23/06 7:40,1453 27TH AVE,4,4A        ,964,10851(A)VC TAKE VEH W/O OWNER,2404,38.5288337,-121.5033469
1/23/06 7:40,10TH ST / K ST,3,3M        ,744,1551(A) FUGITIVE FROM JUSTICE,4902,38.57920289,-121.493943
1/23/06 7:45,1701 SUTTERVILLE RD,4,4A        ,945,10851(A)VC TAKE VEH W/O OWNER,2404,38.54016571,-121.500048
1/23/06 8:00,6000 LEMON HILL AVE,6,6B        ,1421,RECOVERED PROPERTY - I RPT,7000,38.5149777,-121.4351262
1/23/06 8:00,2450 FLORIN RD,5,5A        ,1363,10851(A)VC TAKE VEH W/O OWNER,2404,38.49502052,-121.4815172
1/23/06 8:00,4577 25TH AVE,6,6B        ,1084,484G(B) PC ACCESS CARD FRAUD,2605,38.52982848,-121.4529838
1/23/06 8:00,FAIR OAKS BLVD / HOWE AVE,3,3C        ,877,TRAFFIC-ACCIDENT INJURY,5400,38.57411211,-121.415297
1/23/06 8:00,2001 POINT WEST WAY,2,2C        ,626,NON INJ HR/MAIL OUT REPORT,7000,38.60086039,-121.4329623
1/23/06 8:00,8569 HERMITAGE WAY,5,5C        ,1653,10851(A)VC TAKE VEH W/O OWNER,2404,38.44849277,-121.4267582
1/23/06 8:00,83 SCRIPPS DR,3,3C        ,877,484 PC PETTY THEFT,2399,38.57248051,-121.4097872
1/23/06 8:05,5381 RALEY BLVD,2,2A        ,205,TELEPEST -I RPT,7000,38.66476972,-121.4296482
1/23/06 8:06,J ST / 6TH ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.58171423,-121.4987178
1/23/06 8:10,33RD ST / BROADWAY,6,6A        ,1012,NON INJ HR/MAIL OUT REPORT,7000,38.55385441,-121.4704591
