cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/9/06 18:51,CAPITOL AVE / ALHAMBRA BLVD,3,3C        ,841,TRAFFIC-ACCIDENT INJURY,5400,38.56944762,-121.4666533
1/9/06 18:58,5600 FOLSOM BLVD,3,3C        ,855,476 PC PASS FICTICIOUS CHECK,2501,38.55792771,-121.43864
1/9/06 19:00,1140 WESTWARD WAY,1,1C        ,416,10851(A)VC TAKE VEH W/O OWNER,2404,38.6259957,-121.4869215
1/9/06 19:04,6730 4TH AVE,6,6C        ,1111,ASSAULT WITH WEAPON - I RPT,7000,38.54783739,-121.4243203
1/9/06 19:05,36TH ST / 3RD AVE,6,6A        ,1013,647(B) PC   PROSTITUTION,4004,38.55128541,-121.4671318
1/9/06 19:12,1821 EXPOSITION BLVD,2,2C        ,628,242 PC  BATTERY CIVILIAN,1313,38.59577758,-121.4262601
1/9/06 19:30,7767 LA RIVIERA DR,3,3C        ,888,484 PETTY THEFT/LICENSE PLATE,2399,38.55575132,-121.411779
1/9/06 19:30,521 INDIANA AVE,1,1C        ,429,594(B)(1)PC  VANDALISM +$400,2999,38.61972393,-121.4746566
1/9/06 19:30,SAN JUAN RD / TRUXEL RD,1,1B        ,404,594(B)(1)VANDALISM GRAF +$400,2999,38.62741952,-121.4978994
1/9/06 19:30,5707 SPILMAN AVE,3,3C        ,874,594(B)(2)(A) VANDALISM/ -$400,2999,38.57562396,-121.4260374
1/9/06 19:30,7494 FRANKLIN BLVD,5,5B        ,1602,594(B)(2)(A) VANDALISM/ -$400,2999,38.48617977,-121.4549077
1/9/06 19:45,4100 NORTHGATE BLVD,1,1C        ,309,487(A) PC GRAND THEFT-SHOPLIFT,2303,38.64316291,-121.4745819
1/9/06 19:56,1600 EXPO PKWY,2,2C        ,623,459 PC  BURGLARY BUSINESS,2203,38.59714644,-121.4520581
1/9/06 20:00,4391 BURGESS DR,2,2A        ,233,10851(A)VC TAKE VEH W/O OWNER,2404,38.6474367,-121.4534502
1/9/06 20:00,4100 NORTHGATE BLVD,1,1C        ,309,459 PC  BURGLARY VEHICLE,2299,38.64316291,-121.4745819
1/9/06 20:00,5770 FREEPORT BLVD,4,4C        ,985,594(B)(2)(A) VANDALISM/ -$400,2999,38.52199137,-121.4990149
1/9/06 20:00,WEALD WAY / GRASSLANDS DR,1,1B        ,421,484 PETTY THEFT/LICENSE PLATE,2399,38.61732525,-121.5198701
1/9/06 20:00,3345 SMOKE TREE DR,1,1B        ,401,594(B)(2)(A) VANDALISM/ -$400,2999,38.62896755,-121.5066925
1/9/06 20:07,MARTIN LUTHER KING JR BLVD / 9TH AVE,6,6A        ,1042,TOWED/STORED VEH-14602.6,7000,38.54395353,-121.4647075
1/9/06 20:10,DIXIEANNE AVE / BEAUMONT ST,2,2C        ,603,12.72.060I ADULT LOITER PLYGRD,7399,38.60930781,-121.4485
1/9/06 20:16,WOODBINE AVE / 50TH AVE,4,4B        ,1336,23103(A) RECKLESS ON HIGHWAY,5499,38.50686233,-121.4787544
1/9/06 20:22,BROADWAY / STOCKTON BLVD,6,6A        ,1007,TRAFFIC-ACCIDENT-NON INJURY,5400,38.54675579,-121.4538401
1/9/06 20:23,1646 KATHLEEN AVE,2,2B        ,556,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.62147929,-121.4278524
1/9/06 20:25,5501 48TH ST,6,6B        ,1084,FRAUD OR BUNCO - I RPT,7000,38.525636,-121.4473287
1/9/06 20:30,6670 VALLEY HI DR,5,5C        ,1624,MISCELLANEOUS I RPT (ZMISC),7000,38.47245555,-121.4270863
1/9/06 20:30,620 23RD ST,3,3B        ,727,459 PC  BURGLARY RESIDENCE,2204,38.5793726,-121.4747124
1/9/06 20:33,3038 CLAY ST,2,2B        ,545,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.62247542,-121.4389474
1/9/06 21:00,3561 TRUXEL RD,1,1A        ,337,459 PC  BURGLARY VEHICLE,2299,38.63449242,-121.5028488
1/9/06 21:00,5538 BRAMPTON WAY,1,1A        ,104,459 PC  BURGLARY VEHICLE,2299,38.67732505,-121.5168735
1/9/06 21:15,6125 HERMOSA ST,4,4B        ,1326,10851 VC AUTO THEFT LOCATE,2404,38.51434816,-121.4800628
1/9/06 21:30,1412 BREWERTON DR,1,1B        ,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61542969,-121.4919849
1/9/06 21:41,MACARTHUR ST / MAJESTIC LN,2,2A        ,238,TOWED/STORED VEHICLE,7000,38.64191945,-121.4216347
1/9/06 21:46,3000 ACADEMY WAY,2,2B        ,556,3056 PAROLE VIO - I RPT,7000,38.62009248,-121.426719
1/9/06 21:54,1200 N B ST,3,3A        ,706,849(B)(1) CERTIFICATE OF RELEA,7000,38.59007055,-121.4856685
1/9/06 22:00,7534 RUSH RIVER DR,4,4C        ,1292,459 PC  BURGLARY VEHICLE,2299,38.48538062,-121.5374388
1/9/06 22:00,4043 SHERMAN WAY,6,6B        ,1003,459 PC  BURGLARY VEHICLE,2299,38.55462435,-121.458819
1/9/06 22:08,RIO LINDA BLVD / LAMPASAS AVE,2,2B        ,563,TOWED/STORED VEHICLE,7000,38.61474191,-121.4461725
1/9/06 22:14,11TH AVE / DAVID WAY,6,6B        ,1047,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.54221766,-121.4374105
1/9/06 22:30,2 TIMBERWOOD CT,1,1B        ,434,10851(A)VC TAKE VEH W/O OWNER,2404,38.61295423,-121.5005071
1/9/06 22:37,2031 ETHAN WAY,2,2C        ,617,246 PC SHOOT OCCUP DWELL/VEH,5213,38.60307405,-121.420291
