cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/20/06 12:00,65TH STREET EXPY / FRUITRIDGE RD,6,6B        ,1141,459 PC  BURGLARY VEHICLE,2299,38.52507559,-121.427517
1/20/06 12:00,1820 FRIENZA AVE,2,2C        ,568,459 PC  BURGLARY BUSINESS,2203,38.61199425,-121.4244182
1/20/06 12:00,2414 CAPITOL AVE,3,3B        ,747,459 PC  BURGLARY VEHICLE,2299,38.57141267,-121.4754391
1/20/06 12:11,SUTTERVILLE RD / FREEPORT BLVD,4,4A        ,957,TRAFFIC-ACCIDENT-NON INJURY,5400,38.53514629,-121.4937694
1/20/06 12:15,7700 FOLSOM BLVD,3,3C        ,1101,MISSING PERSON,7000,38.54983935,-121.4144993
1/20/06 12:15,1600 VALLEJO WAY,4,4A        ,925,243.6 BATTERY SCHOOL EMPLOYEE,1313,38.55199422,-121.4960208
1/20/06 12:18,CORMORANT WAY / ROYALE RD,2,2C        ,606,10851 VC AUTO THEFT LOCATE,2404,38.60687102,-121.4278856
1/20/06 12:30,BERCUT DR / RICHARDS BLVD,3,3A        ,701,484G(B) PC ACCESS CARD FRAUD,2605,38.59723293,-121.5022303
1/20/06 12:30,3701 J ST,3,3C        ,832,20002(A) HIT/RUN,5401,38.57122973,-121.4566154
1/20/06 13:00,1342 PALOMAR CIR,4,4C        ,1279,MISSING PERSON,7000,38.49793266,-121.5076046
1/20/06 13:01,FRANKLIN BLVD / 21ST AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53366299,-121.4739615
1/20/06 13:02,3301 FONG RANCH RD,1,1B        ,404,VANDALISM - I RPT,7000,38.63020663,-121.4959999
1/20/06 13:30,5351 47TH AVE,6,6B        ,1421,466 PC   POSS OF BURG TOOLS,2206,38.51135897,-121.4431441
1/20/06 13:37,1000 FLORIN RD,4,4C        ,1287,666 PC PETTY THEFT W/PRI CONV,2399,38.49324791,-121.5219586
1/20/06 13:40,3436 MARYSVILLE BLVD,2,2B        ,526,459 PC  BURGLARY RESIDENCE,2204,38.6308137,-121.4308301
1/20/06 13:41,2250 68TH AVE,5,5A        ,1384,JUVENILE DISURBANCE - I RPT,7000,38.48934244,-121.4859396
1/20/06 13:45,BALSAM ST / RENE AVE,2,2A        ,505,10851 VC AUTO THEFT LOCATE,2404,38.64202003,-121.4308562
1/20/06 14:00,4655 FRUITRIDGE RD,6,6B        ,1084,594(B)(2)(A) VANDALISM/ -$400,2999,38.52531996,-121.4513126
1/20/06 14:00,2250 68TH AVE,5,5A        ,1384,594(B)(2)(A)VANDALISM GRAF-400,2999,38.48934244,-121.4859396
1/20/06 14:10,32ND ST / 21ST AVE,4,4B        ,958,TOWED/STORED VEHICLE,7000,38.53364422,-121.4728534
1/20/06 14:14,3500 FLORIN RD,5,5B        ,1367,451(D) PC  ARSON OF PROPERTY,2099,38.49407763,-121.4673944
1/20/06 14:16,21ST ST / X ST,4,4A        ,907,TRAFFIC-ACCIDENT INJURY,5400,38.56090952,-121.4852422
1/20/06 14:22,2232 KENWORTHY WAY,5,5A        ,1503,10851 VC AUTO THEFT LOCATE,2404,38.47995982,-121.4847635
1/20/06 14:23,2500 NEW MARKET DR,1,1A        ,144,484 PC PETTY THEFT,2399,38.65847399,-121.5161468
1/20/06 14:30,3066 FREEPORT BLVD,4,4A        ,925,626.10(A) PC POSS WPN SCHL ZN,5212,38.5488551,-121.4908853
1/20/06 14:43,3500 FLORIN RD,5,5B        ,1367,415(1) PC DISTURB PEACE/FIGHT,5311,38.49407763,-121.4673944
1/20/06 14:47,KENWOOD ST / ARCADE BLVD,2,2B        ,537,TRAFFIC-ACCIDENT INJURY,5400,38.62521129,-121.4251306
1/20/06 14:47,7662 BLUEBROOK WAY,5,5B        ,1614,10851 VC AUTO THEFT LOCATE,2404,38.47972466,-121.4603052
1/20/06 14:50,1651 ARDEN WAY,2,2C        ,616,484 PETTY THEFT-SHOPLIFT,2303,38.60244653,-121.4271758
1/20/06 15:00,RIO LINDA BLVD / ACACIA AVE,2,2B        ,544,14601.1(A) VC LIC SUSP OTHER,5499,38.62215314,-121.446157
1/20/06 15:00,56TH ST / H ST,3,3C        ,825,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.56738175,-121.4340748
1/20/06 15:00,FRONT ST / NEASHAM CIR,3,3A        ,761,10851(A)VC TAKE VEH W/O OWNER,2404,38.57899998,-121.5073808
1/20/06 15:00,BROADWAY / 36TH ST,6,6A        ,1013,TRAFFIC-ACCIDENT-NON INJURY,5400,38.55040844,-121.467509
1/20/06 15:00,FOLSOM BLVD / BICENTENNIAL CIR,3,3C        ,1102,TOWED/STORED VEHICLE,7000,38.54857652,-121.4059393
1/20/06 15:05,N 16TH ST / 16TH ST,3,3A        ,707,TRAFFIC-ACCIDENT-NON INJURY,5400,38.58794604,-121.4809362
1/20/06 15:10,601 ALAMOS AVE,2,2B        ,543,12101(B)1)PC MINOR POSS AMMO,5212,38.62029669,-121.4518907
1/20/06 15:10,5637 MACK RD,5,5C        ,1606,211 PC  ROBBERY UNSPECIFIED,1299,38.47431447,-121.4348784
1/20/06 15:11,BROADWAY / 19TH ST,4,4A        ,906,11350(A)HS POSS CNTRL SUBST,3532,38.56053898,-121.4883749
1/20/06 15:30,4400 7TH AVE,6,6A        ,1034,MISSING PERSON,7000,38.54519279,-121.4548871
1/20/06 15:30,6700 21ST AVE,6,6C        ,1141,459 PC  BURGLARY BUSINESS,2203,38.52862804,-121.4256917
