cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/27/06 6:15,4191 RIO LINDA BLVD,2,2A        ,233,TRAFFIC-ACCIDENT INJURY,5400,38.64379236,-121.4481351
1/27/06 6:25,3625 CLAY ST,2,2A        ,514,CASUALTY REPORT,7000,38.63398247,-121.4398335
1/27/06 6:32,3000 ATLAS AVE,4,4B        ,969,MISCELLANEOUS I RPT (ZMISC),7000,38.53127512,-121.4742028
1/27/06 6:40,4620 COUNTRY SCENE WAY,5,5B        ,1621,459 PC  BURGLARY VEHICLE,2299,38.46990907,-121.4483361
1/27/06 6:45,4191 RIO LINDA BLVD,2,2A        ,233,TOWED/STORED VEHICLE,7000,38.64379236,-121.4481351
1/27/06 7:00,8562 HERMITAGE WAY,5,5C        ,1653,10851(A)VC TAKE VEH W/O OWNER,2404,38.44809977,-121.4272467
1/27/06 7:00,917 38TH ST,3,3C        ,832,10851(A)VC TAKE VEH W/O OWNER,2404,38.57110778,-121.4557908
1/27/06 7:00,2350 AMERICAN RIVER DR,3,3C        ,877,459 PC  BURGLARY VEHICLE,2299,38.56841979,-121.4061343
1/27/06 7:15,1400 GRAND AVE,2,2A        ,515,MISSING PERSON,7000,38.63475409,-121.4347477
1/27/06 7:15,7512 CANDLEWOOD WAY,5,5A        ,1391,459 PC  BURGLARY RESIDENCE,2204,38.48507025,-121.5010974
1/27/06 7:50,5301 N ST,3,3C        ,845,99170 PUBLIC UTILITIES CODE,7399,38.56148913,-121.4403257
1/27/06 8:00,5770 FREEPORT BLVD,4,4C        ,985,FOUND PROPERTY - I RPT,7000,38.52199137,-121.4990149
1/27/06 8:00,2415 58TH ST,6,6B        ,1018,459 PC  BURGLARY RESIDENCE,2204,38.5514883,-121.4380403
1/27/06 8:00,1128 F ST,3,3A        ,724,459 PC  BURGLARY VEHICLE,2299,38.58376783,-121.4892123
1/27/06 8:00,1231 RUDGER WAY,1,1C        ,426,484G(B) PC ACCESS CARD FRAUD,2605,38.62032474,-121.4867838
1/27/06 8:00,6300 EHRHARDT AVE,5,5C        ,1646,NON INJ HR/MAIL OUT REPORT,7000,38.45400615,-121.428879
1/27/06 8:17,282 REDONDO AVE,2,2B        ,541,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.62071088,-121.45998
1/27/06 8:30,2630 TAFT ST,2,2B        ,564,ASSAULT WITH WEAPON - I RPT,7000,38.61364029,-121.4369555
1/27/06 8:30,3517 PIKE AVE,1,1C        ,419,CASUALTY REPORT,7000,38.63199179,-121.4732289
1/27/06 8:48,8068 DEER LAKE DR,5,5B        ,1618,5150 WI DANGER SELF/OTHERS,7000,38.46447974,-121.4563236
1/27/06 8:49,5TH AVE / FREEPORT BLVD,4,4A        ,936,11357(B)HS POSS -28.5GR MARIJ,3562,38.55004952,-121.4883801
1/27/06 8:55,SILVER EAGLE RD / MABEL ST,2,2B        ,521,TRAFFIC-ACCIDENT INJURY,5400,38.63022952,-121.463195
1/27/06 9:00,RALEY BLVD / BELL AVE,2,2A        ,226,484G(B) PC ACCESS CARD FRAUD,2605,38.64733599,-121.4291435
1/27/06 9:10,7554 SKELTON WAY,5,5A        ,1393,11357(B)HS POSS -28.5GR MARIJ,3562,38.48401564,-121.4891116
1/27/06 9:30,230 SUMATRA DR,2,2A        ,212,594(B)(2)(A) VANDALISM/ -$400,2999,38.65602893,-121.4646676
1/27/06 9:30,4601 BLACKROCK DR,1,1A        ,136,475(C) PASS FORGED NOTE,2506,38.65733301,-121.4952127
1/27/06 9:40,3632 52ND ST,6,6B        ,1054,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.54100057,-121.4458147
1/27/06 9:41,3834 30TH ST,4,4B        ,958,TOWED/STORED VEHICLE,7000,38.53953965,-121.4746419
1/27/06 9:44,1400 MAIN AVE,2,2A        ,225,601(A) WI JUVENILE INCORRIGIBL,7000,38.65369344,-121.4326189
1/27/06 9:44,3750 MODLIN WAY,2,2A        ,501,10851(A)VC TAKE VEH W/O OWNER,2404,38.63610422,-121.4575422
1/27/06 9:45,8151 POWER RIDGE RD,6,6C        ,1145,10851 VC AUTO THEFT LOCATE,2404,38.53157904,-121.407542
1/27/06 9:52,1321 N C ST,3,3A        ,706,5150 WI DANGER SELF/OTHERS,7000,38.59124596,-121.4832354
1/27/06 10:00,2391 FRUITRIDGE RD,4,4B        ,976,476 PC PASS FICTICIOUS CHECK,2501,38.52487561,-121.4836319
1/27/06 10:03,8621 CHARENTE WAY,5,5C        ,1654,148(A)(1)PC RESIST PEACE OFFCR,4801,38.44386605,-121.4120435
1/27/06 10:21,1696 ARDEN WAY,2,2C        ,628,LOST PROPERTY - I RPT,7000,38.59891162,-121.4258885
1/27/06 10:22,2065 W EL CAMINO AVE,1,1B        ,422,POSSIBLE MENTAL - I RPT,7000,38.61547541,-121.5089523
1/27/06 10:30,DEEBLE ST / WILMINGTON AVE,4,4B        ,958,TOWED/STORED VEHICLE,7000,38.53737362,-121.4832933
1/27/06 10:36,6043 POWER INN RD,6,6C        ,1406,10851 VC AUTO THEFT LOCATE,2404,38.51749164,-121.4090255
1/27/06 10:40,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/27/06 10:41,4125 DEEBLE ST,4,4B        ,958,TOWED/STORED VEHICLE,7000,38.53696024,-121.4829606
