cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/16/06 12:00,7453 GREENHAVEN DR,4,4C        ,1296,MISSING PERSON,7000,38.48697183,-121.5169453
1/16/06 12:00,7453 GREENHAVEN DR,4,4C        ,1296,MISSING PERSON,7000,38.48697183,-121.5169453
1/16/06 12:00,8459 DARTFORD DR,5,5C        ,1654,POSSIBLE FINANCIAL CRIME-I RPT,7000,38.44870771,-121.4230482
1/16/06 12:05,2245 FLORIN RD,4,4B        ,1354,TRAFFIC-ACCIDENT INJURY,5400,38.49647089,-121.4847038
1/16/06 12:15,2335 BOXWOOD ST,2,2C        ,603,ASSAULT WITH WEAPON - I RPT,7000,38.60833456,-121.4465233
1/16/06 12:29,1441 RICHARDS BLVD,3,3A        ,703,THREATS - I RPT,7000,38.59556161,-121.4787324
1/16/06 12:30,2633 RIVERSIDE BLVD,4,4A        ,905,NON INJ HR/MAIL OUT REPORT,7000,38.56068556,-121.4992887
1/16/06 13:00,6051 MACK RD,5,5C        ,1606,484 PC   PETTY THEFT/INSIDE,2308,38.47591105,-121.4312015
1/16/06 13:00,28TH ST / D ST,3,3B        ,718,TRAFFIC-ACCIDENT INJURY,5400,38.5804026,-121.466365
1/16/06 13:00,FRANKLIN BLVD / 12TH AVE,4,4B        ,937,20002(A) HIT/RUN,5401,38.54106323,-121.47576
1/16/06 13:00,9TH AVE / RIVERSIDE BLVD,4,4A        ,934,459 PC  BURGLARY VEHICLE,2299,38.54843831,-121.506875
1/16/06 13:09,5151 F ST,3,3C        ,814,5150 WI DANGER SELF/OTHERS,7000,38.57167967,-121.4392594
1/16/06 13:21,2508 28TH AVE,4,4B        ,977,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.52647452,-121.4807365
1/16/06 13:30,4951 PRISCILLA LN,6,6C        ,1143,CASUALTY REPORT,7000,38.53057039,-121.414923
1/16/06 13:30,RICHARDS BLVD / BERCUT DR,3,3A        ,701,10851(A)VC TAKE VEH W/O OWNER,2404,38.59723293,-121.5022303
1/16/06 13:49,4316 8TH AVE,6,6A        ,1034,11351.5 HS POSS SALE RCK COCAI,3532,38.54434994,-121.4560858
1/16/06 13:51,7901 DEER LAKE DR,5,5B        ,1616,TOWED/STORED VEHICLE,7000,38.47049831,-121.4608988
1/16/06 13:52,1118 7TH ST,3,3M        ,742,4140 BP  POSS OF HYPO NEEDLE,3599,38.57966477,-121.4984909
1/16/06 14:00,2958 S MEADOWS PL,5,5A        ,1365,MISSING PERSON,7000,38.4934631,-121.4705051
1/16/06 14:00,545 K ST,3,3M        ,742,459 PC  BURGLARY VEHICLE,2299,38.58052209,-121.4986248
1/16/06 14:00,1510 ARDEN WAY,2,2C        ,626,10851(A)VC TAKE VEH W/O OWNER,2404,38.60032506,-121.4301916
1/16/06 14:00,160 ALLAIRE CIR,1,1A        ,102,POSSIBLE FINANCIAL CRIME-I RPT,7000,38.683359,-121.533925
1/16/06 14:02,1695 ARDEN WAY,2,2C        ,616,484 PETTY THEFT-SHOPLIFT,2303,38.6017616,-121.4258271
1/16/06 14:14,1940 65TH ST,3,3C        ,856,TRAFFIC-ACCIDENT-NON INJURY,5400,38.55124956,-121.4279854
1/16/06 14:24,HOLLYHURST WAY / VALLEY HI DR,5,5B        ,1622,TRAFFIC-ACCIDENT-NON INJURY,5400,38.4635644,-121.4321414
1/16/06 14:25,SOUTH AVE / NATOMA WAY,2,2B        ,527,11357(B)HS POSS -28.5GR MARIJ,3562,38.63075984,-121.4243752
1/16/06 14:30,2200 ROYALE RD,2,2C        ,616,594(B)(1)PC  VANDALISM +$400,2999,38.60477176,-121.4292813
1/16/06 14:30,6544 GOLF VIEW DR,4,4B        ,1333,484 PC   THEFT-LIC PLATE TABS,2399,38.50823683,-121.4920591
1/16/06 14:38,4127 DEER CROSS WAY,5,5B        ,1616,TOWED/STORED VEHICLE,7000,38.46962227,-121.4591171
1/16/06 14:40,4119 DEER CROSS WAY,5,5B        ,1616,TOWED/STORED VEHICLE,7000,38.46930612,-121.4590392
1/16/06 14:43,3825 ROSIN CT,1,1C        ,409,10851 VC AUTO THEFT LOCATE,2404,38.63872883,-121.4765366
1/16/06 14:45,2001 POINT WEST WAY,2,2C        ,626,487(A) GRAND THEFT-INSIDE,2308,38.60086039,-121.4329623
1/16/06 15:00,6366 MACK RD,5,5C        ,1623,211 PC ROBBERY-PURSE SNATCH,1210,38.47295223,-121.4281268
1/16/06 15:00,1100 J ST,3,3M        ,744,10851(A)VC TAKE VEH W/O OWNER,2404,38.57945897,-121.4915974
1/16/06 15:23,ARCADE BLVD / PONDEROSA LN,2,2B        ,541,TRAFFIC-ACCIDENT-NON INJURY,5400,38.6231314,-121.4573294
1/16/06 15:35,34TH ST / 12TH AVE,6,6A        ,1041,211 PC  ROBBERY UNSPECIFIED,1299,38.54120868,-121.4703152
1/16/06 15:35,22ND AVE / 23RD ST,4,4B        ,957,TOWED/STORED VEHICLE,7000,38.53341084,-121.4869088
1/16/06 15:51,FOLSOM BLVD / 65TH ST,3,3C        ,847,TOWED/STORED VEH-14602.6,7000,38.55443686,-121.4278339
1/16/06 16:00,5351 47TH AVE,6,6B        ,1421,459 PC  BURGLARY RESIDENCE,2204,38.5118137,-121.4429168
1/16/06 16:00,2314 CASTRO WAY,4,4A        ,917,459 PC  BURGLARY RESIDENCE,2204,38.55447458,-121.4843549
