cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/31/06 2:00,5890 TANGERINE AVE,5,5C        ,1605,10851(A)VC TAKE VEH W/O OWNER,2404,38.48131274,-121.43352
1/31/06 2:08,4TH AVE / SAN JOSE WAY,6,6A        ,1015,TOWED/STORED VEH-14602.6,7000,38.54827585,-121.4594336
1/31/06 2:11,2400 58TH ST,6,6B        ,1018,459 PC  BURGLARY RESIDENCE,2204,38.55132811,-121.4384157
1/31/06 2:22,F ST / SAN ANTONIO WAY,3,3C        ,823,496(A) RECEIVE STOLEN PROPERTY,2803,38.57380164,-121.4511566
1/31/06 2:48,49TH ST / FRUITRIDGE RD,6,          ,1084,9.04.050 A DRINKING IN PUBLIC,7399,38.52493531,-121.446656
1/31/06 3:05,2317 ROANOKE AVE,2,2A        ,517,459 PC  BURGLARY VEHICLE,2299,38.63484831,-121.4128348
1/31/06 3:05,3RD ST / J ST,3,3M        ,732,TOWED/STORED VEHICLE,7000,38.582786,-121.5027369
1/31/06 3:30,1288 PEBBLEWOOD DR,1,1C        ,426,594(B)(2)(A) VANDALISM/ -$400,2999,38.62248985,-121.4908145
1/31/06 4:30,1400 BREWERTON DR,1,1B        ,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61571113,-121.4916679
1/31/06 4:30,5945 MACK RD,5,5C        ,1606,MISSING PERSON,7000,38.47598615,-121.4330732
1/31/06 5:01,STOCKTON BLVD / 13TH AVE,6,6A        ,1054,11364 HS POSS DRUG PARAPH,3599,38.54031312,-121.4502184
1/31/06 6:51,113 CEDAR ROCK CIR,5,5B        ,1614,TOWED/STORED VEHICLE,7000,38.48151149,-121.4583773
1/31/06 7:00,236 RIVERBROOK WAY,4,4C        ,1252,459 PC  BURGLARY RESIDENCE,2204,38.50536483,-121.5526223
1/31/06 7:00,8170 GRANDSTAFF DR,5,5C        ,1637,MISSING PERSON,7000,38.46129545,-121.4203656
1/31/06 7:15,7914 ALBION WAY,5,5A        ,1522,459 PC  BURGLARY RESIDENCE,2204,38.47058126,-121.4657533
1/31/06 7:19,J ST / 11TH ST,3,3M        ,734,TOWED/STORED VEH-14602.6,7000,38.57995276,-121.4921151
1/31/06 7:29,15TH ST / J ST,3,3M        ,735,TOWED/STORED VEH-14602.6,7000,38.57846736,-121.4865462
1/31/06 7:30,2824 ALBATROSS WAY,2,2C        ,567,10851(A)VC TAKE VEH W/O OWNER,2404,38.61764108,-121.4224441
1/31/06 7:30,2824 ALBATROSS WAY,2,2C        ,567,10851(A)VC TAKE VEH W/O OWNER,2404,38.61764108,-121.4224441
1/31/06 7:30,3283 8TH AVE,6,6A        ,1031,459 PC  BURGLARY RESIDENCE,2204,38.54503537,-121.4718637
1/31/06 7:35,5260 YVONNE WAY,5,5B        ,1631,TRAFFIC-ACCIDENT-NON INJURY,5400,38.46156147,-121.4392225
1/31/06 7:45,1600 VALLEJO WAY,4,4A        ,925,32210 EC WILFL DISTURB PUB SCH,3805,38.55199422,-121.4960208
1/31/06 7:50,5247 RIO LINDA BLVD,2,2A        ,203,TRAFFIC-ACCIDENT INJURY,5400,38.66384943,-121.4488659
1/31/06 7:54,2104 24TH ST,3,3B        ,787,10851 VC AUTO THEFT LOCATE,2404,38.56295187,-121.4801842
1/31/06 8:00,3550 MARYSVILLE BLVD,2,2B        ,526,FOUND PROPERTY - I RPT,7000,38.63228581,-121.4303283
1/31/06 8:00,5 RAINWOOD CT,5,5C        ,1653,THREATS - I RPT,7000,38.4452549,-121.4328002
1/31/06 8:07,FRANKLIN BLVD / IDAHO DR,5,5C        ,1642,TOWED/STORED VEH-14602.6,7000,38.45768385,-121.4459825
1/31/06 8:09,5770 FREEPORT BLVD,4,4C        ,985,SUSP PERS-NO CRIME - I RPT,7000,38.52199137,-121.4990149
1/31/06 8:10,12TH ST / J ST,3,3M        ,735,TOWED/STORED VEH-14602.6,7000,38.57960099,-121.4907988
1/31/06 8:23,KINGSTON WAY / SEAMAS AVE,4,4C        ,1206,TOWED/STORED VEHICLE,7000,38.52532421,-121.5195591
1/31/06 8:24,RIVERSIDE BLVD / FLORIN RD,4,4C        ,1251,TRAFFIC-ACCIDENT-NON INJURY,5400,38.51006027,-121.5427657
1/31/06 8:30,7470 50TH AVE,6,6C        ,1443,594(B)(2)(A)VANDALISM GRAF-400,2999,38.50720937,-121.4179521
1/31/06 8:30,6071 WINDBREAKER WAY,5,5C        ,1653,459 PC  BURGLARY RESIDENCE,2204,38.448252,-121.4313832
1/31/06 8:30,1938 MARCONI AVE,2,2C        ,567,459 PC  BURGLARY RESIDENCE,2204,38.62039687,-121.4211162
1/31/06 8:32,6715 GLORIA DR,4,4C        ,1272,GRAFFITI PROBLEMS- I RPT,7000,38.50298477,-121.5346969
1/31/06 8:42,J ST / 38TH ST,3,3C        ,832,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57026213,-121.4558113
1/31/06 8:44,4315 MARTIN LUTHER KING JR BLVD,6,6A        ,1062,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.53580637,-121.4623494
1/31/06 8:45,1211 RICHARDS BLVD,3,3A        ,709,242 PC  BATTERY CIVILIAN,1313,38.59548796,-121.4825153
1/31/06 8:49,POTOMAC AVE / NATOMA ST,1,1C        ,419,10851 VC AUTO THEFT LOCATE,2404,38.62201506,-121.4700579
1/31/06 8:50,715 L ST,3,3M        ,742,4140 BP  POSS OF HYPO NEEDLE,3599,38.57905171,-121.4976906
