cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/11/06 20:50,6204 POWER INN RD,6,6C        ,1424,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.51432608,-121.4096668
1/11/06 20:55,630 ELEANOR AVE,2,2B        ,552,TOWED/STORED VEHICLE,7000,38.61648144,-121.4516505
1/11/06 20:58,1850 CLUB CENTER DR,1,1A        ,128,273.6(A) PC VIO DV COURT ORDER,5007,38.6697424,-121.5016816
1/11/06 21:00,8530 FRUITRIDGE RD,6,6C        ,1411,10851(A)VC TAKE VEH W/O OWNER,2404,38.52393465,-121.388611
1/11/06 21:00,5790 WALLACE AVE,6,6C        ,1404,10851(A)VC TAKE VEH W/O OWNER,2404,38.5217126,-121.4177744
1/11/06 21:00,6685 STOCKTON BLVD,6,6C        ,1441,484 PC   PETTY THEFT/INSIDE,2308,38.50557133,-121.4331388
1/11/06 21:00,DEL PASO BLVD / BARSTOW ST,2,2C        ,611,PETTY THEFT - I RPT,7000,38.60350711,-121.4646139
1/11/06 21:00,1701 ARDEN WAY,2,2C        ,619,530.5 PC USE PERSONAL ID INFO,2604,38.60027317,-121.4252477
1/11/06 21:05,297 MARINA PARK WAY,4,4C        ,1281,459 PC  BURGLARY RESIDENCE,2204,38.49192221,-121.551578
1/11/06 21:05,STOCKTON BLVD / PARKER AVE,6,          ,1064,647(B) PC   PROSTITUTION,4004,38.53517026,-121.4473982
1/11/06 21:07,2755 OAKMONT ST,2,2B        ,552,10851(A)VC TAKE VEH W/O OWNER,2404,38.61783155,-121.4503031
1/11/06 21:10,903 DEL PASO BLVD,2,2C        ,611,11377(A)HS POSS AMPHETAMINES,3572,38.60218075,-121.4681757
1/11/06 21:11,1548 69TH AVE,5,5A        ,1391,278.5(A)DEPRIVE RIGHT OF CUSTO,1099,38.48550389,-121.5010455
1/11/06 21:30,2771 GROVE AVE,2,2B        ,541,MISSING PERSON,7000,38.61812954,-121.459947
1/11/06 21:30,42ND ST / 8TH AVE,6,6A        ,1034,647(B) PC   PROSTITUTION,4004,38.54454919,-121.4575843
1/11/06 21:30,6225 BROADWAY,6,6B        ,1018,10851(A)VC TAKE VEH W/O OWNER,2404,38.5470458,-121.4325052
1/11/06 21:40,5330 STOCKTON BLVD,6,6B        ,1084,459 PC  BURGLARY BUSINESS,2203,38.52652786,-121.4443436
1/11/06 21:50,65TH ST / Q ST,3,3C        ,856,20002(A) HIT/RUN,5401,38.55292689,-121.427895
1/11/06 22:00,TALENT ST / HARRIS AVE,2,2A        ,237,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.63822005,-121.4068481
1/11/06 22:00,5762 TANGERINE AVE,5,5C        ,1605,10851(A)VC TAKE VEH W/O OWNER,2404,38.48147413,-121.4362016
1/11/06 22:00,3801 DUCKHORN DR,1,1A        ,333,10851(A)VC TAKE VEH W/O OWNER,2404,38.63910642,-121.528
1/11/06 22:00,BRUCEVILLE RD / CENTER PKWY,5,          ,1654,484 PETTY THEFT/LICENSE PLATE,2399,38.43799945,-121.4177615
1/11/06 22:00,132 DRAGONFLY CIR,1,1A        ,344,CHILD CUSTODY - I RPT,7000,38.62973626,-121.5230491
1/11/06 22:02,CARLSON DR / MODDISON AVE,3,3C        ,872,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.5741441,-121.431646
1/11/06 22:05,TALENT ST / HARRIS AVE,2,2A        ,237,10851 VC AUTO THEFT LOCATE,2404,38.63822005,-121.4068481
1/11/06 22:10,T ST / STOCKTON BLVD,6,6B        ,1004,TRAFFIC - I RPT,7000,38.55952278,-121.4622826
1/11/06 22:10,STOCKTON BLVD / MASSIE CT,5,5C        ,1607,647(B) PC   PROSTITUTION,4004,38.47581524,-121.4196575
1/11/06 22:20,6518 63RD ST,6,6C        ,1441,10851 VC AUTO THEFT LOCATE,2404,38.50795563,-121.4305094
1/11/06 22:21,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/11/06 22:21,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/11/06 22:30,1900 CANTERBURY RD,2,2C        ,613,11377(A)HS POSS AMPHETAMINES,3572,38.60108154,-121.456171
1/11/06 22:30,8181 FOLSOM BLVD,3,3C        ,1117,10851(A)VC TAKE VEH W/O OWNER,2404,38.5494469,-121.40432
1/11/06 22:30,6845 LINDBROOK WAY,5,5C        ,1637,459 PC  BURGLARY VEHICLE,2299,38.4681451,-121.4233592
1/11/06 22:30,4261 CUSTIS AVE,4,4A        ,957,NON INJ HR/MAIL OUT REPORT,7000,38.53626488,-121.4852801
1/11/06 22:30,12 BELLADONNA CT,1,1A        ,113,459 PC  BURGLARY VEHICLE,2299,38.66689185,-121.5231576
1/11/06 22:30,58TH ST / 21ST AVE,6,6B        ,1077,NON INJ HR/MAIL OUT REPORT,7000,38.53217607,-121.4386118
1/11/06 22:36,VALLEY HI DR / BRUCEVILLE RD,5,5C        ,1624,14601.1(A) VC LIC SUSP OTHER,5499,38.4706931,-121.4271773
1/11/06 22:40,5150 FREEPORT BLVD,4,4A        ,965,487(A) PC GRAND THEFT,2303,38.52733127,-121.4968975
1/11/06 22:55,515 LAMPASAS AVE,2,2B        ,552,10851(A)VC TAKE VEH W/O OWNER,2404,38.61514712,-121.4540197
1/11/06 23:00,BOXWOOD ST / DEL PASO BLVD,2,2B        ,564,11377(A)HS POSS AMPHETAMINES,3572,38.61294057,-121.4461725
