cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/23/06 11:32,137 OTTO CIR,4,4B        ,1336,10851 VC AUTO THEFT LOCATE,2404,38.50773512,-121.4762318
1/23/06 11:35,6300 EHRHARDT AVE,5,5C        ,1646,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.45400615,-121.428879
1/23/06 11:42,2250 68TH AVE,5,5A        ,1384,THREATS - I RPT,7000,38.48934244,-121.4859396
1/23/06 11:44,3301 FONG RANCH RD,1,1B        ,404,BATTERY - I RPT,7000,38.63020663,-121.4959999
1/23/06 11:46,137 OTTO CIR,4,4B        ,1336,10851 VC AUTO THEFT LOCATE,2404,38.50773512,-121.4762318
1/23/06 11:47,6300 EHRHARDT AVE,5,5C        ,1646,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.45400615,-121.428879
1/23/06 11:48,1824 O ST,3,3B        ,766,THREATS - I RPT,7000,38.57138272,-121.4840508
1/23/06 12:00,960 GRAND AVE,2,2A        ,513,484 PETTY THEFT/LICENSE PLATE,2399,38.63650214,-121.4441654
1/23/06 12:00,1871 CLAYTON WAY,1,1A        ,136,653M(A) PC OBSCENE/THREAT CALL,5309,38.65837227,-121.5018592
1/23/06 12:00,2226 GATEWAY OAKS DR,1,1B        ,440,487(A) PC GRAND THEFT,2303,38.6075117,-121.5160097
1/23/06 12:00,2650 CONNIE DR,2,2C        ,568,484J PC PUBLISH CARD INFO,2605,38.61414579,-121.420306
1/23/06 12:10,3501 33RD AVE,4,4B        ,969,422 PC THREAT/INTENT TO TERROR,1602,38.52343733,-121.4680072
1/23/06 12:21,J ST / 5TH ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.58207989,-121.5000936
1/23/06 12:22,810 LAMPASAS AVE,2,2B        ,563,GANG ACTIVITY - I RPT,7000,38.6144673,-121.4478931
1/23/06 12:25,3550 MARYSVILLE BLVD,2,2B        ,526,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.63228581,-121.4303283
1/23/06 12:28,12TH AVE / 36TH ST,6,6A        ,1041,TOWED/STORED VEHICLE,7000,38.54116339,-121.4676269
1/23/06 12:30,3402 DEL PASO BLVD,2,2B        ,537,MISSING PERSON,7000,38.62783576,-121.4200407
1/23/06 12:30,2301 L ST,3,3B        ,747,487(A) GRAND THEFT-INSIDE,2308,38.57360894,-121.4765457
1/23/06 13:00,8133 LISBON WAY,5,5B        ,1633,459 PC  BURGLARY RESIDENCE,2204,38.46222175,-121.4321661
1/23/06 13:00,150 SOUTHGATE RD,2,2C        ,612,459 PC  BURGLARY RESIDENCE,2204,38.60343939,-121.4618534
1/23/06 13:00,8141 ELDER CREEK RD,6,6C        ,1406,TELEPEST -I RPT,7000,38.51194212,-121.4063559
1/23/06 13:06,7TH ST / J ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.58137649,-121.4974538
1/23/06 13:07,4410 POWER INN RD,6,6C        ,1133,5150 WI DANGER SELF/OTHERS,7000,38.53499467,-121.4101636
1/23/06 13:09,1815 IRIS AVE,2,2C        ,567,TOWED/STORED VEHICLE,7000,38.6186885,-121.4237902
1/23/06 13:13,DOWNEY WAY / 39TH ST,6,6B        ,1003,TRAFFIC-ACCIDENT INJURY,5400,38.55610171,-121.4629553
1/23/06 13:14,33RD ST / 9TH AVE,6,6A        ,1031,TRAFFIC-ACCIDENT INJURY,5400,38.54392319,-121.4712461
1/23/06 13:21,2100 55TH ST,6,6B        ,1006,459 PC  BURGLARY RESIDENCE,2204,38.55260155,-121.4411123
1/23/06 13:27,MARCONI CIR / NAOMI WAY,2,2C        ,557,647(F) PC DIP - DISORDERLY,5311,38.62142182,-121.4212584
1/23/06 13:29,5601 47TH AVE,6,6B        ,1421,GANG ACTIVITY - I RPT,7000,38.51181739,-121.4402677
1/23/06 13:30,2882 BELDEN ST,2,2B        ,553,459 PC  BURGLARY RESIDENCE,2204,38.61982027,-121.4412574
1/23/06 13:40,1629 G ST,3,3B        ,726,243(D) PC BATT/CIVILIAN W/INJ,1315,38.58129991,-121.4825623
1/23/06 13:45,5626 POP BECKER ST,1,1A        ,106,487(A) PC GRAND THEFT,2303,38.67696928,-121.5022266
1/23/06 13:55,2300 R ST,3,3B        ,777,TOWED/STORED VEH-14602.6,7000,38.56654955,-121.4790738
1/23/06 14:00,1312 NEVIS CT,4,4A        ,1208,1708 US   THEFT OF MAIL,2310,38.52477943,-121.5081919
1/23/06 14:02,CENTER PKWY / LOCHINVAR WAY,5,5C        ,1645,TOWED/STORED VEH-14602.6,7000,38.45700378,-121.4281322
1/23/06 14:08,BROOKFIELD DR / BARBEE WAY,5,5B        ,1603,GANG ACTIVITY - I RPT,7000,38.48115128,-121.4472502
1/23/06 14:15,BROOKFIELD DR / SAINT MARIE CIR,5,5B        ,1603,TOWED/STORED VEH-14602.6,7000,38.48115128,-121.4472502
1/23/06 14:16,7TH ST / K ST,3,3M        ,742,484 PC  PETTY THEFT/ OUTSIDE,2309,38.58026647,-121.4979339
1/23/06 14:25,3066 FREEPORT BLVD,4,4A        ,925,HARASSMENT - I RPT,7000,38.5488551,-121.4908853
1/23/06 14:30,1ST AVE / 32ND ST,6,6A        ,1011,647(B) PC   PROSTITUTION,4004,38.55477924,-121.4715398
