cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/26/06 16:55,WATT AVE / AUBURN BLVD,2,          ,509,TRAFFIC-ACCIDENT INJURY,5400,38.63715334,-121.3829415
1/26/06 17:00,4560 10TH AVE,6,6A        ,1034,484 PETTY THEFT/LICENSE PLATE,2399,38.54276722,-121.4535315
1/26/06 17:00,2790 21ST ST,4,4A        ,917,459 PC  BURGLARY BUSINESS,2203,38.55317669,-121.4882773
1/26/06 17:00,1919 19TH ST,3,3B        ,776,594(B)(2)(A) VANDALISM/ -$400,2999,38.56623766,-121.4854695
1/26/06 17:07,EL CAMINO AVE / DEL PASO BLVD,2,2C        ,563,TOWED/STORED VEH-14602.6,7000,38.61112661,-121.4487064
1/26/06 17:20,NORTH AVE / MARYSVILLE BLVD,2,2A        ,506,TOWED/STORED VEH-14602.6,7000,38.64011428,-121.4291698
1/26/06 17:28,2000 DEL PASO BLVD,2,2C        ,603,653.22(A) LOITER PROSTITUTION,4099,38.60880668,-121.4528434
1/26/06 17:30,2505 RIVERSIDE BLVD,4,4A        ,905,459 PC  BURGLARY VEHICLE,2299,38.56201402,-121.4972545
1/26/06 17:30,7141 GIFT LN,6,6C        ,1403,10851(A)VC TAKE VEH W/O OWNER,2404,38.51698304,-121.421399
1/26/06 17:30,2196 FERRAN AVE,5,5A        ,1502,459 PC  BURGLARY RESIDENCE,2204,38.48072279,-121.487144
1/26/06 17:44,COLFAX ST / DEL PASO BLVD,2,2C        ,611,TRAFFIC - I RPT,7000,38.60407552,-121.4634269
1/26/06 17:45,4305 FREEPORT BLVD,4,4A        ,957,484 PC   PETTY THEFT/INSIDE,2308,38.53527057,-121.4933036
1/26/06 17:55,4410 POWER INN RD,6,6C        ,1133,5150 WI DANGER SELF/OTHERS,7000,38.53499467,-121.4101636
1/26/06 17:58,8650 FALMOUTH WAY,5,5C        ,1654,459 PC  BURGLARY RESIDENCE,2204,38.44383839,-121.4245504
1/26/06 18:00,CENTER PKWY / BAMFORD DR,5,5B        ,1623,23222(B)POSSESS MARIJ IN VEH,5499,38.4702938,-121.4347565
1/26/06 18:00,6244 LEMON HILL AVE,6,6B        ,1421,459 PC  BURGLARY RESIDENCE,2204,38.51491299,-121.4320057
1/26/06 18:00,914 11TH ST,3,3M        ,734,459 PC  BURGLARY VEHICLE,2299,38.58079457,-121.4918433
1/26/06 18:00,3109 JUDAH ST,2,2B        ,546,LOST PROPERTY - I RPT,7000,38.62352342,-121.4280845
1/26/06 18:00,ORCHARD LN / W EL CAMINO AVE,1,1B        ,468,487(A) PC GRAND THEFT,2303,38.61401423,-121.5300525
1/26/06 18:08,D ST / 12TH ST,3,3A        ,715,529 PC FALSE PERSONATION,2604,38.58615671,-121.4879497
1/26/06 18:15,2236 PIERRE AVE,5,5A        ,1503,CASUALTY REPORT,7000,38.47849643,-121.4854238
1/26/06 18:28,FLORIN RD / S LAND PARK DR,4,4C        ,1279,TRAFFIC-ACCIDENT INJURY,5400,38.49549964,-121.5121112
1/26/06 18:55,5661 40TH AVE,6,6B        ,1401,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.51828144,-121.4363269
1/26/06 19:00,3450 SAGEHEN WAY,1,1B        ,403,10851(A)VC TAKE VEH W/O OWNER,2404,38.63069377,-121.4912285
1/26/06 19:00,3317 RIO LINDA BLVD,2,2B        ,523,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.62732227,-121.4464214
1/26/06 19:00,1689 ARDEN WAY,2,2C        ,619,459 PC  BURGLARY VEHICLE,2299,38.60154457,-121.42747
1/26/06 19:00,1701 SUTTERVILLE RD,4,4A        ,945,459 PC  BURGLARY VEHICLE,2299,38.54016571,-121.500048
1/26/06 19:06,2501 6TH AVE,4,4A        ,928,273.6(A) PC VIO DV COURT ORDER,5007,38.54619323,-121.4813727
1/26/06 19:06,1060 NORTH AVE,2,2A        ,504,5150 WI DANGER SELF/OTHERS,7000,38.64004786,-121.4408887
1/26/06 19:12,3291 TRUXEL RD,1,1B        ,412,211 PC  ROBBERY UNSPECIFIED,1299,38.6270814,-121.4984478
1/26/06 19:24,2688 STONECREEK DR,1,1B        ,435,11351 HS POSS/SALE OPIATE/NARC,3522,38.61465862,-121.4921059
1/26/06 19:30,2375 MOSSY BANK DR,1,1B        ,444,10851(A)VC TAKE VEH W/O OWNER,2404,38.60956898,-121.4968142
1/26/06 19:45,BROADWAY / RIVERSIDE BLVD,4,4A        ,905,CASUALTY REPORT,7000,38.56321928,-121.4984736
1/26/06 19:53,3825 ROBINRIDGE WAY,5,5B        ,1399,SUSP PERS-NO CRIME - I RPT,7000,38.48616681,-121.4638829
1/26/06 19:55,3138 1ST AVE,6,6A        ,1011,211 PC  ROBBERY UNSPECIFIED,1299,38.55464254,-121.4722717
1/26/06 20:00,2771 GROVE AVE,2,2B        ,541,MISSING PERSON,7000,38.61812954,-121.459947
1/26/06 20:00,602 12TH ST,3,3A        ,724,459 PC  BURGLARY VEHICLE,2299,38.58357633,-121.4893746
1/26/06 20:00,6700 MACK RD,5,5C        ,1624,459 PC  BURGLARY BUSINESS,2203,38.4726202,-121.4237492
1/26/06 20:07,2339 NORTHGATE BLVD,1,1C        ,447,211 PC ROBBERY-PURSE SNATCH,1210,38.60870001,-121.4767011
1/26/06 20:10,5040 FRANKLIN BLVD,4,4B        ,969,TRAFFIC-ACCIDENT-NON INJURY,5400,38.52933607,-121.4735075
