cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/3/06 18:49,6 WINDANCE CT,5,5C        ,1653,459 PC  BURGLARY RESIDENCE,2204,38.44734129,-121.4287891
1/3/06 18:50,4312 PINELL ST,2,2A        ,226,459 PC  BURGLARY BUSINESS,2203,38.64543073,-121.419831
1/3/06 18:55,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/3/06 18:55,K ST / 7TH ST,3,3M        ,742,11357(B)HS POSS -28.5GR MARIJ,3562,38.58026647,-121.4979339
1/3/06 18:58,8001 BRUCEVILLE RD,5,5C        ,1639,243(D) PC BATT/CIVILIAN W/INJ,1315,38.46689445,-121.4170895
1/3/06 18:59,L ST / 19TH ST,3,3M        ,746,5150 WI DANGER SELF/OTHERS,7000,38.57484527,-121.4821859
1/3/06 19:00,4207 52ND ST,6,6B        ,1064,496(A) RECEIVE STOLEN PROPERTY,2803,38.53613202,-121.4452442
1/3/06 19:00,599 50TH ST,3,3C        ,814,10851(A)VC TAKE VEH W/O OWNER,2404,38.57097333,-121.4408319
1/3/06 19:00,1941 WATERFORD RD,2,2C        ,617,MISSING PERSON,7000,38.60093347,-121.422191
1/3/06 19:00,3500 FLORIN RD,5,5B        ,1367,484 PC   PETTY THEFT/INSIDE,2308,38.49407763,-121.4673944
1/3/06 19:00,7636 24TH ST,5,5A        ,1503,476 PC PASS FICTICIOUS CHECK,2501,38.47987012,-121.4806735
1/3/06 19:10,15 CARTHAGE CT,6,6C        ,1443,TOWED/STORED VEHICLE,7000,38.50576856,-121.4181141
1/3/06 19:15,1900 CANTERBURY RD,2,2C        ,613,11351.5 HS POSS SALE RCK COCAI,3532,38.60108154,-121.456171
1/3/06 19:18,1048 DIXIEANNE AVE,2,2C        ,604,SUSP PERS-NO CRIME - I RPT,7000,38.60915546,-121.4430593
1/3/06 19:50,29TH ST / R ST,3,3B        ,768,TRAFFIC-ACCIDENT INJURY,5400,38.56465716,-121.471708
1/3/06 19:52,4900 NATOMAS BLVD,1,1A        ,145,459 PC  BURGLARY RESIDENCE,2204,38.6626053,-121.5080076
1/3/06 19:55,2293 EDGEWATER RD,2,2C        ,602,10851 VC AUTO THEFT LOCATE,2404,38.6084813,-121.4619309
1/3/06 19:58,935 RANCHO ROBLE WAY,1,1C        ,405,MISCELLANEOUS I RPT (ZMISC),7000,38.6319462,-121.4826112
1/3/06 20:00,2521 ALTOS AVE,2,2B        ,551,10851(A)VC TAKE VEH W/O OWNER,2404,38.61216003,-121.4570454
1/3/06 20:07,5218 MARTIN LUTHER KING JR BLVD,6,6A        ,1081,PROTECTIVE CUSTODY-I RPT,7000,38.5272962,-121.4652065
1/3/06 20:18,5821 JACINTO AVE,5,5C        ,1651,459 PC  BURGLARY RESIDENCE,2204,38.44303164,-121.4363617
1/3/06 20:19,2319 MARINA GLEN WAY,1,1B        ,473,10851(A)VC TAKE VEH W/O OWNER,2404,38.60376214,-121.5399288
1/3/06 20:27,1726 16TH ST,3,3A        ,765,CASUALTY REPORT,7000,38.56953204,-121.4890204
1/3/06 20:38,4551 MACK RD,5,5B        ,1603,484 PC   PETTY THEFT/INSIDE,2308,38.47531506,-121.4487485
1/3/06 20:57,920 21ST ST,3,3B        ,736,CASUALTY REPORT,7000,38.57717555,-121.4782896
1/3/06 21:00,2026 P ST,3,3B        ,766,484 PETTY THEFT/LICENSE PLATE,2399,38.56957983,-121.4818568
1/3/06 21:00,2180 47TH AVE,4,4B        ,1333,10851(A)VC TAKE VEH W/O OWNER,2404,38.51016505,-121.4884492
1/3/06 21:00,2523 BROADWAY,4,4A        ,908,459 PC  BURGLARY VEHICLE,2299,38.55850838,-121.4794507
1/3/06 21:00,23RD ST / J ST,3,3B        ,737,459 PC  BURGLARY VEHICLE,2299,38.57562427,-121.4758978
1/3/06 21:03,5 RESTORATION CT,5,5B        ,1602,WARRANT SERVED - I RPT,7000,38.48642245,-121.4568798
1/3/06 21:16,1689 ARDEN WAY,2,2C        ,619,10851(A)VC TAKE VEH W/O OWNER,2404,38.60154457,-121.42747
1/3/06 21:30,EL CAMINO AVE / VAN NESS ST,2,2C        ,567,10851 VC AUTO THEFT LOCATE,2404,38.61111345,-121.4323383
1/3/06 21:30,3379 PAUMANOK WAY,1,1A        ,102,459 PC  BURGLARY RESIDENCE,2204,38.67744929,-121.5365419
1/3/06 21:31,FERRAN AVE / MANORSIDE DR,5,5A        ,1502,TOWED/STORED VEHICLE,7000,38.48091284,-121.4916281
1/3/06 21:41,2745 PORTOLA WAY,4,4A        ,928,TOWED/STORED VEH-14602.6,7000,38.5501848,-121.4768749
1/3/06 21:44,2605 ALBATROSS WAY,2,2C        ,568,10851 VC AUTO THEFT LOCATE,2404,38.61319529,-121.4235266
1/3/06 22:00,2486 18TH AVE,4,4B        ,958,10851(A)VC TAKE VEH W/O OWNER,2404,38.53600493,-121.4799575
1/3/06 22:01,80 VILLAGE CIR,2,2A        ,238,10851(A)VC TAKE VEH W/O OWNER,2404,38.64244876,-121.4226037
1/3/06 22:18,3831 58TH ST,6,6B        ,1056,5150 WI DANGER SELF/OTHERS,7000,38.5397347,-121.4384125
1/3/06 22:20,4813 MACK RD,5,5B        ,1603,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.47435531,-121.448452
