cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/12/06 17:10,921 K ST,3,3M        ,744,1551(A) FUGITIVE FROM JUSTICE,4902,38.5796521,-121.4943141
1/12/06 17:14,6441 ROMACK CIR,4,4B        ,1333,WARRANT SERVED - I RPT,7000,38.51063877,-121.4912627
1/12/06 17:15,25TH ST / K ST,3,3B        ,748,415(3) PC DIST PEACE OFF WORDS,5399,38.57381016,-121.4736865
1/12/06 17:21,4221 NORWOOD AVE,2,2A        ,232,484 PC PETTY THEFT,2399,38.64444404,-121.4576293
1/12/06 17:25,3900 MARTIN LUTHER KING JR BLVD,6,6A        ,1051,11378 HS POSS/SALE AMPHETAMINE,3571,38.5392541,-121.4650574
1/12/06 17:26,FRANKLIN BLVD / 21ST AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53366299,-121.4739615
1/12/06 17:30,7 GLENVILLE CIR,3,3C        ,899,10851(A)VC TAKE VEH W/O OWNER,2404,38.56143749,-121.3867789
1/12/06 17:30,1511 WATERWHEEL DR,1,1B        ,444,10851(A)VC TAKE VEH W/O OWNER,2404,38.61112645,-121.4931565
1/12/06 17:30,NORWOOD BYP / GROVE AVE,2,2B        ,551,10851(A)VC TAKE VEH W/O OWNER,2404,38.61302483,-121.4593557
1/12/06 17:37,17TH ST / D ST,3,3B        ,716,11379(A)HS SELL/TRANSP AMPHET,3570,38.58431639,-121.4810431
1/12/06 17:49,14TH AVE / 60TH ST,6,6B        ,1058,TRAFFIC-ACCIDENT INJURY,5400,38.53951607,-121.4352432
1/12/06 17:51,PHOENIX PARK DR / RESTORATION CT,5,5B        ,1602,TRAFFIC - I RPT,7000,38.48648604,-121.4558032
1/12/06 17:55,2425 52ND AVE,4,4B        ,1346,12031(A)(1)PC LOADED GUN/PUB-M,5212,38.50487902,-121.4816448
1/12/06 18:00,6171 CUSHING WAY,5,5C        ,1623,10851(A)VC TAKE VEH W/O OWNER,2404,38.46831178,-121.4309511
1/12/06 18:00,19 HOOPA CT,6,6C        ,1132,10851(A)VC TAKE VEH W/O OWNER,2404,38.53506546,-121.417634
1/12/06 18:00,6201 ELVAS AVE,3,3C        ,847,459 PC  BURGLARY BUSINESS,2203,38.5584422,-121.4281865
1/12/06 18:00,211 30TH ST,3,3C        ,801,459 PC  BURGLARY BUSINESS,2203,38.58138835,-121.4622017
1/12/06 18:00,6366 MACK RD,5,5C        ,1623,LOST PROPERTY-MATRICULA I RPT,7000,38.47295223,-121.4281268
1/12/06 18:06,6300 MACK RD,5,5C        ,1623,211 PC  ROBBERY UNSPECIFIED,1299,38.47316243,-121.4289878
1/12/06 18:06,DEL PASO BLVD / ARDEN WAY,2,2C        ,602,12020(A)1) PROHIBITED FIREARM,5212,38.60643063,-121.4585133
1/12/06 18:07,2711 50TH AVE,4,4B        ,1336,TOWED/STORED VEH-14602.6,7000,38.50718879,-121.4768614
1/12/06 18:23,1715 16TH ST,3,3B        ,766,594(B)(2)(A) VANDALISM/ -$400,2999,38.57007662,-121.4886003
1/12/06 18:30,3402 ZALEMA WAY,1,1A        ,343,10851(A)VC TAKE VEH W/O OWNER,2404,38.62817573,-121.5391236
1/12/06 18:30,6201 ELVAS AVE,3,3C        ,847,10851(A)VC TAKE VEH W/O OWNER,2404,38.5584422,-121.4281865
1/12/06 18:30,17TH ST / S ST,3,3A        ,775,459 PC  BURGLARY VEHICLE,2299,38.56783954,-121.4881721
1/12/06 19:00,7951 TANTURA WAY,5,5A        ,1512,10851(A)VC TAKE VEH W/O OWNER,2404,38.47337967,-121.490763
1/12/06 19:00,1025 ALHAMBRA BLVD,3,3C        ,841,666 PC PETTY THEFT W/PRI CONV,2399,38.57188611,-121.4648897
1/12/06 19:00,24TH ST / 47TH AVE,4,4B        ,1326,476 PC PASS FICTICIOUS CHECK,2501,38.51087148,-121.4830552
1/12/06 19:00,4661 JOAQUIN WAY,4,4B        ,967,487(A) GRAND THEFT-INSIDE,2308,38.53212412,-121.4908928
1/12/06 19:00,1630 S ST,3,3A        ,775,484 PC PETTY THEFT,2399,38.56769563,-121.4885404
1/12/06 19:00,17TH ST / S ST,3,3A        ,775,459 PC  BURGLARY VEHICLE,2299,38.56783954,-121.4881721
1/12/06 19:15,8841 GARDEN GLEN WAY,3,3C        ,1106,484 PETTY THEFT/LICENSE PLATE,2399,38.55494654,-121.3791447
1/12/06 19:17,6911 LEMON HILL AVE,6,6C        ,1403,MISCELLANEOUS I RPT (ZMISC),7000,38.51639588,-121.4231443
1/12/06 19:24,1015 V ST,3,3A        ,784,484 PETTY THEFT/LICENSE PLATE,2399,38.56725848,-121.4984557
1/12/06 19:30,5TH ST / I ST,3,3M        ,732,CASUALTY REPORT,7000,38.58316799,-121.4996207
1/12/06 19:53,HOGAN DR / 24TH ST,4,4B        ,1336,3056 PAROLE VIO - I RPT,7000,38.50913035,-121.4830084
1/12/06 19:55,ELDER CREEK RD / 75TH ST,6,6C        ,1422,11359 HS POSS FOR SALE MARIJ,3560,38.51054067,-121.415863
1/12/06 20:00,2250 CORMORANT WAY,2,2C        ,606,459 PC  BURGLARY VEHICLE,2299,38.60719135,-121.4265847
1/12/06 20:00,7067 MAITA CIR,6,6C        ,1112,594(B)(1)PC  VANDALISM +$400,2999,38.54023875,-121.4219971
1/12/06 20:00,18TH ST / K ST,3,3M        ,746,459 PC  BURGLARY VEHICLE,2299,38.57629892,-121.4830358
