cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/14/06 15:00,2314 CASTRO WAY,4,4A        ,917,484 PETTY THEFT/LICENSE PLATE,2399,38.55447458,-121.4843549
1/14/06 15:00,1032 56TH ST,3,3C        ,846,484 PC   PETTY THEFT/INSIDE,2308,38.56418305,-121.4352683
1/14/06 15:03,1701 ARDEN WAY,2,2C        ,619,484 PC PETTY THEFT,2399,38.60027317,-121.4252477
1/14/06 15:08,113 K ST,3,3M        ,741,484 PETTY THEFT-SHOPLIFT,2303,38.58245363,-121.5052755
1/14/06 15:09,FREEPORT BLVD / CLAUDIA DR,4,4C        ,986,TRAFFIC-ACCIDENT-NON INJURY,5400,38.52224238,-121.4980099
1/14/06 15:19,FRONT ST / K ST,3,3M        ,741,FOUND PROPERTY - I RPT,7000,38.58239328,-121.5059336
1/14/06 15:25,1020 RIVERA DR,2,2B        ,523,459 PC  BURGLARY RESIDENCE,2204,38.62783286,-121.4429518
1/14/06 15:30,1402 E ST,3,3A        ,725,459 PC  BURGLARY BUSINESS,2203,38.58390462,-121.4853771
1/14/06 15:30,3030 CAPITOL AVE,3,3C        ,851,TOWED/STORED VEH-14602.6,7000,38.56919165,-121.4671204
1/14/06 15:40,7793 LAGUNA VEGA DR,5,5C        ,1654,459 PC  BURGLARY RESIDENCE,2204,38.44243723,-121.4145656
1/14/06 15:43,7678 CANOVA WAY,5,5C        ,1605,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.47889655,-121.4346919
1/14/06 15:50,1689 ARDEN WAY,2,2C        ,619,459 PC  BURGLARY BUSINESS,2203,38.59994183,-121.4276508
1/14/06 15:51,3825 ROSIN CT,1,1C        ,409,537(A)(1) DEFRAUD INKEEP/-$400,2399,38.63872883,-121.4765366
1/14/06 16:00,817 HAGGIN AVE,1,1C        ,437,MISSING PERSON,7000,38.61576139,-121.4807127
1/14/06 16:00,5320 CARLSON DR,3,3C        ,874,484 PETTY THEFT CLOUT UNLOCKED,2305,38.57829932,-121.426754
1/14/06 16:00,5930 MEEKS WAY,1,1A        ,106,1708 US   THEFT OF MAIL,2310,38.68339134,-121.4963523
1/14/06 16:00,545 K ST,3,3M        ,742,487(A) PC GRAND THEFT,2303,38.58052209,-121.4986248
1/14/06 16:04,2404 K ST,3,3B        ,747,211 PC ROBBERY- BUSINESS,1299,38.57385083,-121.474781
1/14/06 16:10,2309 LEXINGTON ST,2,2C        ,604,10851(A)VC TAKE VEH W/O OWNER,2404,38.60767381,-121.4421574
1/14/06 16:10,4100 NORTHGATE BLVD,1,1C        ,309,20002(A) HIT/RUN,5401,38.64316291,-121.4745819
1/14/06 16:15,7660 POCKET RD,4,4C        ,1295,459 PC  BURGLARY VEHICLE,2299,38.47644582,-121.5396169
1/14/06 16:24,1701 ARDEN WAY,2,2C        ,619,459 PC  BURGLARY BUSINESS,2203,38.60027317,-121.4252477
1/14/06 16:25,32ND ST / 3RD AVE,6,6A        ,1011,TOWED/STORED VEH-14602.6,7000,38.55270462,-121.4724294
1/14/06 16:30,7778 SHRADER CIR,5,5A        ,1506,459 PC  BURGLARY RESIDENCE,2204,38.4753863,-121.468655
1/14/06 16:48,3 BENOIT CT,5,5B        ,1618,594(B)(2)(A) VANDALISM/ -$400,2999,38.46264365,-121.4588661
1/14/06 16:52,2700 65TH AVE,5,5A        ,1363,484G(B) PC ACCESS CARD FRAUD,2605,38.49256682,-121.4762942
1/14/06 16:55,1695 ARDEN WAY,2,2C        ,616,487(A) PC GRAND THEFT,2303,38.6017616,-121.4258271
1/14/06 16:57,FLORIN PERKINS RD / KIEFER BLVD,3,3C        ,1126,TRAFFIC-ACCIDENT INJURY,5400,38.54654137,-121.3921168
1/14/06 17:00,12TH AVE / 42ND ST,6,6A        ,1053,211 PC  ROBBERY UNSPECIFIED,1299,38.54118672,-121.457865
1/14/06 17:00,5693 STOCKTON BLVD,6,6B        ,1401,594(B)(1)PC  VANDALISM +$400,2999,38.52326926,-121.4410972
1/14/06 17:00,1689 ARDEN WAY,2,2C        ,619,594(B)(2)(A) VANDALISM/ -$400,2999,38.60154457,-121.42747
1/14/06 17:01,222 JIBBOOM ST,3,3A        ,721,O/S AGENCY -ASSISTANCE- I RPT,7000,38.59623882,-121.5060581
1/14/06 17:20,4562 MACK RD,5,5B        ,1621,484 PETTY THEFT-SHOPLIFT,2303,38.4726221,-121.4489194
1/14/06 17:20,BRUCEVILLE RD / VALLEY HI DR,5,5C        ,1624,TOWED/STORED VEH-14602.6,7000,38.4706931,-121.4271773
1/14/06 17:21,812 K ST,3,3M        ,742,5150 WI DANGER SELF/OTHERS,7000,38.57944041,-121.4961452
1/14/06 17:27,4TH ST / J ST,3,3M        ,732,23222(B)POSSESS MARIJ IN VEH,5499,38.58243993,-121.5014414
1/14/06 17:30,4401 BROADWAY,6,6A        ,1015,484 PC   PETTY THEFT/INSIDE,2308,38.54726509,-121.4552803
1/14/06 17:41,10TH ST / E ST,3,3A        ,714,TOWED/STORED VEH-14602.6,7000,38.5857779,-121.4910941
1/14/06 18:00,4916 CAMINO ROYALE DR,5,5B        ,1631,10851(A)VC TAKE VEH W/O OWNER,2404,38.46399853,-121.4429194
1/14/06 18:00,11TH ST / K ST,3,3M        ,744,FOUND PROPERTY - I RPT,7000,38.57884551,-121.4925953
