cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/13/06 11:00,200 Q ST,3,3A        ,762,10855 VC LSE/RENT NOT RETURNED,2404,38.57498453,-121.5071707
1/13/06 11:03,151 DEL VERDE CIR,1,1B        ,412,POSSIBLE MENTAL - I RPT,7000,38.62715545,-121.5016083
1/13/06 11:09,2700 STONECREEK DR,1,1B        ,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61536788,-121.4948028
1/13/06 11:15,13TH ST / LARKIN WAY,4,4A        ,905,459 PC  BURGLARY VEHICLE,2299,38.55973557,-121.4974104
1/13/06 11:19,9TH AVE / MARTIN LUTHER KING JR BLVD,6,6A        ,1042,10851(A)VC TAKE VEH W/O OWNER,2404,38.54395353,-121.4647075
1/13/06 11:19,2500 NEW MARKET DR,1,1A        ,144,243.2(A)(1) BATT/SCHOOL INJURY,1315,38.65847399,-121.5161468
1/13/06 11:20,7572 19TH ST,5,5A        ,1392,1767.3 WI CYA PAROLE HOLD,8101,38.4828813,-121.4946743
1/13/06 11:22,2056 16TH AVE,4,4A        ,957,MISSING PERSON I RPT,7000,38.53599087,-121.4909981
1/13/06 11:30,480 REDWOOD AVE,2,2C        ,602,10851(A)VC TAKE VEH W/O OWNER,2404,38.60955023,-121.4567993
1/13/06 11:30,808 WARNER ST,4,4A        ,903,459 PC  BURGLARY RESIDENCE,2204,38.56361407,-121.5034231
1/13/06 11:30,50TH ST / BROADWAY,6,6B        ,1019,TOWED/STORED VEH-14602.6,7000,38.54672494,-121.4467668
1/13/06 11:33,4946 48TH ST,6,6B        ,1084,10851 VC AUTO THEFT LOCATE,2404,38.53038804,-121.4499592
1/13/06 11:36,859 ELEANOR AVE,2,2B        ,553,10851(A)VC TAKE VEH W/O OWNER,2404,38.61689369,-121.4471043
1/13/06 11:45,FRANKLIN BLVD / FLORIN RD,5,5B        ,1359,MISSING PERSON,7000,38.49601155,-121.4592772
1/13/06 11:49,2615 TRUXEL RD,1,1B        ,434,MISCELLANEOUS I RPT (ZMISC),7000,38.61357858,-121.4982033
1/13/06 11:49,1119 T ST,3,3A        ,774,CASUALTY REPORT,7000,38.56905759,-121.4960471
1/13/06 11:50,5600 FOLSOM BLVD,3,3C        ,855,BURGLARY - I RPT,7000,38.55792771,-121.43864
1/13/06 11:52,3301 FONG RANCH RD,1,1B        ,404,GANG ACTIVITY - I RPT,7000,38.63020663,-121.4959999
1/13/06 12:00,415 12TH ST,3,3A        ,715,148.9 PC FALSE ID TO OFFICER,4803,38.5857662,-121.4878161
1/13/06 12:00,879 FLORIN RD,4,4C        ,1274,459 PC  BURGLARY RESIDENCE,2204,38.49695939,-121.5270526
1/13/06 12:00,5989 SAWYER CIR,5,5C        ,1651,484 PETTY THEFT/LICENSE PLATE,2399,38.4470984,-121.4352402
1/13/06 12:00,1238 MONTE VISTA WAY,4,4C        ,1277,CASUALTY REPORT,7000,38.5017242,-121.5119988
1/13/06 12:00,101 FOUNTAIN OAKS CIR,4,4C        ,1296,459 PC  BURGLARY RESIDENCE,2204,38.48767733,-121.5168951
1/13/06 12:00,8649 KIEFER BLVD,3,3C        ,1126,10851(A)VC TAKE VEH W/O OWNER,2404,38.54861475,-121.3807559
1/13/06 12:00,3706 FAR NIENTE WAY,1,1A        ,333,484 PC PETTY THEFT,2399,38.63577485,-121.5291633
1/13/06 12:00,8020 LEVERING WAY,5,5C        ,1623,1708 US   THEFT OF MAIL,2310,38.46599501,-121.428888
1/13/06 12:10,RIO LINDA BLVD / SOUTH AVE,2,2B        ,513,NON INJ HR/MAIL OUT REPORT,7000,38.63304591,-121.4460758
1/13/06 12:10,22ND ST / C ST,3,3B        ,717,TOWED/STORED VEHICLE,7000,38.58364167,-121.4739148
1/13/06 12:18,2250 68TH AVE,5,5A        ,1384,CHILD CUSTODY - I RPT,7000,38.48934244,-121.4859396
1/13/06 12:30,1318 60TH ST,3,3C        ,847,487(A) GRAND THEFT-INSIDE,2308,38.55848201,-121.4318092
1/13/06 12:40,8391 FOLSOM BLVD,3,3C        ,1115,459 PC  BURGLARY BUSINESS,2203,38.54818818,-121.3940644
1/13/06 12:46,3721 TRUXEL RD,1,1A        ,337,242 PC  BATTERY CIVILIAN,1313,38.63726864,-121.5047935
1/13/06 12:55,SAN FERNANDO WAY / 2ND AVE,4,4A        ,908,11364 HS POSS DRUG PARAPH,3599,38.5544225,-121.4770327
1/13/06 13:00,3521 PIKE AVE,1,1C        ,419,459 PC  BURGLARY RESIDENCE,2204,38.632001,-121.4734424
1/13/06 13:00,3141 NORTHSTEAD DR,1,1C        ,428,594(B)(2)(A) VANDALISM/ -$400,2999,38.62377281,-121.4822785
1/13/06 13:00,410 EL CAMINO AVE,2,2C        ,602,LOST PROPERTY - I RPT,7000,38.61062598,-121.4572426
1/13/06 13:00,4100 NORTHGATE BLVD,1,1C        ,309,487(A) PC GRAND THEFT,2303,38.64316291,-121.4745819
1/13/06 13:10,FRANKLIN BLVD / 21ST AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53366299,-121.4739615
1/13/06 13:11,6200 FREEPORT BLVD,4,4C        ,1311,SUSP PERS-NO CRIME - I RPT,7000,38.51382466,-121.5008546
1/13/06 13:14,7528 RIO MONDEGO DR,4,4C        ,1286,FOUND PROPERTY - I RPT,7000,38.48407454,-121.5208252
