cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/8/06 21:02,6336 SUN RIVER DR,6,6C        ,1424,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.5107739,-121.4125759
1/8/06 21:30,6001 RIZA AVE,6,6C        ,1441,MISCELLANEOUS I RPT (ZMISC),7000,38.50553737,-121.4357391
1/8/06 21:30,307 DRAGONFLY CIR,1,1A        ,344,10851(A)VC TAKE VEH W/O OWNER,2404,38.63001178,-121.5246121
1/8/06 21:30,TOWN CENTER DR / DEL PASO RD,1,1A        ,144,23153(A) VC DUI CAUSE INJURY,5404,38.65588957,-121.5219811
1/8/06 21:30,4317 NORWOOD AVE,2,2A        ,232,459 PC  BURGLARY VEHICLE,2299,38.64648745,-121.4588953
1/8/06 21:30,1620 W EL CAMINO AVE,1,1B        ,443,594(B)(1)PC  VANDALISM +$400,2999,38.61266409,-121.4988152
1/8/06 21:35,SAN FRANCISCO BLVD / STOCKTON BLVD,6,6B        ,1064,TOWED/STORED VEH-14602.6,7000,38.53725978,-121.4485183
1/8/06 21:36,7613 TIERRA ARBOR WAY,6,6C        ,1445,TOWED/STORED VEHICLE,7000,38.50238552,-121.4148429
1/8/06 21:52,NORWOOD AVE / FAIRBANKS AVE,2,2B        ,532,TRAFFIC-ACCIDENT INJURY,5400,38.62592771,-121.4569441
1/8/06 21:54,123 DECATHLON CIR,5,5B        ,1614,SUSP PERS-NO CRIME - I RPT,7000,38.47577578,-121.4544107
1/8/06 22:09,ARCADE BLVD / DEL PASO BLVD,2,2B        ,537,TOWED/STORED VEH-14602.6,7000,38.62613997,-121.4269049
1/8/06 22:10,SAGINAW CIR / TRUXEL RD,1,1B        ,414,NON INJ HR/MAIL OUT REPORT,7000,38.62504428,-121.4978986
1/8/06 22:12,BOULDER WAY / QUARTZ CT,5,5B        ,1399,TRAFFIC-ACCIDENT-NON INJURY,5400,38.48712572,-121.4663806
1/8/06 22:29,6025 DIAS AVE,6,6B        ,1421,ELDER ABUSE/PHYS/MENTAL-I RPT,7000,38.51357385,-121.4310692
1/8/06 22:30,2350 AMERICAN RIVER DR,3,3C        ,877,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.56824782,-121.4063351
1/8/06 22:30,7811 SUMMERSDALE DR,5,5B        ,1621,459 PC  BURGLARY RESIDENCE,2204,38.47371582,-121.4416525
1/8/06 22:30,873 HUNTERS CREEK DR,2,2A        ,224,10851(A)VC TAKE VEH W/O OWNER,2404,38.65682845,-121.4449174
1/8/06 23:00,2773 SCREECH OWL WAY,1,1A        ,344,10851(A)VC TAKE VEH W/O OWNER,2404,38.63208305,-121.5275004
1/8/06 23:00,3051 FREEPORT BLVD,4,4A        ,936,594(B)(2)(A) VANDALISM/ -$400,2999,38.54903932,-121.4890727
1/8/06 23:00,35TH AVE / S LAND PARK DR,4,4C        ,1227,TRAFFIC-ACCIDENT-NON INJURY,5400,38.52123795,-121.5122674
1/8/06 23:03,3501 MEADOWVIEW RD,5,5B        ,1399,529 PC FALSE PERSONATION,2604,38.48160193,-121.4654193
1/8/06 23:30,4700 H ST,3,3C        ,834,484 PC PETTY THEFT,2399,38.56972093,-121.4436294
