cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/16/06 8:00,4326 NORWOOD AVE,2,2A        ,233,20002(A) HIT/RUN,5401,38.64645937,-121.4564165
1/16/06 8:00,819 POTOMAC AVE,1,1C        ,418,594(B)(2)(A) VANDALISM/ -$400,2999,38.6226048,-121.4808309
1/16/06 8:00,4790 FRANKLIN BLVD,4,4B        ,969,475(C) PASS FORGED NOTE,2506,38.53171831,-121.4738395
1/16/06 8:00,1900 11TH AVE,4,4A        ,946,459 PC  BURGLARY VEHICLE,2299,38.54410192,-121.4933982
1/16/06 8:07,3011 J ST,3,3C        ,831,459 PC  BURGLARY BUSINESS,2203,38.57331893,-121.4659563
1/16/06 8:12,1118 7TH ST,3,3M        ,742,12.52.030 SCC UNLAWFUL CAMPING,7399,38.57966477,-121.4984909
1/16/06 8:30,5341 WHITTIER DR,6,6C        ,1152,484 PETTY THEFT/LICENSE PLATE,2399,38.52744677,-121.4206325
1/16/06 8:30,30TH ST / 13TH AVE,4,4B        ,958,TRAFFIC-ACCIDENT-NON INJURY,5400,38.54029357,-121.4743742
1/16/06 8:39,820 RIVERVIEW CT,4,4A        ,1203,530.5 PC USE PERSONAL ID INFO,2604,38.52958544,-121.5281194
1/16/06 8:47,1005 12TH ST,3,3M        ,744,GRAND THEFT - I RPT,7000,38.57929276,-121.4906436
1/16/06 8:48,8200 14TH AVE,6,6C        ,1134,10851 VC AUTO THEFT LOCATE,2404,38.53952825,-121.4021408
1/16/06 8:49,3630 3RD AVE,6,6A        ,1013,836.6(B) PC ESCAPE FROM ARREST,4999,38.55078839,-121.466534
1/16/06 8:50,629 J ST,3,3M        ,732,12.52.030 SCC UNLAWFUL CAMPING,7399,38.58176147,-121.4975806
1/16/06 9:00,5200 49TH ST,6,6B        ,1084,459 PC  BURGLARY RESIDENCE,2204,38.52800022,-121.4473209
1/16/06 9:08,5950 LAGUNA RANCH CIR,5,5C        ,1651,1705 US DESTRUCT OF MAIL RECEP,2999,38.44968715,-121.4356632
1/16/06 9:09,23 NAUTILUS CT,4,4C        ,1259,594(B)(2)(A)VANDALISM GRAF-400,2999,38.50749407,-121.5437781
1/16/06 9:20,2146 SOUTH AVE,2,2B        ,527,273.6(A) PC VIO DV COURT ORDER,5007,38.63248017,-121.4164146
1/16/06 9:30,2954 DEL PASO BLVD,2,2B        ,546,MISSING PERSON,7000,38.61940652,-121.4346488
1/16/06 9:30,1116 15TH ST,3,3M        ,745,594(B)(2)(A) VANDALISM/ -$400,2999,38.5766684,-121.487703
1/16/06 9:31,27TH ST / V ST,3,3B        ,788,TOWED/STORED VEHICLE,7000,38.56099013,-121.4762781
1/16/06 9:35,J ST / 3RD ST,3,3M        ,732,12.52.030 SCC UNLAWFUL CAMPING,7399,38.582786,-121.5027369
1/16/06 9:38,2686 RINGGOLD ST,4,4A        ,903,5150 WI DANGER SELF/OTHERS,7000,38.56107472,-121.5054972
1/16/06 9:45,1901 ARDEN WAY,2,2C        ,620,10851(A)VC TAKE VEH W/O OWNER,2404,38.59875634,-121.4211729
1/16/06 10:04,3651 BUSINESS DR,6,6C        ,1114,TOWED/STORED VEHICLE,7000,38.54158377,-121.4186088
1/16/06 10:08,Q ST / 16TH ST,3,3A        ,766,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57037029,-121.4885667
1/16/06 10:13,26TH ST / V ST,3,3B        ,788,TOWED/STORED VEHICLE,7000,38.56134765,-121.4776149
1/16/06 10:14,X ST / 19TH ST,4,4A        ,906,TRAFFIC-ACCIDENT-NON INJURY,5400,38.56161882,-121.487909
1/16/06 10:25,5550 S WATT AVE,6,6C        ,1147,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.5255861,-121.3708954
1/16/06 10:34,33RD ST / C ST,3,3C        ,801,TOWED/STORED VEHICLE,7000,38.57948658,-121.4583296
1/16/06 10:48,NEWMAN CT / CARLSON DR,3,3C        ,886,211 PC  ROBBERY UNSPECIFIED,1299,38.56729391,-121.4290494
1/16/06 11:00,6391 LOCHINVAR WAY,5,5C        ,1634,422 PC THREAT/INTENT TO TERROR,1602,38.45720146,-121.4286823
1/16/06 11:00,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/16/06 11:00,5387 HALE CT,3,3C        ,872,POSSIBLE STOLEN PROPERTY-I RPT,7000,38.58017843,-121.4274875
1/16/06 11:11,FRANKLIN BLVD / FLORIN RD,5,5B        ,1359,TOWED/STORED VEHICLE,7000,38.49601155,-121.4592772
1/16/06 11:15,1500 ARDEN WAY,2,2C        ,626,10851(A)VC TAKE VEH W/O OWNER,2404,38.60058081,-121.4308265
1/16/06 11:30,2555 AUBURN BLVD,2,2A        ,507,MISSING PERSON,7000,38.62987269,-121.4021042
1/16/06 11:43,1111 LOS ROBLES BLVD,2,2B        ,525,242 PC  BATTERY CIVILIAN,1313,38.62982199,-121.4414625
1/16/06 11:45,3892 ROBINRIDGE WAY,5,5B        ,1399,MISSING PERSON,7000,38.48575193,-121.4626458
1/16/06 12:00,EL CAMINO AVE / BOXWOOD ST,2,2C        ,564,3056 PAROLE VIO - I RPT,7000,38.61112011,-121.4461937
1/16/06 12:00,2008 10TH ST,3,3A        ,784,484 PETTY THEFT/LICENSE PLATE,2399,38.56900613,-121.4987407
