cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/5/06 0:53,25TH ST / CAPITOL AVE,3,3B        ,748,20002(A) HIT/RUN,5401,38.57158209,-121.4746508
1/5/06 1:00,6230 GREENHAVEN DR,4,4C        ,1265,10851(A)VC TAKE VEH W/O OWNER,2404,38.51382164,-121.5269234
1/5/06 1:00,3561 TRUXEL RD,1,1A        ,337,484 PC PETTY THEFT,2399,38.63449242,-121.5028488
1/5/06 1:00,3111 TWO RIVERS DR,1,1B        ,475,459 PC  BURGLARY VEHICLE,2299,38.61147666,-121.5313256
1/5/06 1:16,730 DIXIEANNE AVE,2,2C        ,603,FOUND PROPERTY - I RPT,7000,38.60909032,-121.450115
1/5/06 1:40,760 44TH ST,3,3C        ,824,9.40.020(A) JUVENILE CURFEW,7399,38.57120018,-121.4474724
1/5/06 1:44,HALKEEP WAY / VALLEY HI DR,5,5B        ,1621,4140 BP  POSS OF HYPO NEEDLE,3599,38.46620664,-121.4412886
1/5/06 1:48,7897 LA RIVIERA DR,3,3C        ,888,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.55768622,-121.4099656
1/5/06 1:52,7901 DETROIT BLVD,5,5A        ,1522,CASUALTY REPORT,7000,38.47029475,-121.4661466
1/5/06 2:10,2408 EMPRESS ST,2,2C        ,603,11377(A)HS POSS CNTRL SUBST,3599,38.60960014,-121.4470349
1/5/06 2:19,MARTIN LUTHER KING JR BLVD / 14TH AVE,6,6A        ,1042,1203.2 PC VIOLATION OF PROBATI,5012,38.53952458,-121.4647617
1/5/06 2:30,6300 SUNRISE SOUTH DR,6,6C        ,1422,10851(A)VC TAKE VEH W/O OWNER,2404,38.51229947,-121.4188647
1/5/06 2:59,4490 SILVERTON WAY,2,2A        ,231,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.64966171,-121.467184
1/5/06 3:00,7533 SCHREINER ST,5,5A        ,1391,10851(A)VC TAKE VEH W/O OWNER,2404,38.4842135,-121.5017288
1/5/06 3:30,3716 MODLIN WAY,2,2A        ,501,459 PC  BURGLARY VEHICLE,2299,38.63532759,-121.4576427
1/5/06 3:30,363 FORD RD,2,2B        ,531,484G(B) PC ACCESS CARD FRAUD,2605,38.62884519,-121.4578075
1/5/06 3:30,RALEY BLVD / BELL AVE,2,2A        ,226,HARASSMENT - I RPT,7000,38.64733599,-121.4291435
1/5/06 4:44,300 BERCUT DR,3,3A        ,701,CASUALTY REPORT,7000,38.5978633,-121.5025898
1/5/06 5:23,2787 WISSEMANN DR,3,3C        ,1106,594(B)(1)PC  VANDALISM +$400,2999,38.55495326,-121.3850336
1/5/06 5:30,8000 WAGON TRAIL WAY,6,6C        ,1445,594(B)(1)PC  VANDALISM +$400,2999,38.50063002,-121.4108912
1/5/06 5:38,PLAZA AVE / OAKMONT ST,2,2B        ,563,10851 VC AUTO THEFT LOCATE,2404,38.61293518,-121.4508063
1/5/06 6:12,24TH ST / R ST,3,3B        ,767,TRAFFIC-ACCIDENT INJURY,5400,38.56643382,-121.4783751
1/5/06 6:23,W EL CAMINO AVE / NORTHGATE BLVD,1,1C        ,429,4140 BP  POSS OF HYPO NEEDLE,3599,38.61124309,-121.4755625
1/5/06 6:43,1761 35TH ST,3,3C        ,853,BURGLARY - I RPT,7000,38.56286705,-121.4639956
1/5/06 6:55,FLORIN PERKINS RD / UNSWORTH AVE,6,6C        ,1411,TRAFFIC-ACCIDENT INJURY,5400,38.52149079,-121.3907012
1/5/06 6:58,3825 ROSIN CT,1,1C        ,409,1551(A) FUGITIVE FROM JUSTICE,4902,38.63872883,-121.4765366
1/5/06 7:24,2932 38TH ST,6,6A        ,1014,SUSP PERS-NO CRIME - I RPT,7000,38.54870584,-121.465102
1/5/06 7:30,4730 BOLLENBACHER AVE,2,2A        ,231,MISSING PERSON,7000,38.65263061,-121.4673019
1/5/06 7:30,3301 ARENA BLVD,1,1A        ,303,10851(A)VC TAKE VEH W/O OWNER,2404,38.64378844,-121.5341593
1/5/06 7:30,BROADWAY / STOCKTON BLVD,6,6A        ,1007,TOWED/STORED VEH-14602.6,7000,38.54675579,-121.4538401
1/5/06 7:36,4840 QUONSET DR,6,6C        ,1142,CASUALTY REPORT,7000,38.53139385,-121.4170347
1/5/06 7:41,BROADWAY / 49TH ST,6,6B        ,1007,TOWED/STORED VEH-14602.6,7000,38.54674127,-121.4501933
1/5/06 8:00,5600 J ST,3,3C        ,846,O/S AGENCY -ASSISTANCE- I RPT,7000,38.56425057,-121.4344738
1/5/06 8:00,30 W AL CT,2,2A        ,231,LOST PROPERTY - I RPT,7000,38.64731156,-121.4654754
1/5/06 8:00,4631 FREEPORT BLVD,4,4B        ,966,475(C) PASS FORGED NOTE,2506,38.53291505,-121.4940439
1/5/06 8:22,5700 88TH ST,6,6C        ,1409,THREATS - I RPT,7000,38.52390843,-121.376496
1/5/06 8:30,1120 ALDER TREE WAY,4,4C        ,1296,10851(A)VC TAKE VEH W/O OWNER,2404,38.48369463,-121.515322
1/5/06 8:30,4607 11TH AVE,6,6A        ,1034,459 PC  BURGLARY RESIDENCE,2204,38.5422061,-121.4527491
1/5/06 8:35,53RD ST / YOUNG ST,6,6B        ,1401,3056 PAROLE VIO - I RPT,7000,38.52393354,-121.4438954
1/5/06 9:00,6536 WYNDHAM DR,5,5C        ,1637,273.6(A) PC VIO DV COURT ORDER,5007,38.46825223,-121.4255728
