cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/7/06 9:00,1441 MEADOWVIEW RD,5,5A        ,1391,487(A) GRAND THEFT-INSIDE,2308,38.48164219,-121.5033851
1/7/06 9:10,65TH ST / ELVAS AVE,3,3C        ,847,TOWED/STORED VEHICLE,7000,38.55614777,-121.4267606
1/7/06 9:16,ELDER CREEK RD / POWER INN RD,6,6C        ,1406,20002(A) HIT/RUN,5401,38.51055016,-121.409083
1/7/06 9:21,651 I ST,3,3M        ,732,243(C)(1)BATT EMERG PERSON-INJ,1315,38.58314743,-121.4974099
1/7/06 9:24,5400 STOCKTON BLVD,6,6B        ,1084,211 PC  ROBBERY UNSPECIFIED,1299,38.52561869,-121.4442877
1/7/06 9:30,L ST / 14TH ST,3,3M        ,745,484 PC PETTY THEFT,2399,38.57661853,-121.4888437
1/7/06 9:30,BROADWAY / 35TH ST,6,6A        ,1013,TOWED/STORED VEHICLE,7000,38.55155803,-121.4684935
1/7/06 9:43,20TH ST / FLORIN RD,4,4B        ,1354,TOWED/STORED VEHICLE,7000,38.49572235,-121.4924032
1/7/06 9:47,6500 MACK RD,5,5C        ,1624,484 PC PETTY THEFT,2399,38.47380451,-121.4266738
1/7/06 9:50,RAMONA AVE / POWER INN RD,6,6C        ,1124,459 PC  BURGLARY VEHICLE,2299,38.54218087,-121.4090938
1/7/06 9:55,2364 CAMBRIDGE ST,2,2C        ,603,11350(A)HS POSS CNTRL SUBST,3532,38.60840673,-121.4495674
1/7/06 9:55,26 MASSIE CT,5,5C        ,1607,459 PC  BURGLARY VEHICLE,2299,38.47529548,-121.422795
1/7/06 9:59,2814 ROSEAU WAY,1,1B        ,421,487(A) GRAND THEFT-INSIDE,2308,38.61795278,-121.5215494
1/7/06 10:00,1689 ARDEN WAY,2,2C        ,619,CHILD CUSTODY - I RPT,7000,38.60154457,-121.42747
1/7/06 10:00,151 DEL VERDE CIR,1,1B        ,412,475(C) PASS FORGED NOTE,2506,38.62718796,-121.5015065
1/7/06 10:00,2750 SUTTERVILLE RD,4,4B        ,958,594(B)(1)PC  VANDALISM +$400,2999,38.53881527,-121.479014
1/7/06 10:14,1130 TENEIGHTH WAY,4,4A        ,934,484 PC  PETTY THEFT/ OUTSIDE,2309,38.54829616,-121.5044528
1/7/06 10:15,RIO LINDA BLVD / PRICE CT,2,2B        ,553,TOWED/STORED VEH-14602.6,7000,38.61800953,-121.4461612
1/7/06 10:20,CENTER PKWY / MACK RD,5,5B        ,1606,TRAFFIC-ACCIDENT-NON INJURY,5400,38.47425283,-121.4368769
1/7/06 10:30,6001 RIVERSIDE BLVD,4,4C        ,1251,10851(A)VC TAKE VEH W/O OWNER,2404,38.5171811,-121.5265412
1/7/06 10:30,414 K ST,3,3M        ,742,LOST PROPERTY - I RPT,7000,38.58062786,-121.5014996
1/7/06 10:30,21ST AVE / CONCORD RD,6,6C        ,1132,TOWED/STORED VEHICLE,7000,38.5319734,-121.4176103
1/7/06 10:40,4961 PRISCILLA LN,6,6C        ,1143,FOUND EVIDENCE-NON NARC -I RPT,7000,38.5304331,-121.4149241
1/7/06 10:45,820 BROADWAY,4,4A        ,903,VANDALISM - I RPT,7000,38.56416411,-121.5029821
1/7/06 11:00,5595 MACK RD,5,5C        ,1606,211 PC ROBBERY- BUSINESS,1299,38.4749354,-121.4366375
1/7/06 11:00,3090 38TH AVE,4,4B        ,998,459 PC  BURGLARY RESIDENCE,2204,38.51786994,-121.4737109
1/7/06 11:00,1181 PEBBLEWOOD DR,1,1C        ,416,594(B)(1)PC  VANDALISM +$400,2999,38.62273062,-121.487505
1/7/06 11:02,HOWE AVE / FAIR OAKS BLVD,3,3C        ,877,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57411211,-121.415297
1/7/06 11:06,BEAUMONT ST / LAMPASAS AVE,2,2B        ,563,11378 HS POSS/SALE AMPHETAMINE,3571,38.61475022,-121.4484894
1/7/06 11:10,MARYSVILLE BLVD / RIO LINDA BLVD,2,2A        ,204,23153(A) VC DUI CAUSE INJURY,5404,38.66207022,-121.4477449
1/7/06 11:18,MACK RD / VALLEY HI DR,5,5C        ,1606,TRAFFIC-ACCIDENT-NON INJURY,5400,38.47421612,-121.42717
1/7/06 11:30,1689 ARDEN WAY,2,2C        ,619,10851(A)VC TAKE VEH W/O OWNER,2404,38.60154457,-121.42747
1/7/06 11:45,6680 VALLEY HI DR,5,5C        ,1624,594(B)(1)PC  VANDALISM +$400,2999,38.47341184,-121.4266735
1/7/06 11:45,2322 C ST,3,3B        ,717,TOWED/STORED VEH-14602.6,7000,38.5827398,-121.4718434
1/7/06 11:47,2505 RIVERSIDE BLVD,4,4A        ,905,484 PC PETTY THEFT,2399,38.56201402,-121.4972545
1/7/06 12:00,1600 EXPO PKWY,2,2C        ,623,459 PC  BURGLARY VEHICLE,2299,38.59714644,-121.4520581
1/7/06 12:03,79TH ST / TORONTO WAY,6,6C        ,1133,TRAFFIC-ACCIDENT INJURY,5400,38.5316187,-121.4126281
1/7/06 12:09,3129 SAN JOSE WAY,6,6A        ,1032,212.5(A)ROBBERY-INHAB DWELLING,1299,38.54621012,-121.4592675
1/7/06 12:14,1395 GARDEN HWY,1,1B        ,451,ASSAULT WITH WEAPON - I RPT,7000,38.60434893,-121.5187747
1/7/06 12:16,4328 62ND ST,6,6B        ,1067,CASUALTY REPORT,7000,38.53525168,-121.4330115
