cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/21/06 19:47,6050 S LAND PARK DR,4,4C        ,1247,601(A) WI JUVENILE INCORRIGIBL,7000,38.51719838,-121.5141544
1/21/06 19:47,79TH ST / 39TH AVE,6,6C        ,1405,20002(A) HIT/RUN,5401,38.51790104,-121.4117693
1/21/06 20:00,2763 RIVER PLAZA DR,1,1B        ,478,484 PETTY THEFT/LICENSE PLATE,2399,38.60873755,-121.5262517
1/21/06 20:00,K ST / 29TH ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.57238808,-121.4683488
1/21/06 20:00,SANTIAGO AVE / FAIRFIELD ST,2,2B        ,563,10851(A)VC TAKE VEH W/O OWNER,2404,38.61202895,-121.4531127
1/21/06 20:00,28TH ST / K ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.57274295,-121.4696858
1/21/06 20:00,1900 DANBROOK DR,1,1A        ,136,10851(A)VC TAKE VEH W/O OWNER,2404,38.66889839,-121.5052917
1/21/06 20:01,STOCKTON BLVD / FRUITRIDGE RD,6,6B        ,1086,11357(B)HS POSS -28.5GR MARIJ,3562,38.52497346,-121.4425904
1/21/06 20:03,210 RICHARDS BLVD,3,3A        ,704,VICE/GAMBLING ACT - I RPT,7000,38.59679019,-121.5014426
1/21/06 20:10,6001 STOCKTON BLVD,6,6B        ,1401,211 PC  ROBBERY UNSPECIFIED,1299,38.5176373,-121.4382578
1/21/06 20:15,K ST / 27TH ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.57310333,-121.4710298
1/21/06 20:15,16TH ST / BROADWAY,4,4A        ,906,242 PC  BATTERY CIVILIAN,1313,38.56159185,-121.4923822
1/21/06 20:15,22ND ST / J ST,3,3B        ,737,459 PC  BURGLARY VEHICLE,2299,38.57598179,-121.4772314
1/21/06 20:20,1209 L ST,3,3M        ,744,20002(A) HIT/RUN,5401,38.57772224,-121.4906793
1/21/06 20:21,600 RIO TIERRA AVE,1,1C        ,418,532 PC FRAUD OBTAIN MONEY ETC,2699,38.62717997,-121.4760509
1/21/06 20:26,WESTERN AVE / MORRISON AVE,2,2A        ,501,13.10.200 SCC DUMP PUB PLACES,7399,38.63787804,-121.4705911
1/21/06 20:28,5900 RIZA AVE,6,6C        ,1441,TERRORIST THREATS - I RPT,7000,38.50501284,-121.4351666
1/21/06 20:29,MEADOWVIEW RD / TAMOSHANTER WAY,5,5A        ,1394,TRAFFIC-ACCIDENT-NON INJURY,5400,38.48142174,-121.4868595
1/21/06 20:30,4500 TYNEBOURNE ST,1,1A        ,304,10851(A)VC TAKE VEH W/O OWNER,2404,38.65333642,-121.5363135
1/21/06 20:31,JACINTO AVE / CENTER PKWY,5,5C        ,1654,245(A)(2) AWDW/FIREARM/CIVILIA,1315,38.44520109,-121.4257964
1/21/06 20:45,6765 RANCHO PICO WAY,6,6C        ,1443,10851(A)VC TAKE VEH W/O OWNER,2404,38.51003423,-121.4243909
1/21/06 20:55,1601 ARDEN WAY,2,2C        ,618,484 PETTY THEFT-SHOPLIFT,2303,38.60240036,-121.4295032
