cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/8/06 3:00,4149 ENGLEWOOD ST,2,2A        ,231,10851(A)VC TAKE VEH W/O OWNER,2404,38.6435627,-121.464145
1/8/06 3:00,2ND AVE / 58TH ST,6,6B        ,1018,243(D) PC BATT/CIVILIAN W/INJ,1315,38.5503483,-121.4379514
1/8/06 3:00,7690 JACINTO RD,5,5C        ,1654,TELEPEST -I RPT,7000,38.44653175,-121.4140851
1/8/06 3:10,3326 40TH ST,6,6A        ,1042,CASUALTY REPORT,7000,38.54414515,-121.4610278
1/8/06 3:45,7806 50TH AVE,6,6C        ,1445,243(D) PC BATT/CIVILIAN W/INJ,1315,38.50703711,-121.4110446
1/8/06 4:00,7308 FARM DALE WAY,4,4C        ,1289,594(B)(1)PC  VANDALISM +$400,2999,38.49210335,-121.5076797
1/8/06 4:00,5350 DUNLAY DR,1,1A        ,104,594(B)(2)(A) VANDALISM/ -$400,2999,38.67232741,-121.5135763
1/8/06 5:32,COSUMNES RIVER BLVD / CENTER PKWY,5,5C        ,1645,TOWED/STORED VEHICLE,7000,38.45814178,-121.428371
1/8/06 7:00,LAKE CREST WAY / GLORIA DR,4,4C        ,1225,10851 VC AUTO THEFT LOCATE,2404,38.5194434,-121.5164984
1/8/06 7:45,5940 SEYFERTH WAY,5,5C        ,1605,10851(A)VC TAKE VEH W/O OWNER,2404,38.47672027,-121.4327076
1/8/06 7:45,151 GLOBE AVE,2,2C        ,612,10851(A)VC TAKE VEH W/O OWNER,2404,38.60075643,-121.4624056
1/8/06 7:51,5 POLVADERA CT,4,4C        ,1268,CASUALTY REPORT,7000,38.49494036,-121.5343056
1/8/06 8:00,1820 FRIENZA AVE,2,2C        ,568,459 PC  BURGLARY-UNSPECIFIED,2299,38.61199425,-121.4244182
1/8/06 8:02,5TH ST / O ST,3,3A        ,763,BATTERY - I RPT,7000,38.57652974,-121.5025007
1/8/06 8:15,8389 FOLSOM BLVD,3,3C        ,1115,484G(A)PC USE FORGED CARD,2605,38.54818818,-121.3940644
1/8/06 8:30,1119 GLENROSE AVE,2,2B        ,564,459 PC  BURGLARY RESIDENCE,2204,38.61535582,-121.4407814
1/8/06 8:33,148 FAIRBANKS AVE,2,2B        ,531,211 PC  ROBBERY UNSPECIFIED,1299,38.62578372,-121.4637605
1/8/06 9:00,3820 SHINING STAR DR,5,5B        ,1399,10851(A)VC TAKE VEH W/O OWNER,2404,38.48719481,-121.4641023
1/8/06 9:00,8245 LAKE FOREST DR,3,3C        ,1103,459 PC  BURGLARY RESIDENCE,2204,38.55093619,-121.4007863
1/8/06 9:15,TANGERINE AVE / BROOKFIELD DR,5,5B        ,1603,TRAFFIC-ACCIDENT-NON INJURY,5400,38.47920788,-121.4451099
1/8/06 9:44,2720 STONECREEK DR,1,1B        ,435,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.61562847,-121.4941115
1/8/06 9:46,3708 2ND AVE,6,6A        ,1014,212.5(A)ROBBERY-INHAB DWELLING,1299,38.55158609,-121.4650489
1/8/06 9:49,739 DIXIEANNE AVE,2,2C        ,603,11350(A)HS POSS CNTRL SUBST,3532,38.60938057,-121.4499413
1/8/06 9:53,7678 ROTHERTON WAY,5,5C        ,1605,459 PC  BURGLARY RESIDENCE,2204,38.47866168,-121.436643
1/8/06 10:00,3905 ELM ST,2,2A        ,505,BATTERY - I RPT,7000,38.63861804,-121.433145
1/8/06 10:03,W EL CAMINO AVE / GATEWAY OAKS DR,1,1B        ,421,TRAFFIC-ACCIDENT-NON INJURY,5400,38.61437028,-121.5171426
1/8/06 10:06,3959 Y ST,6,6B        ,1003,CASUALTY REPORT,7000,38.55339508,-121.4601921
1/8/06 10:15,10TH ST / K ST,3,3M        ,744,CASUALTY REPORT,7000,38.57920289,-121.493943
1/8/06 10:30,5401 FREEPORT BLVD,4,4B        ,976,459 PC  BURGLARY VEHICLE,2299,38.52607558,-121.4960849
1/8/06 10:33,6231 FRUITRIDGE RD,6,6B        ,1088,484 PC   PETTY THEFT/INSIDE,2308,38.52545649,-121.4318134
1/8/06 10:33,1525 24TH ST,3,3B        ,767,TOWED/STORED VEHICLE,7000,38.56892645,-121.4770068
1/8/06 10:48,3928 MAY ST,2,2A        ,504,10851(A)VC TAKE VEH W/O OWNER,2404,38.63952262,-121.4424403
1/8/06 11:00,2101 48TH AVE,4,4B        ,1333,FRAUD OR BUNCO - I RPT,7000,38.50924636,-121.4899655
1/8/06 11:01,2100 BROADWAY,4,4A        ,907,484 PETTY THEFT-SHOPLIFT,2303,38.5594166,-121.4854383
1/8/06 11:05,4321 TRUXEL RD,1,1A        ,305,TOWED/STORED VEHICLE,7000,38.64960775,-121.5097011
1/8/06 11:13,2422 DEL PASO BLVD,2,2B        ,564,459 PC  BURGLARY BUSINESS,2203,38.61164446,-121.4473165
1/8/06 11:17,2960 NORTHGATE BLVD,1,1C        ,429,CASUALTY REPORT,7000,38.61899876,-121.475208
1/8/06 11:36,4130 DAYTON ST,2,2A        ,237,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.64310734,-121.4170313
1/8/06 11:51,SANTIAGO AVE / WESTERN AVE,2,2B        ,551,10851 VC AUTO THEFT LOCATE,2404,38.61215173,-121.4658894
1/8/06 12:00,3918 HAYWOOD ST,2,2A        ,504,459 PC  BURGLARY RESIDENCE,2204,38.63922669,-121.440293
