cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/6/06 20:30,2136 FLORIN RD,5,5A        ,1364,BATTERY - I RPT,7000,38.49536955,-121.4896069
1/6/06 20:30,34TH ST / BROADWAY,6,6A        ,1013,487(C) PC  GRAND THEFT-PERSON,2301,38.5527076,-121.469478
1/6/06 20:30,3100 MEADOWVIEW RD,5,5A        ,1505,487(A) PC GRAND THEFT,2303,38.48005429,-121.4722254
1/6/06 20:50,6145 CALVINE RD,5,5C        ,1653,10851 VC AUTO THEFT LOCATE,2404,38.45156394,-121.4320063
1/6/06 20:56,729 L ST,3,3M        ,742,653M(A) PC OBSCENE/THREAT CALL,5309,38.57912112,-121.4972354
1/6/06 21:00,5235 MACK RD,5,5B        ,1604,246 PC SHOOT OCCUP DWELL/VEH,5213,38.47471535,-121.4393847
1/6/06 21:00,3131 SPARROW DR,1,1A        ,344,10851(A)VC TAKE VEH W/O OWNER,2404,38.6308718,-121.530806
1/6/06 21:00,535 LAMPASAS AVE,2,2B        ,552,594(B)(2)(A) VANDALISM/ -$400,2999,38.61499077,-121.4534714
1/6/06 21:08,401 I ST,3,3M        ,712,148(A)(1)PC RESIST PEACE OFFCR,4801,38.58370044,-121.5008344
1/6/06 21:23,805 15TH ST,3,3A        ,735,25661 BP FALSE EVIDENCE OF AGE,4199,38.58033768,-121.4853853
1/6/06 21:25,2705 57TH AVE,4,4B        ,1356,290(G)(1) FAIL TO REG SEX OFFE,3699,38.49958712,-121.476662
1/6/06 21:30,4332 76TH ST,6,6C        ,1132,484 PETTY THEFT/LICENSE PLATE,2399,38.53533971,-121.4164746
1/6/06 21:44,1500 Q ST,3,3A        ,765,242 PC  BATTERY CIVILIAN,1313,38.5703567,-121.4898435
1/6/06 21:50,ALPINE FROST DR / COVEY CREEK WAY,5,5C        ,1637,20002(A) HIT/RUN,5401,38.46009782,-121.4197397
1/6/06 21:57,32ND ST / 3RD AVE 4TH AVE ALY,6,6A        ,1011,3056 PAROLE VIO - I RPT,7000,38.55218939,-121.47265
1/6/06 21:58,1415 30TH ST,3,3C        ,851,HARASSMENT - I RPT,7000,38.56820709,-121.4679847
1/6/06 22:00,13TH ST / F ST,3,3A        ,725,ROBBERY - I RPT,7000,38.58354799,-121.4873108
1/6/06 22:00,90 MARILYN CIR,2,2A        ,222,10851(A)VC TAKE VEH W/O OWNER,2404,38.65172566,-121.4645843
1/6/06 22:00,2223 ROYALE RD,2,2C        ,616,10851(A)VC TAKE VEH W/O OWNER,2404,38.60570671,-121.4289938
1/6/06 22:00,6 SAGINAW CIR,1,1C        ,414,10851(A)VC TAKE VEH W/O OWNER,2404,38.62484479,-121.497487
1/6/06 22:00,RICHARDS BLVD / BERCUT DR,3,3A        ,701,211 PC  ROBBERY UNSPECIFIED,1299,38.59723293,-121.5022303
1/6/06 22:00,7890 CENTER PKWY,5,5B        ,1622,459 PC  BURGLARY VEHICLE,2299,38.4711106,-121.4355743
1/6/06 22:00,7767 LA RIVIERA DR,3,3C        ,888,459 PC  BURGLARY VEHICLE,2299,38.55575132,-121.411779
1/6/06 22:00,6 SOUTHBURY WAY,1,1A        ,113,594(B)(2)(A) VANDALISM/ -$400,2999,38.67087264,-121.5229629
1/6/06 22:00,2800 POWER INN RD,3,3C        ,1101,459 PC  BURGLARY BUSINESS,2203,38.54812095,-121.4097474
1/6/06 22:03,1417 R ST,3,3A        ,765,WARRANT SERVED - I RPT,7000,38.56987859,-121.4910186
1/6/06 22:15,3637 22ND AVE,6,6A        ,1071,459 PC  BURGLARY RESIDENCE,2204,38.53296283,-121.4673699
1/6/06 22:16,2561 19TH AVE,4,4B        ,958,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.53549266,-121.4802304
1/6/06 22:16,2561 19TH AVE,4,4B        ,958,12022.1 PC COMMIT FEL ON BAIL,5212,38.53549266,-121.4802304
1/6/06 22:24,715 L ST,3,3M        ,742,CASUALTY REPORT,7000,38.57905171,-121.4976906
1/6/06 22:25,2506 35TH ST,6,6A        ,1013,TERRORIST THREATS - I RPT,7000,38.55450173,-121.4673106
1/6/06 22:26,3561 TRUXEL RD,1,1A        ,337,JUVENILE DISURBANCE - I RPT,7000,38.63449242,-121.5028488
1/6/06 22:30,1510 PEBBLEWOOD DR,1,1C        ,425,10851(A)VC TAKE VEH W/O OWNER,2404,38.62130658,-121.4958913
1/6/06 22:30,456 FLORIN RD,4,4C        ,1259,594(B)(2)(A) VANDALISM/ -$400,2999,38.50583253,-121.5395568
1/6/06 22:30,STOCKTON BLVD / MACK RD,5,5C        ,1607,TOWED/STORED VEH-14602.6,7000,38.47433721,-121.4189709
1/6/06 22:36,4201 BREUNER AVE,3,3C        ,871,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.5820092,-121.443663
1/6/06 22:38,1523 LOS ROBLES BLVD,2,2B        ,525,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.63018236,-121.4331176
1/6/06 22:39,7401 SHELDON RD,5,5C        ,1654,11357(C)HS POSS +28.5GR MARIJ,3562,38.43856722,-121.4170901
1/6/06 22:40,1949 ARDEN WAY,2,2C        ,620,487(A) GRAND THEFT-CLOUT-UNLOC,2305,38.59683958,-121.4206076
1/6/06 22:49,3224 NORTHSTEAD DR,1,1C        ,418,CASUALTY REPORT,7000,38.62616159,-121.4797863
