cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/22/06 1:00,2342 AMERICAN RIVER DR,3,3C        ,877,459 PC  BURGLARY VEHICLE,2299,38.56914993,-121.4066144
1/22/06 1:00,1500 ARDEN WAY,2,2C        ,626,459 PC  BURGLARY VEHICLE,2299,38.60058081,-121.4308265
1/22/06 1:00,581 SUMMER GARDEN WAY,1,1C        ,419,594(B)(1)PC  VANDALISM +$400,2999,38.6252419,-121.4737513
1/22/06 1:04,34TH ST / W ST,6,6A        ,1002,11377(A)HS POSS AMPHETAMINES,3572,38.55700746,-121.4676206
1/22/06 1:26,1411 NIGHTHAWK WAY,1,1C        ,426,5150 WI DANGER SELF/OTHERS,7000,38.61989556,-121.4934617
1/22/06 1:50,33RD ST / J ST,3,3C        ,832,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57195861,-121.4621644
1/22/06 2:00,7314 SPRINGMAN ST,5,5A        ,1363,10851(A)VC TAKE VEH W/O OWNER,2404,38.49225256,-121.4778443
1/22/06 2:00,5140 ARCHCREST WAY,1,1A        ,128,594(B)(1)PC  VANDALISM +$400,2999,38.6698014,-121.4943818
1/22/06 2:00,23 BURKE CT,6,6B        ,1412,459 PC  BURGLARY VEHICLE,2299,38.51698361,-121.4331601
1/22/06 2:05,588 ARCADE BLVD,2,2B        ,542,11357(B)HS POSS -28.5GR MARIJ,3562,38.62445802,-121.4515682
1/22/06 2:10,132 OLMSTEAD DR,2,2B        ,531,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.62275189,-121.4642874
1/22/06 2:13,LOMA VERDE WAY / 29TH ST,5,5A        ,1398,496(A) RECEIVE STOLEN PROPERTY,2803,38.48500037,-121.4747775
1/22/06 2:23,2330 MOSSY BANK DR,1,1B        ,444,VANDALISM - I RPT,7000,38.60933262,-121.4948736
1/22/06 2:30,FRANKLIN BLVD / BROADWAY,4,4A        ,908,10851(A)VC TAKE VEH W/O OWNER,2404,38.55720151,-121.4758443
1/22/06 2:30,FRANKLIN BLVD / 12TH AVE,4,4B        ,937,NON INJ HR/MAIL OUT REPORT,7000,38.54106323,-121.47576
1/22/06 2:52,39TH ST / C ST,3,3C        ,801,CASUALTY REPORT,7000,38.57950174,-121.4545409
1/22/06 3:00,845 EL CAMINO AVE,2,2B        ,564,11364 HS POSS DRUG PARAPH,3599,38.61138598,-121.4472415
1/22/06 3:00,38TH ST / 14TH AVE,6,6A        ,1051,20002(A) HIT/RUN,5401,38.5393455,-121.4664168
1/22/06 3:00,7748 SLEEPY RIVER WAY,4,4C        ,1295,594(B)(2)(A) VANDALISM/ -$400,2999,38.47620565,-121.5164382
1/22/06 3:16,ANACAPA CT / SEYFERTH WAY,5,5C        ,1605,10851(A)VC TAKE VEH W/O OWNER,2404,38.47927911,-121.4292813
1/22/06 3:24,5TH STREET/I STREET,3,3M        ,712,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.58370044,-121.5008344
1/22/06 3:30,1773 HERITAGE LN,2,2C        ,626,212.5(A)ROBBERY-INHAB DWELLING,1299,38.59818409,-121.4326056
1/22/06 3:42,1014 ALHAMBRA BLVD,3,3C        ,841,CASUALTY REPORT,7000,38.57253205,-121.4656229
1/22/06 4:18,1620 W EL CAMINO AVE,1,1B        ,443,459 PC  BURGLARY BUSINESS,2203,38.61266409,-121.4988152
1/22/06 4:25,6010 STOCKTON BLVD,6,6B        ,1421,MISSING PERSON LOCATE O/S ASSI,7000,38.51721654,-121.4398269
1/22/06 4:38,4850 NATOMAS BLVD,1,1A        ,145,594(B)(1)PC  VANDALISM +$400,2999,38.66259811,-121.5095521
1/22/06 5:00,AZEVEDO DR / W EL CAMINO AVE,1,1B        ,434,647(F) PC DIP - DISORDERLY,5311,38.61284481,-121.5050821
1/22/06 6:40,34TH ST / 12TH AVE,6,6A        ,1041,MISCELLANEOUS I RPT (ZMISC),7000,38.54120868,-121.4703152
1/22/06 7:00,3444 21ST AVE,6,6A        ,1071,MISSING PERSON,7000,38.53337899,-121.4694958
1/22/06 7:30,3850 ROSEVILLE RD,2,2A        ,507,10851(A)VC TAKE VEH W/O OWNER,2404,38.63751254,-121.4059613
1/22/06 7:40,PONDEROSA LN / ARCADE BLVD,2,2B        ,541,10851 VC AUTO THEFT LOCATE,2404,38.6231314,-121.4573294
1/22/06 7:48,28TH ST / I ST,3,3B        ,738,10851(A)VC TAKE VEH W/O OWNER,2404,38.57492438,-121.4687391
1/22/06 8:02,26TH AVE / STRAWBERRY LN,6,6A        ,1081,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.52903833,-121.4672524
1/22/06 8:07,1100 17TH ST,3,3M        ,746,CASUALTY REPORT,7000,38.57642774,-121.4848294
1/22/06 8:29,1321 E ST,3,3A        ,715,5150 WI DANGER SELF/OTHERS,7000,38.58472227,-121.4858505
1/22/06 8:40,2583 RIVER PLAZA DR.,1,1B        ,440,417(A)2) PC BRANDISH FIREARM,5212,38.60969712,-121.5218778
1/22/06 9:01,21ST ST / J ST K ST ALY,3,3B        ,747,TRAFFIC-ACCIDENT INJURY,5400,38.57578291,-121.4788
1/22/06 9:20,2750 SUTTERVILLE RD,4,4B        ,958,MISSING PERSON,7000,38.53881527,-121.479014
1/22/06 9:20,4100 NORTHGATE BLVD,1,1C        ,309,484 PC PETTY THEFT,2399,38.64316291,-121.4745819
1/22/06 9:50,ELMER WAY / 27TH AVE,4,4A        ,1206,459 PC  BURGLARY VEHICLE,2299,38.52961332,-121.5155975
