cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/26/06 11:21,SANDBURG DR / HALE CT,3,3C        ,872,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57970173,-121.4277082
1/26/06 11:22,7451 RED WILLOW ST,5,5A        ,1381,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.48784967,-121.4986814
1/26/06 11:29,7820 CENTER PKWY,5,5B        ,1621,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.47267772,-121.4370954
1/26/06 11:30,8743 WHITEHOUSE RD,5,5C        ,1654,459 PC  BURGLARY RESIDENCE,2204,38.43908972,-121.4129032
1/26/06 11:30,5301 N ST,3,3C        ,845,11357(B)HS POSS -28.5GR MARIJ,3562,38.56148913,-121.4403257
1/26/06 11:30,1547 SOUTH AVE,2,2A        ,515,TOWED/STORED VEHICLE,7000,38.63312517,-121.4312633
1/26/06 11:31,MARYSVILLE BLVD / DOOLITTLE ST,2,2A        ,506,TOWED/STORED VEH-14602.6,7000,38.64074857,-121.4291647
1/26/06 11:37,DEL PASO BLVD / ELEANOR AVE,2,2B        ,564,TOWED/STORED VEHICLE,7000,38.61564793,-121.4427075
1/26/06 11:46,19TH ST / K ST,3,3M        ,746,GANG ACTIVITY - I RPT,7000,38.575947,-121.4817091
1/26/06 11:48,DEL PASO BLVD / ELEANOR AVE,2,2B        ,564,TOWED/STORED VEH-14602.6,7000,38.61564793,-121.4427075
1/26/06 11:54,5605 MACK RD,5,5C        ,1606,475(A)PC POSS FORGED CHK/NOTE,2506,38.47431447,-121.4348784
1/26/06 11:54,2146 SOUTH AVE,2,2B        ,527,273.6(A) PC VIO DV COURT ORDER,5007,38.63248017,-121.4164146
1/26/06 11:55,547 J ST,3,3M        ,732,FOUND PROPERTY - I RPT,7000,38.58197259,-121.4994087
1/26/06 12:00,1140 ODONNELL AVE,2,2A        ,504,459 PC  BURGLARY RESIDENCE,2204,38.64145221,-121.4399954
1/26/06 12:00,4940 STOCKTON BLVD,6,6B        ,1084,459 PC  BURGLARY VEHICLE,2299,38.53106486,-121.4462065
1/26/06 12:15,MARYSVILLE BLVD / ROANOKE AVE,2,2A        ,516,TOWED/STORED VEH-14602.6,7000,38.63466859,-121.4301867
1/26/06 12:18,EXPOSITION BLVD / CHALLENGE WAY,2,2C        ,628,TRAFFIC-ACCIDENT-NON INJURY,5400,38.59513553,-121.4280253
1/26/06 12:18,1351 SONOMA AVE,2,2B        ,545,TOWED/STORED VEH-14602.6,7000,38.62404517,-121.4359282
1/26/06 12:22,28TH ST / N ST,3,3B        ,748,594(B)(1)VANDALISM GRAF +$400,2999,38.56940229,-121.4711377
1/26/06 12:23,3429 JOLA CIR,5,5A        ,1506,459 PC  BURGLARY RESIDENCE,2204,38.48054957,-121.4664647
1/26/06 12:27,KERN ST / SOUTH AVE,2,2B        ,516,TRAFFIC-ACCIDENT-NON INJURY,5400,38.63279391,-121.425346
1/26/06 12:30,2130 23RD ST,3,3B        ,787,594(B)(2)(A)VANDALISM GRAF-400,2999,38.56263789,-121.4818128
1/26/06 12:30,8606 W WING DR,5,5C        ,1654,487(A) PC GRAND THEFT,2303,38.4411728,-121.4116082
1/26/06 12:38,5TH ST / MCCLATCHY WAY,4,4A        ,903,TOWED/STORED VEHICLE,7000,38.56073073,-121.5091926
1/26/06 12:40,Q ST / 21ST ST,3,3B        ,767,TRAFFIC-ACCIDENT-NON INJURY,5400,38.56859703,-121.4819129
1/26/06 12:42,MARYSVILLE BLVD / ARCADE BLVD,2,2B        ,537,TOWED/STORED VEH-14602.6,7000,38.62541828,-121.433145
1/26/06 12:44,MARYSVILLE BLVD / GRAND AVE,2,2A        ,506,TOWED/STORED VEHICLE,7000,38.63647881,-121.4297591
1/26/06 12:46,SAN JUAN RD / AZEVEDO DR,1,1B        ,401,TOWED/STORED VEH-14602.6,7000,38.6274483,-121.5084533
1/26/06 12:56,2605 KIT CARSON ST,4,4A        ,903,TOWED/STORED VEHICLE,7000,38.56307815,-121.505882
1/26/06 12:57,1753 41ST ST,3,3C        ,854,422 PC THREAT/INTENT TO TERROR,1602,38.56055178,-121.455665
1/26/06 13:00,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/26/06 13:00,1141 SEAMAS AVE,4,4A        ,1207,TOWED/STORED VEH-14602.6,7000,38.525812,-121.5173431
1/26/06 13:36,28TH ST / J ST,3,3B        ,738,TRAFFIC-ACCIDENT INJURY,5400,38.5738419,-121.4692124
1/26/06 13:39,259 ARDEN WAY,2,2C        ,602,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.60668493,-121.4600477
1/26/06 13:40,7937 ORENZA WAY,5,5B        ,1618,594(B)(1)VANDALISM GRAF +$400,2999,38.46971274,-121.450353
1/26/06 13:47,LOS ROBLES BLVD / MARYSVILLE BLVD,2,2B        ,526,10851 VC AUTO THEFT LOCATE,2404,38.62879718,-121.4317459
1/26/06 13:47,LOS ROBLES BLVD / MARYSVILLE BLVD,2,2B        ,526,FOUND PROPERTY - I RPT,7000,38.62879718,-121.4317459
1/26/06 13:53,22 CAPRICE CT,5,5A        ,1501,5150 WI DANGER SELF/OTHERS,7000,38.47620226,-121.4982461
1/26/06 13:55,1600 VALLEJO WAY,4,4A        ,925,243.2(A)(1) BATT/SCHOOL INJURY,1315,38.55199422,-121.4960208
1/26/06 14:00,23 EL CONDE CT,1,1B        ,410,MISSING PERSON,7000,38.62700562,-121.5115613
