cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/7/06 22:45,2451 MEADOWVIEW RD,5,5A        ,1396,10851 VC AUTO THEFT LOCATE,2404,38.48250578,-121.4787435
1/7/06 23:00,6805 RANCHO PICO WAY,6,6C        ,1443,459 PC  BURGLARY VEHICLE,2299,38.5099909,-121.4239614
1/7/06 23:00,SUN RIVER DR / ELDER CREEK RD,6,6C        ,1424,10851(A)VC TAKE VEH W/O OWNER,2404,38.51054436,-121.4122563
1/7/06 23:00,3293 WESTERN AVE,2,2B        ,531,459 PC  BURGLARY RESIDENCE,2204,38.62663929,-121.4682732
1/7/06 23:00,BRANCH ST / RIVERA DR,2,2B        ,523,TOWED/STORED VEH-14602.6,7000,38.62773289,-121.4438628
1/7/06 23:00,2901 STONECREEK DR,1,1C        ,425,594(B)(1)PC  VANDALISM +$400,2999,38.61915532,-121.494356
1/7/06 23:04,MEADOWGATE DR / FRANKLIN BLVD,5,5B        ,1369,TOWED/STORED VEHICLE,7000,38.49362212,-121.458006
1/7/06 23:13,25 TYNDALL CT,5,5C        ,1642,MISSING PERSON,7000,38.45826571,-121.4453528
1/7/06 23:15,2104 ALHAMBRA BLVD,3,3C        ,861,459 PC  BURGLARY BUSINESS,2203,38.56040719,-121.4706693
1/7/06 23:30,K ST / 29TH ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.57238808,-121.4683488
1/7/06 23:44,5288 FRUITRIDGE RD,6,6B        ,1401,22435.2(A) BP POSS SHOP CART,2399,38.52469228,-121.4440747
1/8/06 0:00,181 CATHCART AVE,2,2B        ,531,10851(A)VC TAKE VEH W/O OWNER,2404,38.62682816,-121.4627865
1/8/06 0:01,288 HOWE AVE,3,3C        ,877,TELEPEST -I RPT,7000,38.56858948,-121.4076334
1/8/06 0:01,3126 SANTA CRUZ WAY,6,6A        ,1032,530.5 PC USE PERSONAL ID INFO,2604,38.54562468,-121.4603243
1/8/06 0:17,148 LINDLEY DR,2,2B        ,541,647(F) PC DIP - DISORDERLY,5311,38.61897041,-121.4636228
1/8/06 0:36,3630 DOWNEY WAY,6,6B        ,1003,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.55531288,-121.4639789
1/8/06 0:50,STOCKTON BLVD / 47TH AVE,6,6C        ,1421,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.5105054,-121.435864
1/8/06 1:00,STOCKTON BLVD / FRUITRIDGE RD,6,6B        ,1086,211 PC  ROBBERY UNSPECIFIED,1299,38.52497346,-121.4425904
1/8/06 1:22,S ST / 11TH ST,3,3A        ,774,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.57003953,-121.4964249
1/8/06 1:25,CAPITOL AVE / 15TH ST,3,3M        ,745,242 PC  BATTERY CIVILIAN,1313,38.57514018,-121.4879903
1/8/06 1:30,1562 RESPONSE RD,2,2C        ,626,594(B)(2)(A) VANDALISM/ -$400,2999,38.59902063,-121.4340896
1/8/06 1:30,645 CALVADOS AVE,2,2C        ,603,10851(A)VC TAKE VEH W/O OWNER,2404,38.60765307,-121.4521944
1/8/06 1:30,7657 WALSH WAY,5,5A        ,1502,459 PC  BURGLARY RESIDENCE,2204,38.47885765,-121.4894804
1/8/06 1:36,21ST ST / P ST,3,3B        ,767,O/S AGENCY -ASSISTANCE- I RPT,7000,38.56969876,-121.4814362
1/8/06 1:38,13TH AVE / STOCKTON BLVD,6,6A        ,1054,11364 HS POSS DRUG PARAPH,3599,38.54031312,-121.4502184
1/8/06 1:51,FRANKLIN BLVD / BROOKFIELD DR,5,5B        ,1603,TOWED/STORED VEH-14602.6,7000,38.48230213,-121.4530858
1/8/06 1:54,1448 MATHEWS WAY,5,5A        ,1371,10851(A)VC TAKE VEH W/O OWNER,2404,38.4897602,-121.5036221
1/8/06 1:55,9TH ST / J ST,3,3M        ,734,211 PC ROBBERY-PURSE SNATCH,1210,38.58067301,-121.4948106
1/8/06 1:57,65TH STREET EXPY / LEMON HILL AVE,6,6B        ,1403,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.51599171,-121.4274605
1/8/06 2:00,805 15TH ST,3,3A        ,735,242 PC  BATTERY CIVILIAN,1313,38.58033768,-121.4853853
1/8/06 2:00,7430 50TH AVE,6,6C        ,1443,594(B)(2)(A) VANDALISM/ -$400,2999,38.50795726,-121.4186938
1/8/06 2:07,805 15TH ST,3,3A        ,735,3056 PAROLE VIO - I RPT,7000,38.58033768,-121.4853853
1/8/06 2:15,29TH ST / K ST,3,3B        ,748,20001(A) VC HIT/RUN INJ/DEATH,5401,38.57238808,-121.4683488
1/8/06 2:18,3700 DIDCOT CIR,2,2A        ,501,459 PC  BURGLARY RESIDENCE,2204,38.63488762,-121.4598621
1/8/06 2:20,3651 NORWOOD AVE,2,2B        ,521,211 PC  ROBBERY UNSPECIFIED,1299,38.63392176,-121.4576639
1/8/06 2:30,1417 R ST,3,3A        ,765,MISSING PERSON I RPT,7000,38.56987859,-121.4910186
1/8/06 2:30,1947 SOUTH AVE,2,2A        ,516,487(A) GRAND THEFT-AUTO PARTS,2304,38.63297957,-121.4212696
1/8/06 2:36,E ST / 30TH ST,3,3C        ,811,242 PC  BATTERY CIVILIAN,1313,38.57858559,-121.4641608
1/8/06 2:45,4307 BURGESS DR,2,2A        ,233,12303.3 PC DEST DVC INTENT INJ,5207,38.64628124,-121.4553219
1/8/06 2:50,1696 ARDEN WAY,2,2C        ,628,TOWED/STORED VEH-14602.6,7000,38.59891162,-121.4258885
