cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/14/06 0:53,502 29TH ST,3,3B        ,728,243(D) PC BATT/CIVILIAN W/INJ,1315,38.5786943,-121.4656992
1/14/06 0:53,FLORIN RD / FRANKLIN BLVD,5,5B        ,1359,20002(A) HIT/RUN,5401,38.49601155,-121.4592772
1/14/06 1:00,1901 10TH ST,3,3A        ,774,NEIGHBORHOOD DISTURBANCE-I RPT,7000,38.57009493,-121.4977991
1/14/06 1:00,17TH ST / O ST,3,3B        ,766,459 PC  BURGLARY VEHICLE,2299,38.57221093,-121.4862799
1/14/06 1:15,1924 EL CAMINO AVE,2,2C        ,606,10851(A)VC TAKE VEH W/O OWNER,2404,38.61041617,-121.4223802
1/14/06 1:19,3040 LEONOR DR,1,1C        ,426,594(B)(2)(A) VANDALISM/ -$400,2999,38.62248644,-121.4894179
1/14/06 1:30,1815 10TH ST,3,3A        ,774,NEIGHBORHOOD DISTURBANCE-I RPT,7000,38.57091301,-121.4971183
1/14/06 1:51,DOS RIOS ST / N B ST,3,3A        ,709,11364 HS POSS DRUG PARAPH,3599,38.59053897,-121.4860325
1/14/06 2:00,AUBURN BLVD / BELL ST,2,          ,507,10851(A)VC TAKE VEH W/O OWNER,2404,38.6264676,-121.4106565
1/14/06 2:00,7767 LA RIVIERA DR,3,3C        ,888,459 PC  BURGLARY VEHICLE,2299,38.55575132,-121.411779
1/14/06 2:00,20TH ST / Q ST,3,3B        ,766,459 PC  BURGLARY VEHICLE,2299,38.56895726,-121.4832569
1/14/06 2:00,6120 27TH ST,4,4B        ,1326,487(A) GRAND THEFT-CLOUT-UNLOC,2305,38.51433105,-121.4780917
1/14/06 2:01,ARDEN WAY / HERITAGE LN,2,2C        ,619,20002(A) HIT/RUN,5401,38.60034763,-121.4286413
1/14/06 2:14,91 REDONDO AVE,2,2B        ,541,246 PC SHOOT OCCUP DWELL/VEH,5213,38.61955018,-121.4648925
1/14/06 2:15,5802 LOLET WAY,1,1A        ,102,246 PC SHOOT OCCUP DWELL/VEH,5213,38.68226149,-121.532093
1/14/06 2:20,SPROULE AVE / N 16TH ST,3,3A        ,707,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.59206781,-121.4791288
1/14/06 2:28,53RD AVE / DEMARET DR,4,4B        ,1344,12025(B)6 UNREG/CONCLED FIREAR,5202,38.50304384,-121.4839016
1/14/06 2:30,7489 SPICEWOOD DR,4,4C        ,1292,594(B)(1)PC  VANDALISM +$400,2999,38.48548348,-121.5384407
1/14/06 2:30,7489 SPICEWOOD DR,4,4C        ,1292,594(B)(1)PC  VANDALISM +$400,2999,38.48548348,-121.5384407
