cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/3/06 0:01,219 S ST,3,3A        ,772,484 PC-PETTY THEFT-COIN MACHIN,2307,38.57308322,-121.5075511
1/3/06 0:01,215 S ST,3,3A        ,772,484 PC-PETTY THEFT-COIN MACHIN,2307,38.57308322,-121.5075511
1/3/06 0:01,217 S ST,3,3A        ,772,484 PC-PETTY THEFT-COIN MACHIN,2307,38.57308322,-121.5075511
1/3/06 0:01,5720 HOLSTEIN WAY,4,4C        ,1227,459 PC  BURGLARY VEHICLE,2299,38.52186986,-121.5116968
1/3/06 0:01,1460 WOODRIDGE OAK WAY,1,1C        ,425,459 PC  BURGLARY VEHICLE,2299,38.61775373,-121.4947194
1/3/06 0:01,4782 KIT WAY,2,2A        ,222,484 PC   PETTY THEFT/INSIDE,2308,38.65467106,-121.4625907
1/3/06 0:01,1401 TIVERTON AVE,5,5A        ,1361,530.5 PC USE PERSONAL ID INFO,2604,38.49502703,-121.5030125
1/3/06 0:02,LAS PALMAS AVE / ALTOS AVE,2,2B        ,543,20002(A) HIT/RUN,5401,38.61867245,-121.4481266
1/3/06 0:02,8120 TIMBERLAKE WAY,5,5C        ,1639,TOWED/STORED VEH-14602.6,7000,38.46101961,-121.414127
1/3/06 0:05,7530 RUSH RIVER DR,4,4C        ,1292,211 PC  ROBBERY UNSPECIFIED,1299,38.48531018,-121.5356226
1/3/06 0:08,99 VILLAGE CIR,2,2A        ,238,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.64336682,-121.4216859
1/3/06 0:09,JIBBOOM ST / RICHARDS BLVD,3,3A        ,721,10851 VC AUTO THEFT LOCATE,2404,38.59667389,-121.5056982
1/3/06 0:22,1ST AVE / ALHAMBRA BLVD,6,6A        ,1011,12420 PC SELL/TRANSP TEAR GAS,5299,38.55513128,-121.4728661
1/3/06 0:26,5560 MCGLASHAN ST,6,6B        ,1084,594(B)(1)PC  VANDALISM +$400,2999,38.52512948,-121.4487903
1/3/06 0:38,19TH ST / CAPITOL AVE,3,3M        ,746,10851 VC AUTO THEFT LOCATE,2404,38.57372161,-121.4826732
1/3/06 0:41,6815 24TH ST,4,4B        ,1346,MISCELLANEOUS I RPT (ZMISC),7000,38.50290045,-121.4819248
1/3/06 1:00,4918 KOKOMO DR,1,1A        ,123,487(A) GRAND THEFT-CLOUT-UNLOC,2305,38.66172026,-121.527605
1/3/06 2:00,2412 E ST,3,3B        ,728,10851(A)VC TAKE VEH W/O OWNER,2404,38.58048952,-121.4715453
1/3/06 2:00,610 BERCUT DR,3,3A        ,701,459 PC  BURGLARY BUSINESS,2203,38.60055347,-121.4985749
1/3/06 2:00,7767 LA RIVIERA DR,3,3C        ,888,459 PC  BURGLARY VEHICLE,2299,38.55463027,-121.4116414
1/3/06 2:01,23RD ST / CAPITOL AVE,3,3B        ,747,11364 HS POSS DRUG PARAPH,3599,38.5722972,-121.4773354
1/3/06 2:35,4673 DANROTH DR,2,2A        ,222,459 PC  BURGLARY VEHICLE,2299,38.65300918,-121.4618713
1/3/06 2:54,1245 27TH AVE,4,4A        ,1208,594(B)(1)PC  VANDALISM +$400,2999,38.52845688,-121.5128857
1/3/06 3:00,1470 MATHEWS WAY,5,5A        ,1371,THREATS - I RPT,7000,38.48972495,-121.5024485
1/3/06 3:05,715 L ST,3,3M        ,742,211 PC  ROBBERY UNSPECIFIED,1299,38.57905171,-121.4976906
1/3/06 3:07,6230 GREENHAVEN DR,4,4C        ,1265,10851 VC AUTO THEFT LOCATE,2404,38.51382164,-121.5269234
1/3/06 3:15,1045 GRAND AVE,2,2A        ,504,594(B)(1)PC  VANDALISM +$400,2999,38.63684482,-121.4423353
1/3/06 4:00,1824 DAWNELLE WAY,1,1A        ,106,487(A) PC GRAND THEFT,2303,38.68251335,-121.5015993
1/3/06 4:16,950 ELEANOR AVE,2,2B        ,563,BATTERY - I RPT,7000,38.61586018,-121.4445924
1/3/06 4:57,4555 FRANCIS CT,4,4A        ,956,187(A)  HOMICIDE,999,38.53402736,-121.4978746
1/3/06 4:57,4555 FRANCIS CT,4,4A        ,956,MISSING PERSON,7000,38.53402736,-121.4978746
1/3/06 5:23,2170 20TH AVE,4,4A        ,957,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.53432365,-121.488409
1/3/06 5:30,3900 ROSEVILLE RD,2,2A        ,507,10851(A)VC TAKE VEH W/O OWNER,2404,38.63908268,-121.4042501
1/3/06 5:35,416 28TH ST,3,3B        ,718,5150 WI DANGER SELF/OTHERS,7000,38.57984491,-121.4669044
1/3/06 6:30,3800 DIDCOT CIR,2,2A        ,501,459 PC  BURGLARY RESIDENCE,2204,38.63535473,-121.4622882
1/3/06 6:39,TRUXEL RD / I 80 EB,1,1B        ,402,496(A) RECEIVE STOLEN PROPERTY,2803,38.63365507,-121.500334
1/3/06 7:00,8531 THYS CT,6,6C        ,1411,BUSINESS PERMITS - I RPT,7000,38.51928736,-121.3889165
1/3/06 7:27,BROADWAY / 20TH ST,4,4A        ,907,TOWED/STORED VEHICLE,7000,38.56010621,-121.4867588
1/3/06 7:30,7024 MAITA CIR,6,6C        ,1112,459 PC  BURGLARY RESIDENCE,2204,38.5404985,-121.4212258
1/3/06 7:40,3526 37TH ST,6,6A        ,1041,594(B)(2)(A) VANDALISM/ -$400,2999,38.54219716,-121.4673115
