cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/24/06 11:00,547 L ST,3,3M        ,742,243.4(A) SEXUAL BATTERY,3699,38.58184562,-121.5011657
1/24/06 11:00,1700 K ST,3,3M        ,746,242 PC  BATTERY CIVILIAN,1313,38.57621825,-121.4840333
1/24/06 11:01,3125 CALLECITA ST,2,2B        ,545,290(F)1 W/I 5 DAYS ADD CHANGE,3699,38.62473388,-121.4375154
1/24/06 11:07,COLCHESTER AVE / GIBRALTAR ST,1,1A        ,304,TOWED/STORED VEH-14602.6,7000,38.65121663,-121.5349582
1/24/06 11:08,4124 22ND ST,4,4A        ,957,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.53700426,-121.4885401
1/24/06 11:09,BANNON CREEK DR / MILLCREEK DR,1,1B        ,423,TOWED/STORED VEH-14602.6,7000,38.61653377,-121.502792
1/24/06 11:16,1500 W EL CAMINO AVE,1,1B        ,444,211 PC  ROBBERY UNSPECIFIED,1299,38.61211702,-121.4948783
1/24/06 11:30,3500 FLORIN RD,5,5B        ,1367,459 PC  BURGLARY VEHICLE,2299,38.49407763,-121.4673944
1/24/06 11:33,FRANKLIN BLVD / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52488785,-121.4717471
1/24/06 11:39,5028 FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52950126,-121.4729994
1/24/06 11:40,DEL PASO BLVD / ARDEN WAY,2,2C        ,611,TRAFFIC-ACCIDENT INJURY,5400,38.6061587,-121.4590823
1/24/06 11:45,3501 1ST AVE,6,6A        ,1013,CHILD WELFARE - I RPT,7000,38.55396592,-121.4672341
1/24/06 11:48,26TH ST / H ST,3,3B        ,728,530.5 PC USE PERSONAL ID INFO,2604,38.57673576,-121.4709329
1/24/06 11:55,VALLEY HI DR / BAMFORD DR,5,5C        ,1624,211 PC  ROBBERY UNSPECIFIED,1299,38.4706931,-121.4271773
1/24/06 12:00,6366 MACK RD,5,5C        ,1623,484 PC   PETTY THEFT/INSIDE,2308,38.47295223,-121.4281268
1/24/06 12:00,2423 BOXWOOD ST,2,2C        ,603,HARASSMENT - I RPT,7000,38.60973497,-121.4465194
1/24/06 12:00,291 ALDEBURGH CIR,1,1A        ,304,484 PETTY THEFT/LICENSE PLATE,2399,38.65170411,-121.5387578
1/24/06 12:00,200 P ST,3,3A        ,762,459 PC  BURGLARY VEHICLE,2299,38.57585352,-121.5068254
1/24/06 12:02,DUCKHORN DR / DRAGONFLY CIR,1,1A        ,345,TOWED/STORED VEHICLE,7000,38.6305534,-121.5227706
1/24/06 12:05,FOLSOM BLVD / 32ND ST,3,3C        ,841,ASSAULT WITH WEAPON - I RPT,7000,38.56811616,-121.464939
1/24/06 12:05,W EL CAMINO AVE / REINER WAY,1,1C        ,435,TRAFFIC-ACCIDENT-NON INJURY,5400,38.61291591,-121.4904489
1/24/06 12:07,3301 FONG RANCH RD,1,1B        ,404,GANG ACTIVITY - I RPT,7000,38.63020663,-121.4959999
1/24/06 12:11,300 CAPITOL MALL,3,3M        ,752,475(C) PASS FORGED NOTE,2506,38.57868528,-121.5037764
1/24/06 12:22,RIO LINDA BLVD / JESSIE AVE,2,2A        ,234,TRAFFIC-ACCIDENT-NON INJURY,5400,38.64394428,-121.4477453
1/24/06 12:26,FRANKLIN BLVD / FRUITRIDGE RD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52488785,-121.4717471
1/24/06 12:28,18TH AVE / FRANKLIN BLVD,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53627722,-121.4745855
1/24/06 12:31,6879 14TH AVE,6,6C        ,1121,415(1) PC DISTURB PEACE/FIGHT,5311,38.54146972,-121.4254625
1/24/06 12:35,FRANKLIN BLVD / 20TH AVE,4,4B        ,958,TOWED/STORED VEHICLE,7000,38.53452891,-121.4741684
1/24/06 12:45,1135 RICHARDS BLVD,3,3A        ,703,MISCELLANEOUS I RPT (ZMISC),7000,38.5952625,-121.4855296
1/24/06 13:00,360 BARNHART CIR,1,1A        ,104,CHILD CUSTODY - I RPT,7000,38.67520381,-121.514569
1/24/06 13:00,2801 L ST,3,3B        ,748,MISSING PERSON,7000,38.57201606,-121.4692575
1/24/06 13:06,26TH AVE / FRANKLIN BLVD,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52904451,-121.4727965
1/24/06 13:10,1211 SITKA ST,3,3A        ,709,20002(A) HIT/RUN,5401,38.59367176,-121.4828749
1/24/06 13:13,FRANKLIN BLVD / 9TH AVE,4,4A        ,937,TOWED/STORED VEH-14602.6,7000,38.54388351,-121.4758022
1/24/06 13:19,28TH ST / BROADWAY,4,4A        ,908,TOWED/STORED VEH-14602.6,7000,38.55735796,-121.4764341
1/24/06 13:21,721 DIXIEANNE AVE,2,2C        ,603,PERSON INFORMATION - I RPT,7000,38.60956685,-121.4504263
1/24/06 13:24,2250 68TH AVE,5,5A        ,1384,GANG ACTIVITY - I RPT,7000,38.48934244,-121.4859396
1/24/06 13:27,FRANKLIN BLVD / 29TH AVE,4,4B        ,969,TOWED/STORED VEH-14602.6,7000,38.52659231,-121.4721784
1/24/06 13:30,7155 24TH ST,4,4B        ,1356,10851(A)VC TAKE VEH W/O OWNER,2404,38.49622629,-121.4821968
1/24/06 13:30,1910 J ST,3,3B        ,746,484 PC PETTY THEFT,2399,38.57639629,-121.4808628
