cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/5/06 17:37,49TH ST / BROADWAY,6,6B        ,1007,TOWED/STORED VEH-14602.6,7000,38.54674127,-121.4501933
1/5/06 17:49,1 GOFF CT,2,2A        ,231,MISSING PERSON,7000,38.65008296,-121.4686236
1/5/06 17:54,LA FRESA CT / SHINING STAR DR,5,5B        ,1602,11364 HS POSS DRUG PARAPH,3599,38.48728104,-121.4561046
1/5/06 17:59,3025 ACADEMY WAY,2,2B        ,556,211 PC ROBBERY- BUSINESS,1299,38.6230651,-121.4248084
1/5/06 17:59,CLAUDIA DR / FREEPORT BLVD,4,4C        ,986,TRAFFIC-ACCIDENT INJURY,5400,38.52224238,-121.4980099
1/5/06 17:59,W EL CAMINO AVE / GATEWAY OAKS DR,1,1B        ,421,TOWED/STORED VEH-14602.6,7000,38.61437028,-121.5171426
1/5/06 18:00,26 PARKSHORE CIR,4,4C        ,1274,487(A) PC GRAND THEFT,2303,38.50108389,-121.5264068
1/5/06 18:00,28TH ST / L ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.57164676,-121.4701627
1/5/06 18:00,3741 58TH ST,6,6B        ,1056,459 PC  BURGLARY RESIDENCE,2204,38.54068756,-121.4384155
1/5/06 18:00,8541 YOUNGER CREEK DR,6,6C        ,1427,10851(A)VC TAKE VEH W/O OWNER,2404,38.51718828,-121.388176
1/5/06 18:00,3637 CYPRESS ST,2,2A        ,513,SUSP PERS-NO CRIME - I RPT,7000,38.63446175,-121.4452806
1/5/06 18:08,COLFAX ST / EL CAMINO AVE,2,2C        ,551,TRAFFIC-ACCIDENT INJURY,5400,38.61112822,-121.4642627
1/5/06 18:23,4850 FREEPORT BLVD,4,4A        ,965,484 PETTY THEFT-SHOPLIFT,2303,38.53085892,-121.4960651
1/5/06 18:28,4120 DOSS WAY,5,5B        ,1369,10851 VC AUTO THEFT LOCATE,2404,38.49142905,-121.4582078
1/5/06 18:30,7559 SKELTON WAY,5,5A        ,1393,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.48367557,-121.4885865
1/5/06 18:30,7289 17TH ST,5,5A        ,1361,MISSING PERSON,7000,38.4925509,-121.4987217
1/5/06 18:30,FRANKLIN BLVD / ATLAS AVE,4,4B        ,969,NON INJ HR/MAIL OUT REPORT,7000,38.53159017,-121.4734384
1/5/06 18:30,8545 FOLSOM BLVD,3,3C        ,1116,HARASSMENT - I RPT,7000,38.55013285,-121.3894636
1/5/06 18:34,3525 MAY ST,2,2B        ,523,11532(A)HS LOITER DRG ACTIVITY,3599,38.6322434,-121.4430679
1/5/06 18:35,1814 19TH ST,3,3A        ,776,487(A) PC GRAND THEFT-SHOPLIFT,2303,38.56796664,-121.4852542
1/5/06 18:37,845 EL CAMINO AVE,2,2B        ,564,11364 HS POSS DRUG PARAPH,3599,38.61138598,-121.4472415
1/5/06 18:43,K ST / 11TH ST,3,3M        ,744,2800.2(A) VC EVADING/RECKLESS,5499,38.57884551,-121.4925953
1/5/06 18:48,600 K ST,3,3M        ,742,475(A)PC POSS FORGED CHK/NOTE,2506,38.5797426,-121.4987072
1/5/06 19:00,5637 MACK RD,5,5C        ,1606,211 PC ROBBERY-PURSE SNATCH,1210,38.47431447,-121.4348784
1/5/06 19:00,50 PARKLITE CIR,4,4C        ,1274,459 PC  BURGLARY VEHICLE,2299,38.50476176,-121.526669
1/5/06 19:00,5627 GREENBRAE RD,4,4C        ,1225,594(B)(2)(A) VANDALISM/ -$400,2999,38.52363278,-121.5175955
1/5/06 19:10,4240 U ST,6,6B        ,1004,5150 WI DANGER SELF/OTHERS,7000,38.55642737,-121.455081
1/5/06 19:15,N ST / 28TH ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.56940229,-121.4711377
1/5/06 19:17,295 LINDLEY DR,2,2B        ,541,10851 VC AUTO THEFT LOCATE,2404,38.62054971,-121.4595717
1/5/06 19:18,6305 PANTANO DR,6,6C        ,1422,459 PC  BURGLARY RESIDENCE,2204,38.51207103,-121.4231478
1/5/06 19:26,6001 RIZA AVE,6,6C        ,1441,HARASSMENT - I RPT,7000,38.50553737,-121.4357391
1/5/06 19:35,7376 FRANKLIN BLVD,5,5B        ,1602,FAMILY DISTURBANCE - I RPT,7000,38.48943682,-121.4561511
1/5/06 19:40,1085 WESTWARD WAY,1,1C        ,416,11350(A)HS POSS CNTRL SUBST,3532,38.62645306,-121.4854095
1/5/06 19:41,2832 AQUINO DR,1,1B        ,422,242 PC  BATTERY CIVILIAN,1313,38.6172378,-121.5107812
1/5/06 19:43,3300 12TH AVE,6,6A        ,1051,11350(A)HS POSS CNTRL SUBST,3532,38.54097213,-121.4708274
1/5/06 19:54,1820 J ST,3,3M        ,746,CASUALTY REPORT,7000,38.57686937,-121.48165
1/5/06 19:56,5301 FREEPORT BLVD,4,4B        ,976,SUSP PERS-NO CRIME - I RPT,7000,38.52663259,-121.4959901
1/5/06 19:56,COLLEGE TOWN DR / LA RIVIERA DR,3,3C        ,888,TRAFFIC-ACCIDENT-NON INJURY,5400,38.55529508,-121.4106183
1/5/06 20:00,2750 SUTTERVILLE RD,4,4B        ,958,MISSING PERSON,7000,38.53881527,-121.479014
1/5/06 20:00,K ST / 28TH ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.57274295,-121.4696858
