cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/28/06 8:57,1000 FRIENZA AVE,2,2B        ,564,10851 VC AUTO THEFT LOCATE,2404,38.61286363,-121.4427258
1/28/06 9:00,1461 MEADOWVIEW RD,5,5A        ,1391,10851(A)VC TAKE VEH W/O OWNER,2404,38.48285946,-121.5029365
1/28/06 9:00,3550 MARYSVILLE BLVD,2,2B        ,526,FOUND PROPERTY - I RPT,7000,38.63228581,-121.4303283
1/28/06 9:00,4919 MARYSVILLE BLVD,2,2A        ,224,CASUALTY REPORT,7000,38.65658596,-121.4430247
1/28/06 9:00,3301 ARENA BLVD,1,1A        ,303,484 PETTY THEFT/LICENSE PLATE,2399,38.64378844,-121.5341593
1/28/06 9:00,7780 CENTER PKWY,5,5B        ,1604,10851(A)VC TAKE VEH W/O OWNER,2404,38.47489614,-121.4375984
1/28/06 9:43,MCMAHON DR / STOCKTON BLVD,6,          ,1401,TOWED/STORED VEHICLE,7000,38.51881709,-121.4397584
1/28/06 9:46,ALTOS AVE / ELEANOR AVE,2,2B        ,552,MISCELLANEOUS I RPT (ZMISC),7000,38.61661868,-121.449322
1/28/06 10:00,1689 ARDEN WAY,2,2C        ,619,MISCELLANEOUS I RPT (ZMISC),7000,38.59994183,-121.4276508
1/28/06 10:00,2958 S MEADOWS PL,5,5A        ,1365,211 PC  ROBBERY UNSPECIFIED,1299,38.49347928,-121.4704421
1/28/06 10:00,3724 47TH ST,6,6A        ,1053,MISSING PERSON,7000,38.54066622,-121.4517155
1/28/06 10:00,10 CESPITOSE CT,1,1B        ,404,LOST PROPERTY - I RPT,7000,38.63075126,-121.4862116
1/28/06 10:00,2642 43RD ST,6,6A        ,1015,TOWED/STORED VEHICLE,7000,38.55136292,-121.4572213
1/28/06 10:04,STOCKTON BLVD / T ST,6,6B        ,1004,MISSING PERSON I RPT,7000,38.55952278,-121.4622826
1/28/06 10:15,5500 24TH ST,4,4B        ,976,484 PC   PETTY THEFT/INSIDE,2308,38.52555689,-121.4836969
1/28/06 10:15,1601 ARDEN WAY,2,2C        ,618,484 PC PETTY THEFT,2399,38.60240036,-121.4295032
1/28/06 10:15,2400 DEL PASO BLVD,2,2B        ,564,484 PETTY THEFT-PURSE SNATCH,2302,38.61140992,-121.4476543
1/28/06 10:15,HOGAN DR / 47TH AVE,4,4B        ,1333,TOWED/STORED VEHICLE,7000,38.51018807,-121.4880681
1/28/06 10:25,328 LINDLEY DR,2,2B        ,541,MISCELLANEOUS I RPT (ZMISC),7000,38.62042639,-121.457861
1/28/06 10:45,W EL CAMINO AVE / STONECREEK DR,1,1B        ,435,NON INJ HR/MAIL OUT REPORT,7000,38.61292566,-121.4932977
1/28/06 10:53,3701 FRANKLIN BLVD,4,4B        ,958,FOUND EVIDENCE-NON NARC -I RPT,7000,38.54085269,-121.4753525
1/28/06 11:00,113 K ST,3,3M        ,741,484 PETTY THEFT-SHOPLIFT,2303,38.58245363,-121.5052755
1/28/06 11:00,BROADWAY / 26TH ST,4,4A        ,908,LOST PROPERTY - I RPT,7000,38.55805348,-121.4790449
1/28/06 11:00,734 SOUTH AVE,2,2B        ,522,603  FORCED ENTRY/PROP DAMAGE,2999,38.63221601,-121.4488234
1/28/06 11:30,7767 LA RIVIERA DR,3,3C        ,888,MISSING PERSON,7000,38.55575132,-121.411779
1/28/06 11:45,16TH AVE / 36TH ST,6,6A        ,1051,12671 HS SALE/POSS ILLGL FRWRK,5599,38.5376211,-121.4676218
1/28/06 11:45,TRUXEL RD / DEL PASO RD,1,1A        ,145,VANDALISM - I RPT,7000,38.65599922,-121.5120524
1/28/06 12:00,1155 W EL CAMINO AVE,1,1C        ,436,10851(A)VC TAKE VEH W/O OWNER,2404,38.61308889,-121.4879558
1/28/06 12:00,3 BIXBY CT,1,1A        ,115,FOUND PROPERTY - I RPT,7000,38.66706644,-121.5149397
1/28/06 12:00,7806 CENTER PKWY,5,5B        ,1621,10851(A)VC TAKE VEH W/O OWNER,2404,38.47377656,-121.4383197
1/28/06 12:00,3127 BELDEN ST,2,2B        ,544,459 PC  BURGLARY RESIDENCE,2204,38.62503478,-121.4418186
1/28/06 12:00,2953 35TH ST,6,6A        ,1022,459 PC  BURGLARY RESIDENCE,2204,38.54913129,-121.4692389
1/28/06 12:00,NORTHGATE BLVD / SAN JUAN RD,1,1C        ,419,484 PETTY THEFT/LICENSE PLATE,2399,38.6296517,-121.4755286
1/28/06 12:00,2751 WILMINGTON AVE,4,4B        ,958,459 PC  BURGLARY BUSINESS,2203,38.53874125,-121.4778223
1/28/06 12:00,2428 38TH AVE,4,4B        ,1306,484 PETTY THEFT/LICENSE PLATE,2399,38.51848156,-121.4814552
1/28/06 12:00,FRUITRIDGE RD / STOCKTON BLVD,6,6B        ,1086,LOST PROPERTY - I RPT,7000,38.52497346,-121.4425904
1/28/06 12:14,22 CADILLAC DR,3,3C        ,878,CASUALTY REPORT,7000,38.57495865,-121.418725
1/28/06 12:39,2361 NORTHGATE BLVD,1,1C        ,447,TRAFFIC-ACCIDENT-NON INJURY,5400,38.60968463,-121.4770508
1/28/06 13:06,W EL CAMINO AVE / NORTHGATE BLVD,1,1C        ,429,20002(A) HIT/RUN,5401,38.61124309,-121.4755625
1/28/06 13:30,3015 POWER INN RD,6,6C        ,1124,594(B)(2)(A)VANDALISM GRAF-400,2999,38.54701012,-121.4089209
