cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/17/06 13:10,3661 TRUXEL RD,1,1A        ,337,BUSINESS PERMITS - I RPT,7000,38.63589608,-121.5055312
1/17/06 13:13,3500 FLORIN RD,5,5B        ,1367,451(D) PC  ARSON OF PROPERTY,2099,38.49407763,-121.4673944
1/17/06 13:20,MCCLATCHY WAY / DUDLEY WAY,4,4A        ,903,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.55996267,-121.5061519
1/17/06 13:22,8263 SUNNY CREEK WAY,5,5C        ,1637,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.46003018,-121.4232326
1/17/06 13:26,2146 SOUTH AVE,2,2B        ,527,273.6(A) PC VIO DV COURT ORDER,5007,38.63248017,-121.4164146
1/17/06 13:27,6879 14TH AVE,6,6C        ,1121,GANG ACTIVITY - I RPT,7000,38.54146972,-121.4254625
1/17/06 13:30,1021 ACACIA AVE,2,2B        ,544,MISSING PERSON,7000,38.62234262,-121.4432958
1/17/06 13:30,2549 69TH AVE,5,5A        ,1386,594(B)(2)(A) VANDALISM/ -$400,2999,38.48714497,-121.4784231
1/17/06 13:30,3150 I ST,3,3C        ,831,484 PC   PETTY THEFT/INSIDE,2308,38.57325365,-121.4637147
1/17/06 13:31,1301 ETHAN WAY,2,2C        ,637,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.59025226,-121.4201014
1/17/06 13:40,FREEPORT BLVD / SUTTERVILLE RD,4,4A        ,957,NON INJ HR/MAIL OUT REPORT,7000,38.53514629,-121.4937694
1/17/06 13:45,FLORIN PERKINS RD / KIEFER BLVD,3,3C        ,1126,TRAFFIC-ACCIDENT-NON INJURY,5400,38.54654137,-121.3921168
1/17/06 14:00,1008 24TH ST,3,3B        ,747,487(A) PC GRAND THEFT,2303,38.57493609,-121.4749164
1/17/06 14:00,430 HARDING AVE,1,1C        ,449,459 PC  BURGLARY RESIDENCE,2204,38.60802229,-121.4725801
1/17/06 14:05,SUTTERVILLE RD / FRANKLIN BLVD,4,4B        ,937,11350(A)HS POSS CNTRL SUBST,3532,38.54106323,-121.47576
1/17/06 14:07,545 K ST,3,3M        ,742,11350(B)HS POSSESS QUAALUDES,3582,38.58052209,-121.4986248
1/17/06 14:10,FRUITRIDGE RD / MARTIN LUTHER KING JR BL,6,          ,1081,TOWED/STORED VEH-14602.6,7000,38.52495123,-121.4646263
1/17/06 14:23,SAINTSBURY DR / DUCKHORN DR,1,1A        ,334,TOWED/STORED VEH-14602.6,7000,38.63513882,-121.5253761
1/17/06 14:25,813 SAN JUAN RD,1,1C        ,405,273.6(A) PC VIO DV COURT ORDER,5007,38.62975579,-121.4815734
1/17/06 14:35,8TH ST / K ST,3,3M        ,742,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.57991197,-121.4966071
1/17/06 14:40,ROSEVILLE RD / MARCONI CIR,2,2C        ,557,653K PC POSS/SELL SWITCHBLADE,5212,38.62266496,-121.4222039
1/17/06 14:41,8140 EDDINGTON WAY,5,5C        ,1634,FOUND PROPERTY - I RPT,7000,38.46118894,-121.4428191
1/17/06 14:43,15TH AVE / 60TH ST,6,6B        ,1067,10851 VC AUTO THEFT LOCATE,2404,38.53863631,-121.4344635
1/17/06 14:44,581 PICO WAY,3,3C        ,824,TOWED/STORED VEHICLE,7000,38.57190252,-121.4433291
1/17/06 14:45,150 CREEKS EDGE WAY,5,5B        ,1602,THREATS - I RPT,7000,38.4855939,-121.4564494
1/17/06 14:46,3301 FONG RANCH RD,1,1B        ,404,243.2(A)(1) BATT/SCHOOL INJURY,1315,38.63020663,-121.4959999
1/17/06 15:00,SAN JUAN RD / TRUXEL RD,1,1B        ,404,308(B) PC MINOR POSS TOBACCO,5599,38.62741952,-121.4978994
1/17/06 15:00,3050 DEL PASO BLVD,2,2B        ,546,459 PC  BURGLARY RESIDENCE,2204,38.62274838,-121.4307335
1/17/06 15:00,2623 41ST ST,6,6A        ,1015,459 PC  BURGLARY RESIDENCE,2204,38.5513046,-121.4582532
1/17/06 15:00,833 CALVADOS AVE,2,2C        ,603,10851 VC AUTO THEFT LOCATE,2404,38.60764526,-121.447659
1/17/06 15:00,1021 FRONT ST,3,3M        ,741,484 PETTY THEFT-SHOPLIFT,2303,38.58278889,-121.5053361
1/17/06 15:05,6300 EHRHARDT AVE,5,5C        ,1646,JUVENILE PROBLEMS - I RPT,7000,38.45400615,-121.428879
1/17/06 15:10,VALLEJO WAY / MUIR WAY,4,4A        ,913,211 PC  ROBBERY UNSPECIFIED,1299,38.55714501,-121.5067204
1/17/06 15:15,1135 RICHARDS BLVD,3,3A        ,703,487(A) GRAND THEFT-INSIDE,2308,38.5952625,-121.4855296
1/17/06 15:16,65TH STREET EXPY / ELDER CREEK RD,6,6C        ,1422,TRAFFIC-ACCIDENT-NON INJURY,5400,38.51052171,-121.4274484
1/17/06 15:16,7574 SKELTON WAY,5,5A        ,1393,TOWED/STORED VEHICLE,7000,38.48252455,-121.4891013
1/17/06 15:19,3814 SAINTSBURY DR,1,1A        ,333,TOWED/STORED VEH-14602.6,7000,38.63855311,-121.5296877
1/17/06 15:20,1103 N B ST,3,3A        ,705,11364 HS POSS DRUG PARAPH,3599,38.59118394,-121.4865771
1/17/06 15:29,5770 FREEPORT BLVD,4,4C        ,985,1551(A) FUGITIVE FROM JUSTICE,4902,38.52199137,-121.4990149
1/17/06 15:30,8395 FOLSOM BLVD,3,3C        ,1115,241(B) ASSAULT ON POLICE OFFIC,1313,38.54711178,-121.3956435
