cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/30/06 0:01,723 R ST,3,3A        ,763,487(A) GRAND THEFT-COIN MACHIN,2307,38.57243004,-121.5005845
1/30/06 0:01,621 S ST,3,3A        ,773,487(A) PC GRAND THEFT,2303,38.57170184,-121.5023734
1/30/06 0:01,5265 I ST,3,3C        ,835,459 PC  BURGLARY RESIDENCE,2204,38.56775515,-121.4385767
1/30/06 0:01,8201 POWER RIDGE RD,6,6C        ,1145,594(B)(2)(A) VANDALISM/ -$400,2999,38.53073649,-121.4038889
1/30/06 0:01,1040 RIO LN,4,4A        ,1203,487(A) GRAND THEFT-INSIDE,2308,38.53269738,-121.5196388
1/30/06 0:01,1423 19TH ST,3,3B        ,766,594(B)(2)(A)VANDALISM GRAF-400,2999,38.5717991,-121.4832083
1/30/06 0:01,8310 JACKSON RD,6,6C        ,1124,487(A) GRAND THEFT-AUTO PARTS,2304,38.54609328,-121.3993829
1/30/06 0:01,100 BICENTENNIAL CIR,3,3C        ,1102,530.5 PC USE PERSONAL ID INFO,2604,38.55213345,-121.4055845
1/30/06 0:33,I 5 NB / S LAND PARK DR,4,4C        ,1288,5150 WI DANGER SELF/OTHERS,7000,38.48889933,-121.5136342
1/30/06 0:52,7400 FLORES WAY,5,5A        ,1396,594(B)(2)(A) VANDALISM/ -$400,2999,38.48606988,-121.475678
1/30/06 1:00,4820 47TH ST,6,6B        ,1084,10851(A)VC TAKE VEH W/O OWNER,2404,38.53182855,-121.4526189
1/30/06 1:00,SAMOS WAY / MACK RD,5,5B        ,1614,211 PC  ROBBERY UNSPECIFIED,1299,38.47938006,-121.461782
1/30/06 1:30,7500 HOSPITAL DR,5,5C        ,1639,LOST PROPERTY - I RPT,7000,38.46337225,-121.4161718
1/30/06 1:30,5727 GILGUNN WAY,4,4C        ,985,VANDALISM - I RPT,7000,38.5225465,-121.5048587
1/30/06 1:39,955 43RD AVE,4,4C        ,1251,RECOVERED PROPERTY - I RPT,7000,38.51724271,-121.5241571
1/30/06 1:41,1224 ISABEL ST,3,3A        ,709,5150 WI DANGER SELF/OTHERS,7000,38.59367176,-121.4828749
1/30/06 1:43,PELL CIR / PELL DR,2,2A        ,221,TOWED/STORED VEHICLE,7000,38.64235952,-121.4700151
1/30/06 2:22,CENTER PKWY / VALLEY HI DR,5,5B        ,1623,11364 HS POSS DRUG PARAPH,3599,38.46377975,-121.4312631
1/30/06 2:28,STOCKTON BLVD / 11TH AVE,6,6A        ,1054,23153(A) VC DUI CAUSE INJURY,5404,38.54195686,-121.4511462
1/30/06 2:44,21ST AVE / 71ST ST,6,6C        ,1131,TOWED/STORED VEH-14602.6,7000,38.53236461,-121.4211484
1/30/06 2:45,2150 BELL AVE,2,2A        ,237,459 PC  BURGLARY BUSINESS,2203,38.64645661,-121.4168744
1/30/06 2:56,3519 3RD AVE,6,6A        ,1013,11364 HS POSS DRUG PARAPH,3599,38.55181875,-121.4678656
1/30/06 3:20,BAKER AVE / STOCKTON BLVD,6,          ,1064,11364 HS POSS DRUG PARAPH,3599,38.53266824,-121.4461521
1/30/06 3:34,4465 MONTRIL WAY,5,5B        ,1618,5150 WI DANGER SELF/OTHERS,7000,38.46985247,-121.4514452
1/30/06 3:55,SONOMA AVE / HIGH ST,2,2B        ,545,11357(B)HS POSS -28.5GR MARIJ,3562,38.6237933,-121.4349571
1/30/06 3:58,7040 20TH ST,4,4B        ,1351,10851 VC AUTO THEFT LOCATE,2404,38.49707928,-121.4925018
1/30/06 4:00,7695 MILLROY WAY,5,5C        ,1605,10851(A)VC TAKE VEH W/O OWNER,2404,38.47799614,-121.4369976
1/30/06 4:00,2328 CONNIE DR,2,2C        ,606,594(B)(2)(A) VANDALISM/ -$400,2999,38.60845211,-121.4205903
1/30/06 4:00,3501 MEADOWVIEW RD,5,5B        ,1399,ROBBERY - I RPT,7000,38.48160193,-121.4654193
1/30/06 4:19,8140 INDUSTRIAL PKWY,6,6C        ,1406,451(D) PC  ARSON OF PROPERTY,2099,38.51541882,-121.4069526
1/30/06 4:35,633 SAN MIGUEL WAY,3,3C        ,823,459 PC  BURGLARY RESIDENCE,2204,38.57333372,-121.4520801
1/30/06 4:52,14TH AVE / STOCKTON BLVD,6,          ,1054,TOWED/STORED VEH-14602.6,7000,38.53941555,-121.4497148
1/30/06 5:07,1131 11TH ST,3,3M        ,744,594(B)(1)PC  VANDALISM +$400,2999,38.5780037,-121.4928671
1/30/06 5:11,71 DANVILLE WAY,2,2B        ,531,10851 VC AUTO THEFT LOCATE,2404,38.6255448,-121.4673258
1/30/06 5:18,SANTIAGO AVE / COLFAX ST,2,2B        ,551,10851 VC AUTO THEFT LOCATE,2404,38.61214737,-121.4637581
1/30/06 5:22,40TH AVE / 24TH ST,4,4B        ,1306,IMPOUNDED VEHICLE,7000,38.51603145,-121.4831332
1/30/06 5:30,5303 FRANKLIN BLVD,4,4B        ,969,FOUND PROPERTY - I RPT,7000,38.52718667,-121.4712477
1/30/06 6:00,7000 FRANKLIN BLVD,5,5B        ,1359,484 PETTY THEFT/LICENSE PLATE,2399,38.49940254,-121.4627597
1/30/06 6:00,819 SAN JUAN RD,1,1C        ,405,459 PC  BURGLARY RESIDENCE,2204,38.62937447,-121.4816532
1/30/06 6:08,6 EAGLE ROCK CT,6,6C        ,1422,10851 VC AUTO THEFT LOCATE,2404,38.51290623,-121.4199397
