cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/2/06 16:44,CALVINE RD / BRUCEVILLE RD,5,5C        ,1654,TRAFFIC-ACCIDENT INJURY,5400,38.44973707,-121.4180465
1/2/06 16:49,1896 ARDEN WAY,2,2C        ,628,503 PC   EMBEZZLEMENT,2799,38.59664183,-121.423349
1/2/06 16:50,3927 MARYSVILLE BLVD,2,2A        ,505,459 PC  BURGLARY BUSINESS,2203,38.63931448,-121.4295789
1/2/06 17:00,5100 STOCKTON BLVD,6,6B        ,1084,10851(A)VC TAKE VEH W/O OWNER,2404,38.52823386,-121.4456482
1/2/06 17:00,1470 JANRICK AVE,5,5A        ,1501,242 PC  BATTERY CIVILIAN,1313,38.47602372,-121.5014051
1/2/06 17:00,5210 SHORTWAY DR,5,5C        ,1644,594(B)(2)(A) VANDALISM/ -$400,2999,38.45541339,-121.4420784
1/2/06 17:03,3RD ST / L ST,3,3M        ,742,20002(A) HIT/RUN,5401,38.58057689,-121.5036968
1/2/06 17:04,14TH ST / P ST,3,3A        ,765,TRAFFIC-ACCIDENT INJURY,5400,38.57218405,-121.4907608
1/2/06 17:15,2460 FLORIN RD,5,5A        ,1363,9.04.050 A DRINKING IN PUBLIC,7399,38.49543922,-121.4799768
1/2/06 17:45,1730 O ST,3,3B        ,766,459 PC  BURGLARY RESIDENCE,2204,38.57163324,-121.4854271
1/2/06 17:47,1421 OREGON DR,4,4A        ,964,TOWED/STORED VEHICLE,7000,38.52736754,-121.504668
1/2/06 17:50,5824 ANNRUD WAY,4,4C        ,1227,459 PC  BURGLARY RESIDENCE,2204,38.52062063,-121.5084967
1/2/06 17:51,ARCADE BLVD / CLAY ST,2,2B        ,545,TOWED/STORED VEH-14602.6,7000,38.62635393,-121.4392039
1/2/06 18:00,2415 L ST,3,3B        ,747,10851(A)VC TAKE VEH W/O OWNER,2404,38.57320247,-121.4747123
1/2/06 18:00,1831 CAPITOL AVE,3,3M        ,746,314.1 PC   INDECENT EXPOSURE,3605,38.57411723,-121.4827193
1/2/06 18:00,2668 STONECREEK DR,1,1B        ,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61421301,-121.4925571
1/2/06 18:00,3950 DEVELOPMENT DR,2,2A        ,510,THREATS - I RPT,7000,38.63939388,-121.4604896
1/2/06 18:20,1901 J ST,3,3B        ,736,459 PC  BURGLARY VEHICLE,2299,38.57725503,-121.4806992
1/2/06 18:24,GROVE AVE / ELEANOR AVE,2,2B        ,541,TOWED/STORED VEHICLE,7000,38.61692679,-121.4593506
1/2/06 18:25,3140 J ST,3,3C        ,841,459 PC  BURGLARY VEHICLE,2299,38.57218529,-121.4642683
1/2/06 18:29,113 K ST,3,3M        ,741,484 PC   PETTY THEFT/INSIDE,2308,38.58245363,-121.5052755
1/2/06 18:30,4700 FREEPORT BLVD,4,4A        ,956,487(A) PC GRAND THEFT,2303,38.53284086,-121.4959218
1/2/06 18:41,4331 STOCKTON BLVD,6,6B        ,1064,11364 HS POSS DRUG PARAPH,3599,38.53553572,-121.4468745
1/2/06 18:45,16TH ST / BROADWAY,4,4A        ,906,10851(A)VC TAKE VEH W/O OWNER,2404,38.56159185,-121.4923822
1/2/06 18:45,1701 O ST,3,3B        ,766,CASUALTY REPORT,7000,38.57240323,-121.4856804
1/2/06 18:46,NORTHGATE BLVD / W EL CAMINO AVE,1,1C        ,429,MISCELLANEOUS I RPT (ZMISC),7000,38.61124309,-121.4755625
1/2/06 18:46,SUTTERVILLE RD / FRANKLIN BLVD,4,4B        ,937,TRAFFIC-ACCIDENT INJURY,5400,38.54106323,-121.47576
1/2/06 18:55,2378 GROVE AVE,2,2C        ,602,10851(A)VC TAKE VEH W/O OWNER,2404,38.60986284,-121.4590542
1/2/06 19:00,3500 53RD ST,6,6B        ,1054,459 PC  BURGLARY RESIDENCE,2204,38.542611,-121.4443687
1/2/06 19:00,545 K ST,3,3M        ,742,459 PC  BURGLARY VEHICLE,2299,38.58052209,-121.4986248
1/2/06 19:00,211 HEMFORD CIR,5,5A        ,1502,PETTY THEFT - I RPT,7000,38.47764806,-121.4891676
1/2/06 19:01,4680 NATOMAS BLVD,1,1A        ,145,484 PC   PETTY THEFT/INSIDE,2308,38.65735092,-121.5102676
1/2/06 19:05,3555 AUBURN BLVD,2,2A        ,509,5150 WI DANGER SELF/OTHERS,7000,38.63862878,-121.3815598
1/2/06 19:11,ACACIA AVE / RIO LINDA BLVD,2,2B        ,544,TOWED/STORED VEH-14602.6,7000,38.62198839,-121.4461582
1/2/06 19:20,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/2/06 19:22,1253 ACACIA AVE,2,2B        ,545,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.62219451,-121.438211
1/2/06 19:51,HOWE AVE / FOLSOM BLVD,3,3C        ,1102,TRAFFIC-ACCIDENT-NON INJURY,5400,38.54940296,-121.4091389
1/2/06 20:02,725 SAN JUAN RD,1,1C        ,406,211 PC  ROBBERY UNSPECIFIED,1299,38.63040165,-121.4780296
1/2/06 20:25,6025 DIAS AVE,6,6B        ,1421,5150 WI DANGER SELF/OTHERS,7000,38.51332326,-121.4314836
1/2/06 20:30,3348 DRY BRANCH CT,1,1B        ,401,10851(A)VC TAKE VEH W/O OWNER,2404,38.62875561,-121.5085108
