cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/30/06 6:23,740 NORTHEY DR,1,1C        ,447,10851(A)VC TAKE VEH W/O OWNER,2404,38.61081853,-121.4800628
1/30/06 6:30,7993 CRESENTDALE WAY,5,5B        ,1621,459 PC  BURGLARY RESIDENCE,2204,38.4716585,-121.4438063
1/30/06 6:48,460 LINDLEY DR,2,2B        ,542,10851(A)VC TAKE VEH W/O OWNER,2404,38.62229397,-121.4550081
1/30/06 6:55,1402 BROADWAY,4,4A        ,905,594(B)(2)(A) VANDALISM/ -$400,2999,38.56207026,-121.4944073
1/30/06 6:57,420 DOS RIOS ST,3,3A        ,709,TOWED/STORED VEHICLE,7000,38.59390962,-121.4844897
1/30/06 7:00,200 BICENTENNIAL CIR,3,3C        ,1102,459 PC  BURGLARY RESIDENCE,2204,38.55352423,-121.4063772
1/30/06 7:07,FRANKLIN BLVD / 20TH AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53452891,-121.4741684
1/30/06 7:15,WATT AVE / FOLSOM BLVD,3,3C        ,1106,10851(A)VC TAKE VEH W/O OWNER,2404,38.5530906,-121.3751255
1/30/06 7:28,MARYSVILLE BLVD / GRAND AVE,2,2A        ,506,TOWED/STORED VEH-14602.6,7000,38.63647881,-121.4297591
1/30/06 7:30,1315 ALHAMBRA BLVD,3,3C        ,851,THREATS - I RPT,7000,38.5684229,-121.4665491
1/30/06 7:30,360 MOREY AVE,2,2B        ,521,5150 WI DANGER SELF/OTHERS,7000,38.6341268,-121.4586425
1/30/06 7:36,MARCONI AVE / MARCONI CIR,2,2C        ,557,20001(A) VC HIT/RUN INJ/DEATH,5401,38.62080882,-121.4211269
1/30/06 7:40,605 REDWOOD AVE,2,2C        ,602,10851(A)VC TAKE VEH W/O OWNER,2404,38.61043866,-121.4530304
1/30/06 7:42,SOUTH AVE / FIG ST,2,2B        ,515,TOWED/STORED VEH-14602.6,7000,38.63293516,-121.4317129
1/30/06 7:44,4625 SUNSET DR,4,4A        ,1205,ELDER ABUSE/PHYS/MENTAL-I RPT,7000,38.5323931,-121.5092931
1/30/06 7:45,OCCIDENTAL DR / BENNINGTON WAY,3,3C        ,1106,10851(A)VC TAKE VEH W/O OWNER,2404,38.55565493,-121.3936338
1/30/06 7:45,MARYSVILLE BLVD / LOS ROBLES BLVD,2,2B        ,526,TOWED/STORED VEH-14602.6,7000,38.63008563,-121.4313085
1/30/06 7:51,POWER INN RD / FRUITRIDGE RD,6,6C        ,1145,NON INJ HR/MAIL OUT REPORT,7000,38.52506274,-121.4091236
1/30/06 7:57,FREEPORT BLVD / 15TH AVE,4,4A        ,957,TRAFFIC-ACCIDENT INJURY,5400,38.53748261,-121.4930327
1/30/06 8:00,470 HARDING AVE,1,1C        ,449,459 PC  BURGLARY RESIDENCE,2204,38.60803197,-121.4735004
1/30/06 8:00,6021 WILKINSON ST,6,6C        ,1404,10851 VC AUTO THEFT LOCATE,2404,38.51755951,-121.4142712
1/30/06 8:00,3611 35TH ST,6,6A        ,1041,484 PC   PETTY THEFT/INSIDE,2308,38.54176204,-121.4688287
1/30/06 8:00,5628 CAZADERO WAY,4,4B        ,986,459 PC  BURGLARY RESIDENCE,2204,38.52354452,-121.4931002
1/30/06 8:00,2318 Q ST,3,3B        ,767,484 PC   PETTY THEFT/INSIDE,2308,38.56750828,-121.4785526
1/30/06 8:03,LEMON HILL AVE / NAMPA WAY,6,6C        ,1403,TRAFFIC-ACCIDENT-NON INJURY,5400,38.5160081,-121.4257827
1/30/06 8:08,SOUTH AVE / MARYSVILLE BLVD,2,2B        ,516,TOWED/STORED VEH-14602.6,7000,38.63292418,-121.4305962
1/30/06 8:10,6205 RIVERSIDE BLVD,4,4C        ,1265,211 PC  ROBBERY UNSPECIFIED,1299,38.51385568,-121.5292089
1/30/06 8:10,7840 14TH AVE,6,6C        ,1133,242 PC  BATTERY CIVILIAN,1313,38.5392971,-121.4127677
1/30/06 8:19,JACINTO AVE / SEAFORD DR,5,5C        ,1654,TRAFFIC-ACCIDENT INJURY,5400,38.44520881,-121.4240366
1/30/06 8:29,1160 RIO NORTE WAY,1,1B        ,404,594(B)(2)(A) VANDALISM/ -$400,2999,38.63409297,-121.4874303
1/30/06 8:30,567 GARDEN ST,2,2C        ,613,10851(A)VC TAKE VEH W/O OWNER,2404,38.60231104,-121.4536911
1/30/06 8:30,7715 COLLEGE TOWN DR,3,3C        ,888,594(B)(2)(A) VANDALISM/ -$400,2999,38.55553953,-121.4149596
1/30/06 8:32,GRAND AVE / BALSAM ST,2,2A        ,505,TOWED/STORED VEH-14602.6,7000,38.6364856,-121.4305818
1/30/06 8:38,5303 FRANKLIN BLVD,4,4B        ,969,FOUND PROPERTY - I RPT,7000,38.52718667,-121.4712477
1/30/06 8:38,WILLOW ST / SOUTH AVE,2,2B        ,516,TOWED/STORED VEHICLE,7000,38.63290902,-121.429189
1/30/06 8:39,ARCADE BLVD / MARYSVILLE BLVD,2,2B        ,537,TOWED/STORED VEH-14602.6,7000,38.62541828,-121.433145
1/30/06 8:45,CORAL GABLES CT / MEADOWVIEW RD,5,5A        ,1396,TRAFFIC-ACCIDENT-NON INJURY,5400,38.48146892,-121.475345
1/30/06 8:47,2685 RIO LINDA BLVD,2,2B        ,563,TOWED/STORED VEHICLE,7000,38.61633596,-121.4464647
1/30/06 9:02,8TH ST / Q ST,3,3A        ,763,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57327928,-121.4994837
1/30/06 9:20,DEL PASO BLVD / EL CAMINO AVE,2,2C        ,563,TOWED/STORED VEHICLE,7000,38.61112661,-121.4487064
