cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/24/06 8:06,337 FORD RD,2,2B        ,531,10851 VC AUTO THEFT LOCATE,2404,38.62901851,-121.4584643
1/24/06 8:09,VANDENBERG DR / STANDISH RD,6,6C        ,1153,TOWED/STORED VEHICLE,7000,38.52790402,-121.4160005
1/24/06 8:10,20TH ST / P ST,3,3B        ,766,20001(A) VC HIT/RUN INJ/DEATH,5401,38.57005626,-121.4827802
1/24/06 8:14,2623 PRINCETON ST,2,2C        ,567,496(A) PC REC STOLEN AUTO PART,2803,38.61382368,-121.4300978
1/24/06 8:15,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
1/24/06 8:16,FRANKLIN BLVD / WILMINGTON AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53802555,-121.4750062
1/24/06 8:17,25TH ST / LARAMORE WAY,5,5A        ,1504,TOWED/STORED VEHICLE,7000,38.47392424,-121.4786384
1/24/06 8:20,3945 FRANKLIN BLVD,4,4B        ,958,TOWED/STORED VEHICLE,7000,38.53855659,-121.4746387
1/24/06 8:24,3708 BELDEN ST,2,2A        ,514,FRAUD OR BUNCO - I RPT,7000,38.63523107,-121.4413746
1/24/06 8:24,FRANKLIN BLVD / 34TH AVE,4,4B        ,988,TOWED/STORED VEH-14602.6,7000,38.52164684,-121.4709707
1/24/06 8:26,405 ARCADE BLVD,2,2B        ,542,10851 VC AUTO THEFT LOCATE,2404,38.62232615,-121.456597
1/24/06 8:27,21ST AVE / 34TH ST,6,6A        ,1061,TOWED/STORED VEHICLE,7000,38.53362535,-121.4705253
1/24/06 8:30,2525 K ST,3,3B        ,748,459 PC  BURGLARY VEHICLE,2299,38.57394387,-121.4728985
1/24/06 8:45,FRANKLIN BLVD / 19TH AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53513366,-121.4743108
1/24/06 9:00,2385 MOSSY BANK DR,1,1B        ,444,484 PETTY THEFT/LICENSE PLATE,2399,38.61022833,-121.49689
1/24/06 9:00,1957 13TH AVE,4,4A        ,946,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.542873,-121.4936866
1/24/06 9:00,7849 DEERGLEN WAY,5,5B        ,1616,459 PC  BURGLARY RESIDENCE,2204,38.47237623,-121.4573114
1/24/06 9:00,7141 SNOWY BIRCH WAY,5,5C        ,1637,459 PC  BURGLARY RESIDENCE,2204,38.45896341,-121.4218653
1/24/06 9:00,8019 TOLKIEN AVE,5,5C        ,1654,459 PC  BURGLARY RESIDENCE,2204,38.44466172,-121.4065446
1/24/06 9:00,MARYSVILLE BLVD / ARCADE BLVD,2,2B        ,537,FRAUD OR BUNCO - I RPT,7000,38.62541828,-121.433145
1/24/06 9:00,4500 TRUXEL RD,1,1A        ,306,484 PC PETTY THEFT,2399,38.65357208,-121.5095127
1/24/06 9:15,7718 LYTLE ST,5,5A        ,1501,MISSING PERSON,7000,38.47652401,-121.4964589
1/24/06 9:15,1950 DELGADO WAY,1,1B        ,423,TRESPASS OR PROWLER- I RPT,7000,38.61780575,-121.5061432
1/24/06 9:18,ROSIN CT / NORTHGATE BLVD,1,1C        ,409,PERSON INFORMATION - I RPT,7000,38.63659439,-121.4763493
1/24/06 9:30,501 RIVERGATE WAY,4,4C        ,1267,10851(A)VC TAKE VEH W/O OWNER,2404,38.4964544,-121.5428213
1/24/06 9:30,FREEPORT BLVD / BROCKWAY CT,4,4A        ,936,20001(A) VC HIT/RUN INJ/DEATH,5401,38.54480973,-121.4907499
1/24/06 9:38,7733 LAURIE WAY,5,5A        ,1506,TOWED/STORED VEHICLE,7000,38.47664262,-121.4659839
1/24/06 9:41,6201 LEMON HILL AVE,6,6B        ,1412,FOUND PROPERTY - I RPT,7000,38.51690753,-121.4316473
1/24/06 9:42,FRANKLIN BLVD / 18TH AVE,4,4B        ,958,TOWED/STORED VEH-14602.6,7000,38.53627722,-121.4745855
1/24/06 10:00,5303 FRUITRIDGE RD,6,6B        ,1084,FRAUDULENT DOCUMENTS- I RPT,7000,38.52503037,-121.4441455
1/24/06 10:00,1 SCRIPPS DR,3,3C        ,877,20002(A) HIT/RUN,5401,38.5731745,-121.4117998
1/24/06 10:08,ARENA BLVD / I 5 NB,1,1A        ,325,TOWED/STORED VEH-14602.6,7000,38.64303305,-121.5259712
1/24/06 10:15,KENNELFORD CIR / VALLEY HI PARK,5,5C        ,1635,TOWED/STORED VEHICLE,7000,38.46413328,-121.428337
1/24/06 10:24,7701 LAURIE WAY,5,5A        ,1506,TOWED/STORED VEHICLE,7000,38.47779754,-121.4657412
1/24/06 10:29,1342 PALOMAR CIR,4,4C        ,1279,MISSING PERSON I RPT,7000,38.49793266,-121.5076046
1/24/06 10:30,25TH ST / R ST,3,3B        ,768,10851(A)VC TAKE VEH W/O OWNER,2404,38.56607629,-121.4770347
1/24/06 10:34,2505 RIVERSIDE BLVD,4,4A        ,905,459 PC  BURGLARY BUSINESS,2203,38.56201402,-121.4972545
1/24/06 10:46,W EL CAMINO AVE / AZEVEDO DR,1,1B        ,434,TOWED/STORED VEH-14602.6,7000,38.61284481,-121.5050821
1/24/06 10:55,FRANKLIN BLVD / 33RD AVE,4,4B        ,988,TOWED/STORED VEH-14602.6,7000,38.52241656,-121.4711572
1/24/06 10:59,337 FORD RD,2,2B        ,531,FOUND EVIDENCE-NON NARC -I RPT,7000,38.62901851,-121.4584643
