cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
1/14/06 18:00,1710 AUBURN BLVD,2,2C        ,567,10851(A)VC TAKE VEH W/O OWNER,2404,38.61798936,-121.4267744
1/14/06 18:00,8265 HOLLY JILL WAY,5,5C        ,1642,MISSING PERSON LOCATE O/S ASSI,7000,38.45744833,-121.4347708
1/14/06 18:00,1689 ARDEN WAY,2,2C        ,619,LOST PROPERTY - I RPT,7000,38.60154457,-121.42747
1/14/06 18:00,1040 FREMONT WAY,4,4A        ,913,594(B)(2)(A) VANDALISM/ -$400,2999,38.55692374,-121.5024975
1/14/06 18:00,7567 GREENHAVEN DR,4,4C        ,1296,459 PC  BURGLARY VEHICLE,2299,38.48261682,-121.5136804
1/14/06 18:00,5925 STOCKTON BLVD,6,6B        ,1401,487(A) PC GRAND THEFT,2303,38.51849931,-121.4387788
1/14/06 18:30,7900 COLLEGE TOWN DR,3,3C        ,888,459 PC  BURGLARY VEHICLE,2299,38.55502121,-121.4102219
1/14/06 18:32,NORTHGATE BLVD / HAGGIN AVE,1,1C        ,429,TRAFFIC-ACCIDENT INJURY,5400,38.61584246,-121.4755462
1/14/06 18:33,715 L ST,3,3M        ,742,5150 WI DANGER SELF/OTHERS,7000,38.57905171,-121.4976906
1/14/06 18:36,MEADOWVIEW RD / 29TH ST,5,5A        ,1398,11350(A)HS POSS CNTRL SUBST,3532,38.48149132,-121.4724244
1/14/06 18:40,2801 L ST,3,3B        ,748,10851(A)VC TAKE VEH W/O OWNER,2404,38.57201606,-121.4692575
1/14/06 18:47,FLORIN RD / 24TH ST,4,5A        ,1356,TOWED/STORED VEH-14602.6,7000,38.49575914,-121.4827348
1/14/06 19:00,237 MAJESTIC LN,2,2A        ,238,MISSING PERSON,7000,38.64150838,-121.4217991
1/14/06 19:00,2807 GLEN ARVEN WAY,1,1B        ,435,MISSING PERSON,7000,38.61538191,-121.4904838
1/14/06 19:00,2338 FLORIN RD,5,5A        ,1364,TRAFFIC - I RPT,7000,38.49502927,-121.4847037
1/14/06 19:01,3300 12TH AVE,6,6A        ,1051,TOWED/STORED VEH-14602.6,7000,38.54097213,-121.4708274
1/14/06 19:15,4800 WESTLAKE PKWY,1,1A        ,130,TRESPASS OR PROWLER- I RPT,7000,38.65798545,-121.541883
1/14/06 19:30,1689 ARDEN WAY,2,2C        ,619,594(B)(1)PC  VANDALISM +$400,2999,38.60154457,-121.42747
1/14/06 19:40,2117 27TH ST,3,3B        ,788,TOWED/STORED VEHICLE,7000,38.5613889,-121.4758065
1/14/06 19:42,5605 MACK RD,5,5C        ,1606,TOWED/STORED VEHICLE,7000,38.47431447,-121.4348784
1/14/06 19:45,MARCONI AVE / BUS 80 EB,2,2C        ,558,NON INJ HR/MAIL OUT REPORT,7000,38.62002366,-121.4195162
1/14/06 19:52,5212 CARRINGTON ST,3,3C        ,871,BURGLARY - I RPT,7000,38.57948169,-121.4360287
1/14/06 20:00,2423 BOXWOOD ST,2,2C        ,603,459 PC  BURGLARY RESIDENCE,2204,38.60973497,-121.4465194
1/14/06 20:00,23 MARATHON CT,5,5B        ,1614,MISSING PERSON,7000,38.47674042,-121.4598457
1/14/06 20:00,2164 BRADBURN DR,1,1A        ,104,MISSING PERSON I RPT,7000,38.67460145,-121.5097637
1/14/06 20:00,1015 RIO LN,4,4A        ,1203,HARASSMENT - I RPT,7000,38.53369985,-121.519688
1/14/06 20:08,ELDER CREEK RD / RANCHO ADOBE DR,6,6C        ,1422,23153(A) VC DUI CAUSE INJURY,5404,38.51053004,-121.4224962
1/14/06 20:11,7528 ABIDING PL,5,5B        ,1602,422 PC THREAT/INTENT TO TERROR,1602,38.48424606,-121.4571234
1/14/06 20:13,BRUCEVILLE RD / COSUMNES RIVER BLVD,5,5C        ,1639,TOWED/STORED VEHICLE,7000,38.45768744,-121.4176675
1/14/06 20:15,7501 BRUCEVILLE RD,5,5C        ,1624,23153(A) VC DUI CAUSE INJURY,5404,38.47115382,-121.4198979
1/14/06 20:17,502 HARRIS AVE,2,2A        ,502,10851 VC AUTO THEFT LOCATE,2404,38.6383446,-121.4545528
1/14/06 20:30,1430 68TH AVE,5,5A        ,1381,10851(A)VC TAKE VEH W/O OWNER,2404,38.48904227,-121.503973
1/14/06 20:30,3550 MARYSVILLE BLVD,2,2B        ,526,459 PC  BURGLARY RESIDENCE,2204,38.63228581,-121.4303283
1/14/06 20:37,1010 27TH ST,3,3B        ,748,594(B)(2)(A) VANDALISM/ -$400,2999,38.57394234,-121.4707578
1/14/06 20:55,5727 GILGUNN WAY,4,4C        ,985,594(B)(1)PC  VANDALISM +$400,2999,38.5225465,-121.5048587
1/14/06 21:00,8655 FOLSOM BLVD,3,3C        ,1116,459 PC  BURGLARY BUSINESS,2203,38.54995993,-121.3837794
1/14/06 21:00,1416 52ND ST,3,3C        ,845,594(B)(1)PC  VANDALISM +$400,2999,38.56206295,-121.442584
1/14/06 21:00,1117 VOLZ DR,4,4A        ,1202,459 PC  BURGLARY VEHICLE,2299,38.53801653,-121.5111808
1/14/06 21:00,530 SOUTHGATE RD,2,2C        ,613,484 PC PETTY THEFT,2399,38.6026847,-121.4549025
1/14/06 21:01,15TH ST / W ST,3,3A        ,785,TOWED/STORED VEH-14602.6,7000,38.56418287,-121.4927485
